H,1551918962,281190
T,1551918962,2841
U,1551918962,0
X,1551918964,559966,8193
X,1551918964,557675,27077
X,1551918965,558240,1605
X,1551918965,558036,1367
X,1551918966,557961,18925
X,1551918967,558646,8089
X,1551918967,556976,10092
X,1551918968,557638,1042
X,1551918968,557528,1350
X,1551918969,557578,1101
X,1551918969,557568,2516
X,1551918970,556939,26715
X,1551918971,558514,12242
X,1551918971,556829,23996
X,1551918972,558948,13197
X,1551918972,557400,14041
X,1551918973,556626,19225
X,1551918973,555167,12881
X,1551918974,554713,2637
X,1551918975,554962,1129
X,1551918975,555020,1405
X,1551918976,555112,1481
X,1551918976,554932,1996
X,1551918977,554742,591
X,1551918977,555126,1709
X,1551918977,554792,794
X,1551918977,554859,879
X,1551918978,554219,25494
X,1551918979,555302,2015
X,1551918979,555162,856
X,1551918980,554586,31968
X,1551918980,554885,5416
X,1551918981,554713,1962
X,1551918981,554305,1452
X,1551918982,554198,1331
X,1551918983,554524,1040
X,1551918983,554321,999
X,1551918984,554309,932
X,1551918984,554255,1790
X,1551918985,554083,27613
X,1551918985,554166,937
X,1551918986,553919,1118
X,1551918987,553238,1804
X,1551918987,552754,31763
X,1551918988,553882,8291
P,1551918988,5256
X,1551918988,554271,1594
X,1551918989,553463,2233
X,1551918989,553563,1527
X,1551918990,554106,1375
X,1551918991,554765,1171
X,1551918991,555044,859
X,1551918992,554923,1018
X,1551918992,554771,1729
X,1551918993,554961,1109
X,1551918993,553773,26478
X,1551918994,555348,3412
X,1551918994,555279,1901
X,1551918995,555119,1040
X,1551918996,554923,1770
X,1551918996,554798,1191
X,1551918997,554403,857
X,1551918997,554249,30757
X,1551918998,554465,15705
X,1551918998,554716,23772
X,1551918999,554399,13774
X,1551919000,554122,28609
X,1551919000,554573,13514
X,1551919001,554287,2718
X,1551919001,554274,1310
X,1551919002,554294,958
X,1551919002,553869,9108
X,1551919003,553750,28926
X,1551919004,553366,9407
X,1551919004,553666,718
X,1551919005,553727,1419
X,1551919005,554022,931
X,1551919006,554008,1919
X,1551919006,553452,25169
X,1551919007,553758,1583
X,1551919008,553719,1787
X,1551919008,553841,1388
X,1551919009,553989,1158
X,1551919009,553969,2768
X,1551919010,554349,1351
X,1551919010,554674,1067
X,1551919011,554865,7228
X,1551919011,555188,1977
X,1551919012,554247,2115
X,1551919013,553861,1249
X,1551919013,553965,1391
X,1551919014,553808,829
X,1551919014,552569,2453
X,1551919015,552142,21118
X,1551919015,552950,17448
X,1551919016,553263,24479
X,1551919017,553792,11756
X,1551919017,553935,2590
X,1551919018,554876,22978
P,1551919018,5257
X,1551919018,554250,11375
X,1551919018,554356,27295
X,1551919018,554350,5239
X,1551919019,554813,1658
X,1551919020,554335,1333
X,1551919020,554797,1850
X,1551919021,555473,2023
X,1551919021,555137,1266
X,1551919022,554872,1583
X,1551919022,555045,1777
X,1551919023,555012,1845
X,1551919023,554453,1442
X,1551919024,554055,990
X,1551919025,554127,2441
X,1551919025,555869,31035
X,1551919026,550228,16940
X,1551919026,554154,12104
X,1551919027,554201,4529
X,1551919027,553442,15135
X,1551919028,554365,1771
X,1551919029,554304,1636
X,1551919029,554027,1724
X,1551919030,553837,3015
X,1551919030,553891,25709
X,1551919031,554048,12594
X,1551919031,554061,1747
X,1551919032,553928,906
X,1551919033,554404,11789
X,1551919033,554821,3532
X,1551919034,554451,1702
X,1551919034,554268,967
X,1551919035,554545,932
X,1551919035,554299,2047
X,1551919036,554099,25486
X,1551919037,554134,10579
X,1551919037,554482,1009
X,1551919038,553833,15780
X,1551919038,553948,10016
X,1551919039,554455,22733
X,1551919039,554444,12562
X,1551919040,554683,2206
X,1551919040,554761,26168
X,1551919041,554435,6027
X,1551919042,554142,999
X,1551919042,554098,1289
X,1551919043,554470,25562
X,1551919043,555775,4376
X,1551919044,554547,1267
X,1551919044,554285,1241
X,1551919045,554110,21264
X,1551919046,554394,9238
X,1551919046,554151,5270
X,1551919047,553960,1005
P,1551919047,5255
X,1551919047,554144,1128
X,1551919048,554215,2762
X,1551919048,554623,920
X,1551919049,554531,19216
X,1551919050,554869,4979
X,1551919050,550278,32420
X,1551919051,542839,3113
X,1551919051,548053,20812
X,1551919052,556071,27250
X,1551919052,551048,16006
X,1551919053,555508,19044
X,1551919054,555424,21328
X,1551919054,554925,12753
X,1551919055,555032,16922
X,1551919055,554939,13137
X,1551919056,556090,14118
