H,1555195111,281190
D,1555195111,383744
D,1555195113,371456
D,1555195115,368384
D,1555195118,370176
R,1555195118,000000000
X,1555195119,541967,27503
X,1555195120,548282,19070
X,1555195121,551670,14917
X,1555195121,570493,18927
X,1555195122,569061,7642
X,1555195122,568518,14148
X,1555195123,572542,8593
X,1555195123,566981,18463
X,1555195124,559656,15136
X,1555195125,556575,11804
X,1555195125,559394,11046
X,1555195126,556056,11954
X,1555195126,557426,15570
X,1555195127,562123,15075
P,1555195127,5080
X,1555195127,559936,11425
X,1555195128,554630,25210
X,1555195128,544673,28967
X,1555195129,543650,17187
X,1555195130,555336,22645
X,1555195130,564309,8415
X,1555195131,565052,12176
X,1555195131,560173,27019
X,1555195132,552192,15554
X,1555195132,560270,13796
X,1555195133,557060,11553
X,1555195133,561650,7642
X,1555195133,558067,6177
X,1555195134,555033,16101
X,1555195134,552999,16756
X,1555195135,559186,9323
X,1555195135,557486,19977
X,1555195136,557568,13913
X,1555195137,562603,12310
X,1555195137,572376,10829
X,1555195138,578347,9778
X,1555195138,578233,8604
X,1555195139,573383,3995
X,1555195139,566092,28784
X,1555195140,570353,15313
X,1555195141,566309,27518
X,1555195141,566070,16294
X,1555195142,570363,8071
X,1555195142,571234,12801
X,1555195143,573769,2232
X,1555195143,573012,9906
X,1555195144,575018,6447
X,1555195144,575947,5846
X,1555195145,575641,2747
X,1555195146,572948,2457
X,1555195146,573143,12001
X,1555195147,576529,11082
X,1555195147,577926,5190
X,1555195148,575539,21158
X,1555195148,575332,16150
X,1555195149,575342,5651
X,1555195150,574162,6255
X,1555195150,566411,16509
X,1555195151,563795,23022
X,1555195151,572291,8281
X,1555195152,575321,9776
X,1555195152,575496,10348
X,1555195153,573966,9586
X,1555195154,572473,7304
X,1555195154,574048,3792
X,1555195155,574023,7823
X,1555195155,573364,6686
X,1555195156,569447,22535
P,1555195156,5083
X,1555195156,571668,12999
X,1555195157,568097,16470
X,1555195158,562863,13693
X,1555195158,567755,7413
X,1555195159,572218,4721
X,1555195159,572882,14581
X,1555195160,578156,9663
X,1555195160,582340,10081
X,1555195161,579584,10872
X,1555195161,581982,14002
X,1555195162,577926,22304
X,1555195163,578617,15127
X,1555195163,580762,23874
X,1555195164,579939,6990
X,1555195164,577362,20118
X,1555195165,578545,12490
X,1555195165,575882,3019
X,1555195166,573990,16693
X,1555195167,573643,14846
X,1555195167,574946,4682
X,1555195168,572077,7286
X,1555195168,570616,5093
X,1555195169,573129,5090
X,1555195169,571114,5476
X,1555195170,571711,3100
X,1555195171,574759,4891
X,1555195171,574962,6689
X,1555195172,568797,9532
X,1555195172,569887,21067
X,1555195173,576873,7266
X,1555195173,577928,4662
X,1555195174,573493,13578
X,1555195174,572631,9051
X,1555195174,578393,6829
X,1555195175,579712,4077
X,1555195175,579589,2561
X,1555195176,577618,4442
X,1555195176,577375,5686
X,1555195177,575777,4273
X,1555195177,586326,39316
X,1555195178,572803,34480
X,1555195179,574262,37809
X,1555195179,575006,44322
X,1555195180,578124,24229
X,1555195180,576499,55477
X,1555195181,578104,3982
X,1555195181,578006,4995
X,1555195182,579366,6653
X,1555195183,578848,5359
X,1555195183,577926,9577
X,1555195184,579280,4333
X,1555195184,580775,4635
X,1555195185,579582,20845
X,1555195185,576400,3263
P,1555195185,5082
X,1555195186,576220,2770
X,1555195187,575571,3866
X,1555195187,570423,8824
X,1555195188,571108,8903
X,1555195188,572886,9158
X,1555195189,571451,4539
X,1555195189,571531,4757
X,1555195190,574638,2859
X,1555195190,573935,2982
X,1555195191,572285,2346
X,1555195192,570018,4094
X,1555195192,568661,21592
X,1555195193,564305,26595
X,1555195193,559469,19250
X,1555195194,567196,14086
X,1555195194,560212,12120
X,1555195195,566110,17668
X,1555195196,567173,12063
X,1555195196,569607,23022
X,1555195197,565574,15934
X,1555195197,326926,38635
X,1555195198,275267,11192
X,1555195198,273199,5681
X,1555195199,271992,1570
X,1555195200,271384,1975
X,1555195200,271467,2474
X,1555195201,271380,3180
X,1555195201,272570,1493
X,1555195202,272313,2491
X,1555195202,272529,1641
X,1555195203,272764,876
O,1555195204,270951,2806
O,1555195204,271225,1381
O,1555195205,272368,583
O,1555195205,272338,798
O,1555195206,273035,788
O,1555195206,271877,2476
O,1555195207,270756,2615
O,1555195207,270872,2752
O,1555195208,270808,3338
O,1555195209,272699,962
O,1555195209,273460,630
O,1555195210,273439,1536
