H,1555556777,281190
P,1555556777,5094
P,1555556806,5095
P,1555556835,5093
P,1555556865,5095
P,1555556894,5097
P,1555556923,5095
P,1555556953,5095
P,1555556982,5095
P,1555557012,5096
P,1555557041,5096
P,1555557071,5094
P,1555557100,5094
P,1555557129,5095
P,1555557159,5096
P,1555557188,5096
P,1555557217,5095
P,1555557246,5095
D,1555557248,382720
D,1555557251,441856
D,1555557253,457472
D,1555557255,455936
D,1555557257,458496
D,1555557259,457216
R,1555557260,000000000
R,1555557260,000000000
X,1555557261,695552,6798
X,1555557262,695492,4296
X,1555557262,695871,2188
X,1555557263,695642,2151
X,1555557264,695315,3529
X,1555557264,696164,15129
X,1555557265,695507,6416
X,1555557265,695685,2278
X,1555557266,695835,2584
X,1555557266,695217,8552
X,1555557267,695981,35705
X,1555557268,695036,2906
X,1555557268,695533,7193
X,1555557269,695617,9131
X,1555557269,695448,3830
X,1555557270,695727,1712
X,1555557270,695724,16658
X,1555557271,695290,3358
X,1555557271,695739,1330
X,1555557272,695651,1593
X,1555557273,695720,2092
X,1555557273,695654,1351
X,1555557274,695729,1157
X,1555557274,695676,2553
X,1555557275,695681,1343
X,1555557275,695528,11164
X,1555557276,695455,17609
P,1555557276,5088
X,1555557277,695826,2887
X,1555557277,695601,1280
X,1555557278,695826,2651
X,1555557278,695753,1450
X,1555557279,695598,1320
X,1555557279,695830,2321
X,1555557280,695702,1254
X,1555557281,696033,5409
X,1555557281,695438,10670
X,1555557282,695996,2976
X,1555557282,695711,6691
X,1555557283,695646,17061
X,1555557283,695906,1781
X,1555557284,695972,2901
X,1555557284,696037,2047
X,1555557284,695847,1781
X,1555557285,695810,1922
X,1555557285,695820,1780
X,1555557286,695507,2358
X,1555557286,695432,2255
X,1555557287,695680,1784
X,1555557287,695709,1754
X,1555557288,695430,3096
X,1555557289,695680,6301
X,1555557289,695711,5047
X,1555557290,695565,11338
X,1555557290,696088,3458
X,1555557291,694038,49554
X,1555557291,695790,1844
X,1555557292,696070,2869
X,1555557293,695970,10326
X,1555557293,695929,2434
X,1555557294,695919,3155
X,1555557294,695644,5099
X,1555557295,696147,5145
X,1555557295,696088,5064
X,1555557296,696015,1484
X,1555557297,695983,1442
X,1555557297,696179,3155
X,1555557298,696071,1770
X,1555557298,695991,1311
X,1555557299,695817,1913
X,1555557299,695810,1894
X,1555557300,695905,1621
X,1555557301,695834,2335
X,1555557301,696073,2001
X,1555557302,695887,2005
X,1555557302,695943,2748
X,1555557303,696054,1657
X,1555557303,695882,7796
X,1555557304,695472,2242
X,1555557304,696053,1780
X,1555557305,695874,1542
P,1555557306,5086
X,1555557306,695785,1540
X,1555557306,695812,2484
X,1555557307,695882,1492
X,1555557307,695914,1347
X,1555557308,695953,3242
X,1555557308,695929,1564
X,1555557309,695883,1384
X,1555557310,695883,2358
X,1555557310,695981,1477
X,1555557311,695988,2109
X,1555557311,695790,2222
X,1555557312,695887,1871
X,1555557312,695936,1104
X,1555557313,695909,2195
X,1555557314,695901,1214
X,1555557314,695905,1519
X,1555557315,695873,2806
X,1555557315,695892,1661
X,1555557316,695953,1660
X,1555557316,695997,1959
X,1555557317,695857,20182
X,1555557317,697090,12406
X,1555557318,695699,2883
X,1555557319,695928,1997
X,1555557319,695811,1823
X,1555557320,695985,1475
X,1555557320,695952,1917
X,1555557321,695813,1705
X,1555557321,695884,1308
X,1555557322,695793,1435
X,1555557323,695853,2625
X,1555557323,695934,8784
X,1555557324,696083,4950
X,1555557324,696074,2031
X,1555557325,695956,1379
X,1555557325,695845,1377
X,1555557325,695819,1585
X,1555557326,695813,1659
X,1555557326,695875,1595
X,1555557327,695995,3573
X,1555557327,695949,1792
X,1555557328,695824,1762
X,1555557328,695739,1345
X,1555557329,695976,1663
X,1555557330,695856,2113
X,1555557330,695846,2358
X,1555557331,695935,1871
X,1555557331,695873,1311
X,1555557332,695779,8161
X,1555557332,695778,5960
X,1555557333,695806,15138
X,1555557333,696054,2066
X,1555557334,695905,1609
X,1555557335,695820,11562
P,1555557335,5088
X,1555557335,695749,3911
X,1555557336,695649,10541
X,1555557336,695244,3911
X,1555557337,696223,3619
X,1555557337,695310,6473
X,1555557338,695893,1683
X,1555557339,695828,1307
X,1555557339,695787,2163
X,1555557340,695945,3434
X,1555557340,695869,766
X,1555557341,695893,2448
X,1555557341,695767,1938
X,1555557342,695754,1371
X,1555557343,695796,1214
X,1555557343,695788,1577
X,1555557344,695886,1752
