H,1553205261,281190
D,1553205261,487680
D,1553205263,488192
D,1553205265,487936
D,1553205267,487936
D,1553205269,492032
D,1553205272,486912
D,1553205274,489984
D,1553205276,488192
D,1553205278,485888
D,1553205280,483584
P,1553205281,5145
D,1553205283,487680
D,1553205285,487424
D,1553205287,487424
D,1553205289,487936
R,1553205289,000000000
X,1553205291,739831,6159
X,1553205292,740353,1238
X,1553205292,740269,1027
X,1553205293,740269,1117
X,1553205293,740448,3085
X,1553205294,740485,1594
X,1553205294,740477,7744
X,1553205295,740440,7799
X,1553205296,740212,2820
X,1553205296,740415,17095
X,1553205297,740329,5652
X,1553205297,741412,8752
X,1553205298,741923,7761
X,1553205298,740274,2646
X,1553205299,740329,2074
X,1553205300,740398,6467
X,1553205300,740357,1194
X,1553205301,740399,1528
X,1553205301,740394,1470
X,1553205302,740411,1019
X,1553205302,740371,1454
X,1553205302,740923,21640
X,1553205303,740768,2473
X,1553205303,740518,1175
X,1553205304,740465,1436
X,1553205304,740409,2368
X,1553205305,740299,1143
X,1553205305,739418,34860
X,1553205306,740407,8947
X,1553205306,740419,824
X,1553205307,740363,20756
X,1553205308,740435,3307
X,1553205308,740343,1284
X,1553205309,740424,2068
X,1553205309,740572,1728
X,1553205310,740415,679
P,1553205310,5137
X,1553205310,740396,1365
X,1553205311,740409,774
X,1553205312,740400,1680
X,1553205312,740370,1563
X,1553205313,740265,8784
X,1553205313,739687,9391
X,1553205314,740251,25151
X,1553205314,738802,39909
X,1553205315,739023,62510
X,1553205316,740712,4805
X,1553205316,739178,63905
X,1553205317,737930,52645
X,1553205317,740113,233
X,1553205318,740960,56756
X,1553205318,739850,49730
X,1553205319,741782,12315
X,1553205320,740082,13128
X,1553205320,740535,1817
X,1553205321,740146,7536
X,1553205321,740607,1160
X,1553205322,741744,11014
X,1553205322,739273,22117
X,1553205323,741728,17647
X,1553205323,740248,1745
X,1553205324,740336,2072
X,1553205325,740500,1873
X,1553205325,740384,16721
X,1553205326,740547,2794
X,1553205326,740488,29373
X,1553205327,740691,7348
X,1553205327,740351,1961
X,1553205328,740496,1798
X,1553205329,740744,15604
X,1553205329,740489,3030
X,1553205330,740575,1661
X,1553205330,740386,11894
X,1553205331,740045,2353
X,1553205331,740469,2249
X,1553205332,740447,1605
X,1553205333,740467,1555
X,1553205333,740442,1064
X,1553205334,740622,21333
X,1553205334,740394,2015
X,1553205335,740012,8775
X,1553205335,740370,2025
X,1553205336,740438,985
X,1553205337,740458,728
X,1553205337,740455,688
X,1553205338,740460,2219
X,1553205338,740524,1424
X,1553205339,740575,2024
X,1553205339,740458,813
X,1553205340,741017,8436
P,1553205340,5135
X,1553205340,740579,4376
X,1553205341,740501,1935
X,1553205342,740618,1122
X,1553205342,740457,1155
X,1553205343,740560,974
X,1553205343,740534,540
X,1553205343,740523,4800
X,1553205343,740548,21416
X,1553205344,740627,1597
X,1553205345,740539,6935
X,1553205345,739916,8073
X,1553205346,740558,11624
X,1553205346,740485,784
X,1553205347,740620,959
X,1553205347,740106,6614
X,1553205348,741879,15492
X,1553205349,744973,23728
X,1553205349,737588,23392
X,1553205350,740623,1892
X,1553205350,740552,1006
X,1553205351,740560,1161
X,1553205351,740556,882
X,1553205352,740559,1183
X,1553205352,740272,3185
X,1553205353,741197,9861
X,1553205354,740460,1272
X,1553205354,740996,3708
X,1553205355,739383,6414
X,1553205355,740570,8538
X,1553205356,740605,5912
X,1553205356,740630,1433
X,1553205357,740512,1306
X,1553205358,740541,4104
X,1553205358,739498,7242
X,1553205359,741129,13358
X,1553205359,742091,11985
X,1553205360,740403,1531
X,1553205360,742097,14072
X,1553205361,739075,8087
X,1553205362,740241,2671
X,1553205362,740464,1950
X,1553205363,740855,3978
X,1553205363,740945,10969
X,1553205364,740304,8153
X,1553205364,740410,944
X,1553205365,740685,1186
X,1553205366,740706,1139
X,1553205366,742219,12141
X,1553205367,740173,25340
X,1553205367,740665,1747
X,1553205368,740554,1572
X,1553205368,740636,1512
X,1553205369,740729,1386
P,1553205369,5137
X,1553205369,740671,985
X,1553205370,740654,970
X,1553205371,740537,1709
X,1553205371,740522,968
X,1553205372,740490,1368
X,1553205372,740619,2177
X,1553205373,740516,1149
X,1553205373,740566,1154
X,1553205374,740501,911
X,1553205375,740522,1298
X,1553205375,740568,956
X,1553205376,740791,1244
X,1553205376,740629,4339
X,1553205377,740573,1127
X,1553205377,740143,14256
