H,1553726261,281190
D,1553726261,427008
D,1553726263,426496
P,1553726268,5097
P,1553726298,5125
P,1553726327,5125
P,1553726357,5125
P,1553726386,5124
P,1553726416,5122
P,1553726445,5123
D,1553726472,414208
D,1553726474,428032
P,1553726475,5122
D,1553726476,419584
D,1553726479,428544
D,1553726481,439040
D,1553726483,468480
D,1553726485,429312
D,1553726486,429312
D,1553726489,441856
D,1553726491,427264
D,1553726493,423424
D,1553726495,434176
D,1553726497,431104
D,1553726500,437248
D,1553726502,433920
D,1553726504,441344
P,1553726504,5020
D,1553726506,420608
D,1553726508,423936
D,1553726511,432384
D,1553726513,419072
D,1553726515,437248
D,1553726517,430080
D,1553726519,442112
D,1553726522,413696
D,1553726524,432896
D,1553726526,436992
D,1553726527,389632
D,1553726529,437248
R,1553726530,000000000
X,1553726531,658872,41347
X,1553726532,651495,366
X,1553726532,646065,25240
X,1553726533,657212,44100
P,1553726533,5116
X,1553726534,659327,30233
X,1553726534,660596,14221
X,1553726535,655467,39477
X,1553726535,642824,29849
X,1553726536,646139,22949
X,1553726536,646790,24521
X,1553726537,649353,33174
X,1553726537,650562,31569
X,1553726538,648231,31442
X,1553726539,648158,30472
X,1553726539,655095,13643
X,1553726540,654509,21951
X,1553726540,648926,28961
X,1553726541,641905,44218
X,1553726541,650004,33236
X,1553726542,657614,20345
X,1553726543,659717,12136
X,1553726543,658218,10320
X,1553726544,659163,9141
X,1553726544,663853,3371
X,1553726545,662778,5413
X,1553726545,662181,13290
X,1553726546,658584,15469
X,1553726547,659938,15568
X,1553726547,664080,7301
X,1553726548,664207,5004
X,1553726548,664126,20861
X,1553726549,657326,13983
X,1553726549,653225,18783
X,1553726550,655578,10930
X,1553726551,660943,23802
X,1553726551,663391,12953
X,1553726552,663092,6391
X,1553726552,660178,34523
X,1553726553,658568,20450
X,1553726553,662252,7311
X,1553726554,662726,8853
X,1553726554,659501,13070
X,1553726555,663436,30220
X,1553726556,659969,22053
X,1553726556,656286,37987
X,1553726557,658212,25264
X,1553726557,655438,17523
X,1553726558,658069,27551
X,1553726558,657152,24027
X,1553726559,658556,26633
X,1553726560,662721,17657
X,1553726560,653252,25973
X,1553726561,656935,17551
X,1553726561,656589,17483
X,1553726562,656690,18396
X,1553726562,659293,13839
X,1553726563,656649,14296
P,1553726563,5115
X,1553726564,662221,10243
X,1553726564,658015,32665
X,1553726565,652157,28563
X,1553726565,649490,31347
X,1553726566,657810,31570
X,1553726566,656549,25790
X,1553726567,657801,20784
X,1553726568,662907,8869
X,1553726568,661864,6915
X,1553726568,659857,9235
X,1553726568,662574,5450
X,1553726569,661593,14377
X,1553726569,651161,20293
X,1553726570,657880,10503
X,1553726570,660522,8984
X,1553726571,658815,5635
X,1553726572,659056,15282
X,1553726572,654586,21868
X,1553726573,659643,6266
X,1553726573,664178,3483
X,1553726574,664270,2592
X,1553726574,664669,20801
X,1553726575,650926,23210
X,1553726576,660985,6294
X,1553726576,663159,7689
X,1553726577,659608,20329
X,1553726577,657425,8962
X,1553726578,647739,25903
X,1553726578,652672,16614
X,1553726579,658869,8149
X,1553726580,655012,15432
X,1553726580,650597,13806
X,1553726581,649529,18342
X,1553726581,652671,18495
X,1553726582,652772,19085
X,1553726582,651180,21939
X,1553726583,660096,6487
X,1553726583,662788,2864
X,1553726584,664722,3342
X,1553726585,664435,2815
X,1553726585,662995,4819
X,1553726586,662737,12623
X,1553726586,652065,15012
X,1553726587,658564,8519
X,1553726587,658761,6700
X,1553726588,655050,13344
X,1553726589,649503,54453
X,1553726589,462051,64311
X,1553726590,307170,8568
X,1553726590,303533,5172
X,1553726591,302389,4267
X,1553726591,305280,1674
X,1553726592,303529,1936
X,1553726593,304622,2693
P,1553726593,5116
X,1553726593,303789,5046
X,1553726594,302721,3032
X,1553726594,303234,4445
X,1553726595,303551,2661
X,1553726595,304122,2697
O,1553726596,303861,2193
O,1553726597,304220,1412
O,1553726597,304568,2650
O,1553726598,305333,720
O,1553726598,303873,3271
O,1553726599,304882,2801
O,1553726599,303650,3883
O,1553726600,304411,3703
O,1553726600,304987,5273
O,1553726601,305281,9843
O,1553726602,302974,4165
O,1553726602,302932,4697
O,1553726603,302996,1240
O,1553726603,302653,3705
O,1553726604,301962,2525
O,1553726604,302080,4644
O,1553726605,302920,6114
O,1553726606,300582,7468
O,1553726606,299457,9608
O,1553726607,302036,7952
O,1553726607,299690,10750
O,1553726608,302525,7022
O,1553726608,302897,6138
O,1553726609,303420,10874
