H,1554922435,281190
P,1554922435,5110
P,1554922464,5107
P,1554922494,5109
P,1554922523,5108
P,1554922552,5109
P,1554922582,5107
P,1554922611,5107
P,1554922640,5108
P,1554922669,5108
P,1554922699,5107
P,1554922729,5107
P,1554922758,5108
P,1554922788,5107
P,1554922817,5108
P,1554922846,5108
P,1554922875,5108
P,1554922905,5109
P,1554922934,5107
P,1554922963,5108
P,1554922993,5108
P,1554923023,5108
P,1554923052,5108
P,1554923081,5108
P,1554923111,5108
P,1554923140,5109
P,1554923169,5109
P,1554923199,5108
P,1554923228,5109
P,1554923257,5106
P,1554923286,5107
P,1554923317,5109
P,1554923346,5108
P,1554923375,5106
P,1554923405,5110
P,1554923434,5107
D,1554923437,435456
D,1554923439,453888
D,1554923441,481280
R,1554923441,000000000
R,1554923441,000000000
X,1554923443,702545,16108
X,1554923444,697206,23266
X,1554923444,699108,37210
X,1554923445,697773,10118
X,1554923445,702949,47044
X,1554923446,706967,13929
X,1554923446,710894,17945
X,1554923447,711732,19971
X,1554923447,714039,17029
X,1554923447,711350,16926
X,1554923448,710035,16037
X,1554923448,712028,31776
X,1554923449,695336,37379
X,1554923449,682877,47028
X,1554923450,701525,16901
X,1554923451,690838,28473
X,1554923451,703609,15549
X,1554923452,704829,9494
X,1554923452,709463,16584
X,1554923453,709124,12586
X,1554923453,702782,61802
X,1554923454,692698,50402
X,1554923455,691738,38990
X,1554923455,706859,32990
X,1554923456,725226,3366
X,1554923456,281916,23128
X,1554923457,281392,11320
X,1554923457,281396,5132
X,1554923458,279457,10800
X,1554923458,282087,3708
X,1554923459,281507,4372
X,1554923460,279486,7553
X,1554923460,278849,8953
X,1554923461,280194,3895
X,1554923461,282219,3778
X,1554923462,281984,4527
O,1554923462,282224,4586
P,1554923463,5101
O,1554923463,283456,3630
O,1554923464,282486,3225
O,1554923464,282056,5829
O,1554923465,282137,3862
O,1554923465,281723,2758
O,1554923466,283640,2036
O,1554923466,281172,4789
O,1554923467,282473,1321
O,1554923468,282625,1655
O,1554923468,283758,2170
O,1554923469,283721,814
O,1554923469,282677,2735
O,1554923470,282586,4152
O,1554923470,283695,1175
O,1554923471,283146,2711
O,1554923472,282545,3262
O,1554923472,282227,5671
O,1554923473,280302,6107
O,1554923473,281076,4184
O,1554923474,284029,4136
O,1554923474,281037,6306
O,1554923475,282799,11414
O,1554923475,280339,9223
O,1554923476,279104,10194
O,1554923477,280538,3166
O,1554923477,280374,5866
O,1554923478,278983,10211
O,1554923478,278455,6557
O,1554923479,280971,2280
O,1554923479,283452,1674
O,1554923480,283628,1264
O,1554923481,283584,2558
O,1554923481,284793,1520
O,1554923482,283360,4651
O,1554923482,279858,5584
O,1554923483,278073,4962
O,1554923483,280864,5467
O,1554923484,279333,3174
O,1554923485,281634,2346
O,1554923485,282118,5100
O,1554923486,282705,5983
O,1554923486,281479,3410
O,1554923487,282519,1709
O,1554923487,283129,2827
O,1554923488,281889,5367
O,1554923488,281572,2885
O,1554923488,282043,2979
O,1554923489,282309,2323
O,1554923489,282444,2076
O,1554923490,282787,1602
O,1554923490,283133,2300
O,1554923491,284067,927
O,1554923491,282404,2955
O,1554923492,281487,3780
P,1554923492,5100
O,1554923493,281953,4909
O,1554923493,281434,2926
O,1554923494,283424,1313
O,1554923494,284253,334
O,1554923495,284442,2310
O,1554923495,283035,2157
O,1554923496,283570,676
O,1554923497,283252,1743
O,1554923497,282657,4061
O,1554923498,282276,3472
O,1554923498,280307,4483
O,1554923499,280156,9957
O,1554923499,281774,4310
O,1554923500,281722,5255
O,1554923501,281116,11065
O,1554923501,281193,8059
O,1554923502,279935,6737
O,1554923502,279463,5608
O,1554923503,281508,4487
O,1554923503,278721,7536
O,1554923504,279872,5439
O,1554923504,281278,6297
O,1554923505,281363,4191
O,1554923506,283026,2319
O,1554923506,278072,5223
O,1554923507,279399,5079
O,1554923507,280869,4384
O,1554923508,279347,8177
O,1554923508,282083,6748
O,1554923509,281222,5704
O,1554923510,280362,4321
O,1554923510,278753,6479
O,1554923511,278589,5739
O,1554923511,278231,7103
O,1554923512,277334,10966
T,1554923512,2823
P,1554923522,5107
P,1554923551,5109
D,1554923556,477952
D,1554923558,474624
D,1554923561,447488
D,1554923563,454656
D,1554923565,449024
D,1554923567,458752
R,1554923567,000000000
R,1554923567,000000000
X,1554923569,677094,19228
X,1554923570,676320,33838
X,1554923570,670386,42627
X,1554923570,613338,28378
X,1554923570,671678,55398
X,1554923571,325203,46518
X,1554923571,282036,12765
X,1554923572,281285,4747
