H,1552884422,281190
T,1552884422,2750
U,1552884423,0
X,1552884424,692045,855
X,1552884425,692019,829
X,1552884425,692111,793
X,1552884426,691933,3411
X,1552884427,692103,1159
X,1552884427,692188,1035
X,1552884428,692152,455
X,1552884428,692221,602
X,1552884429,692170,721
X,1552884429,692134,1782
X,1552884430,692245,842
X,1552884430,692232,760
X,1552884431,692189,3149
X,1552884432,692314,765
P,1552884432,5108
X,1552884432,692296,1757
X,1552884433,692445,800
X,1552884433,692429,716
X,1552884434,692357,849
X,1552884434,693308,9142
X,1552884435,692776,5577
X,1552884436,692831,770
X,1552884436,692597,906
X,1552884437,692404,12490
X,1552884437,692795,5514
X,1552884438,692616,834
X,1552884438,692504,729
X,1552884439,692578,928
X,1552884440,692605,875
X,1552884440,692548,527
X,1552884441,692440,1339
X,1552884441,692486,566
A,1552884441,692375,812
T,1552884441,2750
U,1552884442,0
X,1552884443,692203,1062
X,1552884444,692003,18738
X,1552884444,692280,1586
X,1552884445,692294,933
X,1552884445,692203,857
X,1552884446,692180,831
X,1552884447,692195,1279
X,1552884447,692173,1108
X,1552884448,692183,1336
X,1552884448,692294,1219
X,1552884449,692269,662
X,1552884449,692272,888
X,1552884450,692208,901
X,1552884451,692214,1335
X,1552884451,692196,1029
X,1552884452,692205,635
X,1552884452,692118,776
X,1552884452,692315,941
X,1552884452,691959,3094
X,1552884453,692254,2535
X,1552884454,692416,813
X,1552884454,692303,657
X,1552884455,692417,1078
X,1552884455,692402,1007
X,1552884456,692471,966
X,1552884456,692522,818
X,1552884457,692495,799
X,1552884458,692575,884
X,1552884458,692498,724
X,1552884459,692525,1118
X,1552884459,692429,655
X,1552884460,692419,629
X,1552884460,692329,776
P,1552884461,5123
X,1552884461,692490,722
A,1552884461,692350,457
T,1552884461,2750
U,1552884461,0
X,1552884463,692302,644
X,1552884463,692244,401
X,1552884464,692300,820
X,1552884465,692367,1425
X,1552884465,692468,664
X,1552884466,692292,4264
X,1552884466,692550,4013
X,1552884467,692510,1711
X,1552884467,692536,999
X,1552884468,692512,509
X,1552884469,692472,585
X,1552884469,692546,1022
X,1552884470,692493,1376
X,1552884470,692499,601
X,1552884471,692463,669
X,1552884471,692170,14259
X,1552884472,692246,1899
X,1552884473,692213,2062
X,1552884473,692046,924
X,1552884474,692052,626
X,1552884474,692067,2076
X,1552884475,691975,1476
X,1552884475,692175,1487
X,1552884476,692220,723
X,1552884476,692186,517
X,1552884477,692199,1132
X,1552884478,692132,1201
X,1552884478,692154,3153
X,1552884479,692283,838
X,1552884479,692126,1164
X,1552884480,692139,2632
X,1552884480,693085,5340
X,1552884481,692571,10287
X,1552884482,692238,1216
X,1552884482,692322,898
X,1552884483,691987,4759
X,1552884483,692354,2113
X,1552884484,692276,1344
X,1552884484,692252,1802
X,1552884485,692258,1235
X,1552884486,692224,878
X,1552884486,692261,724
X,1552884487,692195,871
X,1552884487,692233,1088
X,1552884488,692211,991
X,1552884488,692119,825
A,1552884488,692295,490
T,1552884489,2750
U,1552884489,0
X,1552884490,692059,1060
X,1552884491,692137,891
P,1552884491,5124
X,1552884491,692172,897
X,1552884492,692135,928
X,1552884493,692098,978
X,1552884493,692031,909
X,1552884493,692054,489
X,1552884493,692181,1199
X,1552884494,692096,1441
X,1552884494,692094,1168
X,1552884495,692191,766
X,1552884496,691991,981
X,1552884496,692071,662
X,1552884497,691985,1246
X,1552884497,692176,699
X,1552884498,692235,4260
X,1552884498,692328,3050
X,1552884499,692606,1218
X,1552884500,692389,1389
X,1552884500,692455,661
X,1552884501,692423,394
X,1552884501,692155,10262
X,1552884502,692415,1189
X,1552884502,692375,776
X,1552884503,692320,711
X,1552884503,692287,829
X,1552884504,692294,573
X,1552884505,692315,1430
X,1552884505,692374,1128
X,1552884506,692397,673
X,1552884506,692358,905
X,1552884507,692499,1005
X,1552884507,692511,1315
X,1552884508,692057,16937
X,1552884509,692172,2128
X,1552884509,692370,1952
X,1552884510,692437,906
X,1552884510,692367,593
A,1552884510,692238,464
T,1552884510,2750
U,1552884511,0
X,1552884512,692718,973
X,1552884513,692728,956
X,1552884513,692720,1175
X,1552884514,692665,717
X,1552884515,692596,801
X,1552884515,692228,1019
X,1552884516,692193,9893
X,1552884516,692083,5649
