H,1553897100,281190
D,1553897100,498688
D,1553897102,393472
D,1553897105,394752
D,1553897107,395264
D,1553897109,394496
D,1553897111,392960
D,1553897113,395264
D,1553897116,397312
D,1553897118,393472
D,1553897120,395520
D,1553897122,395776
D,1553897124,395776
D,1553897126,396032
D,1553897128,396288
P,1553897129,5137
D,1553897130,395520
D,1553897132,395264
D,1553897134,392192
D,1553897137,394496
D,1553897139,395008
D,1553897141,396544
D,1553897143,396544
D,1553897145,395008
D,1553897148,395776
D,1553897150,395264
D,1553897152,396288
D,1553897154,396544
D,1553897156,396800
D,1553897159,395776
P,1553897159,5136
D,1553897161,396032
D,1553897163,396288
D,1553897165,395776
D,1553897166,398592
R,1553897167,000000000
X,1553897168,603972,9174
X,1553897169,604429,2101
X,1553897169,604516,1453
X,1553897170,604390,1357
X,1553897171,604400,1600
X,1553897171,604336,992
X,1553897172,604530,1754
X,1553897172,604538,1903
X,1553897173,604440,794
X,1553897173,604482,1016
X,1553897174,604305,1155
X,1553897175,604407,1407
X,1553897175,604403,1545
X,1553897176,604497,1102
X,1553897176,604446,977
X,1553897177,604422,2815
X,1553897177,604645,1389
X,1553897178,604614,1938
X,1553897178,604506,787
X,1553897179,604536,1348
X,1553897180,604476,1302
X,1553897180,604531,1815
X,1553897181,604754,1672
X,1553897181,604548,1719
X,1553897182,604528,1392
X,1553897182,604450,1515
X,1553897183,604619,1796
X,1553897184,604515,1885
X,1553897184,604487,1862
X,1553897185,604518,935
X,1553897185,604602,784
X,1553897186,604675,1381
X,1553897186,604618,1418
X,1553897187,604574,1342
X,1553897188,604619,1428
X,1553897188,604562,1606
P,1553897188,5128
X,1553897189,604678,1566
X,1553897189,604639,1119
X,1553897190,604562,1627
X,1553897190,604550,1255
X,1553897191,604431,869
X,1553897191,604682,1596
X,1553897192,604588,1225
X,1553897193,604607,659
X,1553897193,604557,719
X,1553897194,604438,2784
X,1553897194,604624,2208
X,1553897195,604561,3294
X,1553897195,604607,3262
X,1553897196,604953,5487
X,1553897197,603772,19876
X,1553897197,604955,2159
X,1553897198,604429,3741
X,1553897198,604383,1678
X,1553897199,604625,2043
X,1553897199,604621,1867
X,1553897200,604636,1340
X,1553897201,604664,1827
X,1553897201,604580,1040
X,1553897202,604490,913
X,1553897202,604502,1530
X,1553897203,604640,1307
X,1553897203,604569,1354
X,1553897204,604584,1251
X,1553897205,604425,3401
X,1553897205,604902,1374
X,1553897206,604809,1242
X,1553897206,604771,1269
X,1553897206,604773,653
X,1553897206,604819,1421
X,1553897207,604797,1704
X,1553897207,604718,1021
X,1553897208,604790,1117
X,1553897209,604803,716
X,1553897209,604747,2681
X,1553897210,604812,1084
X,1553897210,604805,1668
X,1553897211,604854,605
X,1553897211,604835,1211
X,1553897212,604902,830
X,1553897213,604977,908
X,1553897213,604925,1404
X,1553897214,604920,1455
X,1553897214,604813,1363
X,1553897215,605000,754
X,1553897215,604943,1018
X,1553897216,604918,1006
X,1553897217,604981,813
X,1553897217,604925,1647
P,1553897217,5131
X,1553897218,605043,1340
X,1553897218,605161,1848
X,1553897219,605075,849
X,1553897219,605121,558
X,1553897220,605117,819
A,1553897220,604726,785
T,1553897220,2809
U,1553897221,0
X,1553897222,605195,950
X,1553897223,605172,980
X,1553897223,605248,1280
X,1553897224,605222,1516
X,1553897224,605208,981
X,1553897225,605150,906
X,1553897226,605119,1997
X,1553897226,605251,2150
X,1553897227,605318,1608
X,1553897227,605189,792
X,1553897228,605229,1001
X,1553897228,605209,796
X,1553897229,605396,1594
X,1553897229,605322,1070
X,1553897230,605203,1042
X,1553897231,605208,1431
X,1553897231,605099,2271
X,1553897232,605192,560
X,1553897232,605254,1559
X,1553897233,605188,1485
X,1553897233,605195,1024
X,1553897234,605213,678
X,1553897235,605211,2521
X,1553897235,605313,2208
X,1553897236,605187,568
X,1553897236,605061,1174
X,1553897237,605084,907
X,1553897237,605009,1045
X,1553897238,605047,1352
X,1553897239,605178,1365
X,1553897239,605358,4071
X,1553897240,605130,2827
X,1553897240,605014,1937
X,1553897241,605145,1584
X,1553897241,605136,1630
X,1553897242,605241,1966
X,1553897242,604835,3884
X,1553897243,605614,5495
X,1553897244,605196,1719
X,1553897244,605282,1220
X,1553897245,605224,1608
X,1553897245,605282,976
X,1553897246,605268,1115
X,1553897246,605422,1820
X,1553897247,605551,1697
P,1553897247,5129
X,1553897247,605526,1792
X,1553897247,605576,837
