H,1555633153,281190
P,1555633153,5103
P,1555633183,5101
P,1555633212,5103
P,1555633241,5102
P,1555633271,5102
P,1555633300,5103
P,1555633329,5103
P,1555633358,5102
P,1555633389,5103
P,1555633418,5102
D,1555633436,649216
D,1555633437,500992
D,1555633439,514304
D,1555633442,507136
R,1555633442,000000000
X,1555633443,772771,8317
X,1555633444,773304,6321
X,1555633444,773684,23312
X,1555633445,773811,6005
X,1555633446,773252,8491
X,1555633446,773109,3672
X,1555633447,773445,21020
P,1555633447,5095
X,1555633447,773110,9480
X,1555633448,773391,13822
X,1555633448,772206,26145
X,1555633449,773485,7504
X,1555633450,774238,6465
X,1555633450,773097,8404
X,1555633451,773753,12502
X,1555633451,773736,7075
X,1555633452,773434,6683
X,1555633452,773645,4165
X,1555633453,773882,6092
X,1555633454,773944,8046
X,1555633454,773951,6620
X,1555633455,773994,1372
X,1555633455,773937,9611
X,1555633456,774036,6848
X,1555633456,774093,4181
X,1555633457,773835,7988
X,1555633457,773322,17826
X,1555633458,775760,11897
X,1555633459,773951,12174
X,1555633459,773815,6925
X,1555633460,773397,10994
X,1555633460,773610,3479
X,1555633461,773650,5934
X,1555633461,773521,6336
X,1555633462,774229,7276
X,1555633463,775037,10459
X,1555633463,773389,24554
X,1555633464,775602,54113
X,1555633464,773945,37070
X,1555633465,774022,9760
X,1555633465,773895,6114
X,1555633466,773798,8146
X,1555633467,773775,11851
X,1555633467,774223,5401
X,1555633468,774481,16225
X,1555633468,772975,17929
X,1555633469,774004,16184
X,1555633469,773549,19652
X,1555633470,774628,22729
X,1555633471,773742,19708
X,1555633471,773391,15782
X,1555633472,774874,15018
X,1555633472,774935,7950
X,1555633473,774406,13907
X,1555633473,773501,17665
X,1555633474,775497,47991
X,1555633474,772797,28864
X,1555633475,774598,21632
X,1555633476,773735,14337
X,1555633476,772842,12241
X,1555633477,773099,16500
P,1555633477,5095
X,1555633477,772424,21150
X,1555633477,774894,19207
X,1555633477,773925,7500
X,1555633478,773542,11745
X,1555633479,773686,20183
X,1555633479,774890,9557
X,1555633480,774226,19006
X,1555633480,774498,6983
X,1555633481,774212,14150
X,1555633481,774069,7821
X,1555633482,775054,7929
X,1555633483,774308,17270
X,1555633483,773946,7136
X,1555633484,774560,13622
X,1555633484,774248,7000
X,1555633485,774511,19770
X,1555633485,775887,11769
X,1555633486,774818,5637
X,1555633486,774164,13190
X,1555633487,774800,9103
X,1555633488,775195,21341
X,1555633488,773426,14722
X,1555633489,774827,8701
X,1555633489,775489,11182
X,1555633490,774242,28830
X,1555633490,774728,9189
X,1555633491,773742,7004
X,1555633492,773437,12714
X,1555633492,774865,6920
X,1555633493,773375,16993
X,1555633493,773858,6611
X,1555633494,774441,19197
X,1555633494,774488,4712
X,1555633495,773819,7313
X,1555633496,774721,6683
X,1555633496,774544,4520
X,1555633497,773603,9849
X,1555633497,774620,6267
X,1555633498,774632,10826
X,1555633498,773993,11549
X,1555633499,774367,3831
X,1555633500,774376,6068
X,1555633500,774239,5107
X,1555633501,774220,4050
X,1555633501,773910,8306
X,1555633502,774264,10524
X,1555633502,775006,7144
X,1555633503,773093,18588
X,1555633503,774005,10065
X,1555633504,774529,10079
X,1555633505,774729,8067
X,1555633505,773808,5857
X,1555633506,774360,5102
P,1555633506,5095
X,1555633506,775212,8010
X,1555633507,774153,10045
X,1555633507,774464,7639
X,1555633508,774332,8917
X,1555633509,773942,25741
X,1555633509,771626,39399
X,1555633510,775303,16892
X,1555633510,774116,4665
X,1555633511,773827,7426
X,1555633511,773790,5550
X,1555633512,775137,13446
X,1555633513,773076,10564
X,1555633513,774413,8738
X,1555633514,774019,15752
X,1555633514,774064,8525
X,1555633515,774922,8772
X,1555633515,774702,9940
X,1555633516,775224,6433
X,1555633517,774040,8188
X,1555633517,774839,3868
X,1555633518,774130,12883
X,1555633518,774460,7711
X,1555633518,774545,9380
X,1555633518,774436,9217
X,1555633519,775416,23929
X,1555633519,776099,23102
X,1555633520,774418,8862
X,1555633521,774688,9758
X,1555633521,774172,11314
X,1555633522,773847,11179
X,1555633522,773464,19813
X,1555633523,773602,10553
X,1555633523,773743,10511
X,1555633524,774618,8985
X,1555633525,774676,8637
X,1555633525,774287,14421
X,1555633526,774470,4856
X,1555633526,774663,5858
X,1555633527,774981,5889
X,1555633527,775032,5423
X,1555633528,774229,11683
X,1555633529,774867,8036
X,1555633529,774045,13988
X,1555633530,774975,8055
X,1555633530,774332,10167
