H,1553563609,281190
P,1553563609,4987
D,1553563611,445696
D,1553563613,444160
D,1553563615,449024
D,1553563618,447488
D,1553563620,447744
D,1553563622,445952
D,1553563624,448768
D,1553563626,446976
D,1553563629,444416
D,1553563631,442368
D,1553563633,442624
D,1553563635,435712
D,1553563637,441088
P,1553563639,5104
D,1553563640,443136
D,1553563642,441856
D,1553563644,446208
D,1553563645,442624
D,1553563647,443904
D,1553563650,447488
D,1553563652,448512
D,1553563654,443648
D,1553563656,444160
D,1553563658,447744
D,1553563661,446208
D,1553563663,444160
D,1553563665,446720
D,1553563667,447488
P,1553563668,5105
D,1553563669,444160
D,1553563672,444672
D,1553563674,447488
D,1553563676,445440
D,1553563678,446976
D,1553563681,445952
D,1553563683,448000
D,1553563685,452096
D,1553563686,441344
R,1553563686,000000000
X,1553563688,678067,5663
X,1553563688,677805,7217
X,1553563689,677255,5919
X,1553563690,674326,8831
X,1553563690,670510,10510
X,1553563691,674174,10060
X,1553563691,677161,12512
X,1553563692,677050,7362
X,1553563692,678267,5274
X,1553563693,678545,5696
X,1553563694,679633,17105
X,1553563694,675624,29873
X,1553563695,676226,27924
X,1553563695,682572,18433
X,1553563696,677684,37961
X,1553563696,678951,28731
X,1553563697,680688,49306
P,1553563697,5097
X,1553563698,680211,6345
X,1553563698,679141,3575
X,1553563699,679202,5540
X,1553563699,677734,14066
X,1553563700,679212,10583
X,1553563700,677993,4874
X,1553563701,679006,3792
X,1553563702,677229,3684
X,1553563702,675919,14331
X,1553563703,675335,10975
X,1553563703,675200,7006
X,1553563704,676151,4191
X,1553563704,678205,5127
X,1553563705,677511,2806
X,1553563705,674319,5147
X,1553563706,676313,5424
X,1553563707,676584,5230
X,1553563707,678179,4853
X,1553563708,678329,4736
X,1553563708,678513,1677
X,1553563709,678164,3348
X,1553563709,678282,5257
X,1553563710,676912,3550
X,1553563711,677567,2664
X,1553563711,676984,6381
X,1553563712,674530,15050
X,1553563712,672408,8967
X,1553563713,675437,9001
X,1553563713,677823,1672
X,1553563714,677021,7048
X,1553563715,677061,3714
X,1553563715,677326,2576
X,1553563716,679164,1895
X,1553563716,677567,4121
X,1553563717,679032,5415
X,1553563717,677949,5778
X,1553563718,677028,3353
X,1553563719,674399,4616
X,1553563719,677665,4803
X,1553563720,677468,4793
X,1553563720,678963,6089
X,1553563721,678682,3375
X,1553563721,677522,6610
X,1553563722,675449,8300
X,1553563722,676037,5873
X,1553563723,674594,5231
X,1553563724,677090,29258
X,1553563724,678928,8439
X,1553563725,678379,23133
X,1553563725,675966,21021
X,1553563726,677827,17488
X,1553563726,674045,19953
X,1553563726,679249,5749
P,1553563726,5097
X,1553563727,677226,7485
X,1553563727,671139,9861
X,1553563728,670913,13523
X,1553563728,671488,17762
X,1553563729,671540,5833
X,1553563729,676281,6180
X,1553563730,672312,7370
X,1553563731,675892,15781
X,1553563731,677836,5437
X,1553563732,676007,8170
X,1553563732,677360,4844
X,1553563733,674327,14707
X,1553563733,675797,8921
X,1553563734,676238,5922
X,1553563734,676653,11111
X,1553563735,671895,8985
X,1553563736,675991,9175
X,1553563736,671377,10934
X,1553563737,673568,8189
X,1553563737,674715,13098
X,1553563738,674998,7073
X,1553563738,676883,5491
X,1553563739,676252,9041
X,1553563740,671483,10384
X,1553563740,674092,9383
X,1553563741,676089,5993
X,1553563741,678985,3204
X,1553563742,678889,2860
X,1553563742,678371,4155
X,1553563743,679032,5605
X,1553563744,675521,6567
X,1553563744,675218,12233
X,1553563745,673101,10330
X,1553563745,674350,9148
X,1553563746,680162,14320
X,1553563746,666639,26325
X,1553563747,672163,15476
X,1553563748,674467,8102
X,1553563748,676795,4923
X,1553563749,678297,2749
X,1553563749,678795,2545
X,1553563750,679606,5912
X,1553563750,679219,2933
X,1553563751,678657,2374
X,1553563751,678831,2208
X,1553563752,678391,2119
X,1553563753,677954,3035
X,1553563753,678158,2562
X,1553563754,679202,3764
X,1553563754,680325,1835
X,1553563755,680066,1933
X,1553563755,680764,2065
X,1553563756,680444,1078
P,1553563756,5097
X,1553563757,680666,2700
X,1553563757,680422,2134
X,1553563758,677384,7441
X,1553563758,677782,3179
X,1553563759,678628,2199
X,1553563759,679725,1659
X,1553563760,678082,4781
X,1553563761,677899,4286
X,1553563761,677858,4335
X,1553563762,677647,7098
X,1553563762,677136,4500
X,1553563763,674009,9033
X,1553563763,670330,36851
X,1553563764,674009,15374
X,1553563765,673776,12910
X,1553563765,673099,17113
X,1553563766,670613,9494
X,1553563766,666184,20168
