H,1552069766,281190
P,1552069766,5192
P,1552069796,5192
P,1552069825,5191
P,1552069854,5192
P,1552069884,5193
P,1552069914,5191
P,1552069943,5193
P,1552069972,5192
P,1552070002,5192
P,1552070031,5192
P,1552070060,5191
P,1552070090,5192
P,1552070119,5194
P,1552070148,5193
P,1552070177,5192
P,1552070208,5193
P,1552070237,5192
P,1552070266,5191
P,1552070295,5192
P,1552070325,5192
P,1552070354,5191
P,1552070383,5187
P,1552070413,5192
P,1552070442,5192
P,1552070471,5193
P,1552070501,5192
P,1552070531,5191
P,1552070560,5191
P,1552070589,5191
P,1552070619,5193
D,1552070629,436992
D,1552070631,432384
D,1552070633,432384
D,1552070635,433920
D,1552070637,433408
D,1552070640,434944
D,1552070642,433408
D,1552070644,433152
D,1552070646,434176
P,1552070648,5190
D,1552070648,434688
D,1552070651,434688
D,1552070653,434432
D,1552070655,433664
D,1552070657,435200
D,1552070659,433664
D,1552070662,433664
D,1552070664,433920
D,1552070665,434944
D,1552070667,433152
D,1552070669,433664
D,1552070672,433920
D,1552070674,434432
D,1552070676,434944
P,1552070677,5191
D,1552070678,434944
R,1552070678,000000000
X,1552070680,660072,5515
X,1552070681,660590,2015
X,1552070681,660010,4811
X,1552070682,660217,5751
X,1552070682,660510,3898
X,1552070683,660752,893
X,1552070683,660520,2270
X,1552070684,660899,4651
X,1552070685,660533,4625
X,1552070685,660467,2871
X,1552070686,660284,18237
X,1552070686,660349,31249
X,1552070687,660529,941
X,1552070687,660900,1287
X,1552070688,660358,1998
X,1552070689,660830,2593
X,1552070689,660704,2041
X,1552070690,660790,1861
X,1552070690,660687,1645
X,1552070691,660650,2113
X,1552070691,660782,2420
X,1552070692,660733,3178
X,1552070693,660703,1806
X,1552070693,660698,1250
X,1552070694,660395,2418
X,1552070694,660748,4301
X,1552070695,660825,2254
X,1552070695,660809,4264
X,1552070696,660767,1208
X,1552070696,660737,1733
X,1552070697,660858,2529
X,1552070698,660798,2819
X,1552070698,660801,2136
X,1552070699,660914,2526
X,1552070699,660912,1341
X,1552070700,660839,1871
X,1552070700,660826,1283
X,1552070701,660918,1859
X,1552070702,660942,1861
X,1552070702,661048,1938
X,1552070703,660930,1846
X,1552070703,660836,1570
X,1552070704,660827,1713
X,1552070704,660853,2440
X,1552070705,660974,2262
X,1552070705,660986,1743
X,1552070705,660854,2206
X,1552070706,660887,3799
X,1552070706,660904,1642
P,1552070706,5183
X,1552070707,660947,2039
X,1552070707,660826,1737
X,1552070708,660912,984
X,1552070708,661072,7242
X,1552070709,660945,3893
X,1552070710,661506,4874
X,1552070710,660802,2021
X,1552070711,660804,3892
X,1552070711,661517,2293
X,1552070712,660998,2441
X,1552070712,661017,6610
X,1552070713,661027,2171
X,1552070714,660684,14569
X,1552070714,661039,2246
X,1552070715,660927,1410
X,1552070715,661086,13444
X,1552070716,661152,3052
X,1552070716,661026,1528
X,1552070717,660973,2258
X,1552070718,661095,2016
X,1552070718,660730,2271
X,1552070719,660819,1680
X,1552070719,660908,1600
X,1552070720,660989,2009
X,1552070720,661018,1800
X,1552070721,661097,1832
X,1552070722,660867,32148
X,1552070722,661241,998
X,1552070723,661056,1734
X,1552070723,661123,1505
X,1552070724,661248,982
X,1552070724,661152,1373
X,1552070725,660732,2040
X,1552070725,661055,1040
X,1552070726,660978,1625
X,1552070727,661053,1345
X,1552070727,660995,6861
X,1552070728,660959,1604
X,1552070728,660905,2940
X,1552070729,660954,2465
X,1552070729,660783,1867
X,1552070730,660950,4084
X,1552070731,660930,1182
X,1552070731,660795,1146
X,1552070732,660830,2200
X,1552070732,661019,2240
X,1552070733,661183,1433
X,1552070733,660946,1856
X,1552070734,661009,1847
X,1552070735,661163,1638
X,1552070735,660933,1805
X,1552070736,661048,1365
X,1552070736,661123,1359
P,1552070736,5183
X,1552070737,661231,3515
X,1552070737,661161,1143
X,1552070738,661170,1412
X,1552070739,660931,44147
X,1552070739,661173,15670
X,1552070740,661183,2063
X,1552070740,661225,1162
X,1552070741,661263,1561
X,1552070741,661123,1197
X,1552070742,661190,769
X,1552070742,661054,2546
X,1552070743,660998,1910
X,1552070744,660997,1592
X,1552070744,661046,838
X,1552070745,661061,1634
X,1552070745,661100,1177
X,1552070746,661112,1900
X,1552070746,661187,1757
X,1552070746,661535,5132
X,1552070747,660962,6533
X,1552070747,661031,2097
X,1552070748,660915,1509
X,1552070748,660965,1349
X,1552070749,661172,2271
X,1552070749,661085,2242
X,1552070750,661174,808
X,1552070751,661148,1370
X,1552070751,660802,24416
