H,1552937038,281190
T,1552937038,2760
U,1552937038,0
X,1552937040,631937,952
X,1552937040,631947,1004
X,1552937041,632475,5921
X,1552937041,631678,2133
X,1552937042,631901,1514
X,1552937043,632063,1286
X,1552937043,632045,982
X,1552937044,631927,1104
X,1552937044,631972,873
X,1552937045,632024,1285
X,1552937045,631836,1827
X,1552937046,631970,1634
X,1552937047,632066,1324
X,1552937047,632053,1137
X,1552937048,632029,813
X,1552937048,631948,850
X,1552937049,631951,1631
X,1552937049,631994,1889
X,1552937050,631946,924
X,1552937051,631961,4509
X,1552937051,631986,1939
X,1552937052,631789,1476
X,1552937052,631853,1111
X,1552937053,631887,1021
X,1552937053,631875,1015
X,1552937054,631857,1352
X,1552937055,632022,940
X,1552937055,631823,1423
X,1552937056,631982,1181
X,1552937056,631874,1492
X,1552937057,631809,3315
X,1552937057,631714,7068
X,1552937058,632274,5018
P,1552937058,5131
X,1552937058,632094,12774
X,1552937059,632175,5207
X,1552937060,632017,8108
X,1552937060,632016,1316
X,1552937061,632133,1819
X,1552937061,632001,1587
X,1552937062,631843,946
X,1552937062,631809,1137
X,1552937062,631936,1338
X,1552937063,631965,1223
X,1552937063,631997,1117
X,1552937064,631962,1643
X,1552937064,631898,1128
X,1552937065,631697,2014
X,1552937065,632014,1176
X,1552937066,631801,1529
X,1552937067,631912,1332
X,1552937067,632005,1197
X,1552937068,632010,1633
X,1552937068,632076,748
X,1552937069,632040,898
X,1552937069,632095,846
X,1552937070,632068,1157
X,1552937070,632015,1206
X,1552937071,632086,979
X,1552937072,632113,1061
X,1552937072,632130,1115
X,1552937073,632242,1069
X,1552937073,632273,1116
X,1552937074,632862,3317
X,1552937074,631776,1233
X,1552937075,632276,1132
X,1552937076,632221,1256
X,1552937076,632184,1292
X,1552937077,632270,547
X,1552937077,632202,1210
X,1552937078,631753,9996
X,1552937078,632209,1991
X,1552937079,632222,1371
X,1552937080,631957,2819
X,1552937080,632272,1482
X,1552937081,632197,1279
X,1552937081,632142,10269
X,1552937082,632103,8851
X,1552937082,632336,1145
X,1552937083,632511,1495
X,1552937084,632525,1361
X,1552937084,632623,1194
X,1552937085,632498,1173
X,1552937085,632561,1437
X,1552937086,632579,1430
X,1552937086,632666,1505
X,1552937087,632593,1104
P,1552937087,5128
X,1552937087,632494,1073
X,1552937088,632491,8804
X,1552937089,632229,8309
X,1552937089,632937,5071
X,1552937090,632669,1617
X,1552937090,632765,938
X,1552937091,632751,732
X,1552937091,632675,949
X,1552937092,632714,1283
X,1552937093,632646,1466
X,1552937093,632837,1224
X,1552937094,632742,884
X,1552937094,632568,1050
X,1552937095,632589,736
X,1552937095,632818,1596
X,1552937096,632317,2457
X,1552937097,632497,1459
X,1552937097,632546,1225
X,1552937098,632552,1416
X,1552937098,632583,879
X,1552937099,632626,1006
X,1552937099,632589,1644
X,1552937100,632433,2260
X,1552937101,632426,1556
X,1552937101,632476,858
A,1552937101,632244,922
T,1552937101,2760
U,1552937102,0
X,1552937103,631739,1325
X,1552937103,631717,1032
X,1552937103,631781,981
X,1552937104,631843,662
X,1552937104,631772,1249
X,1552937105,631871,936
X,1552937105,631670,845
X,1552937106,631754,1086
X,1552937107,631777,1022
X,1552937107,631869,858
X,1552937108,631764,707
X,1552937108,631816,896
X,1552937109,631697,695
X,1552937109,631767,994
X,1552937110,631712,868
X,1552937111,631755,964
X,1552937111,631684,980
X,1552937112,631713,905
X,1552937112,631515,1069
X,1552937113,631573,2298
X,1552937113,631454,4479
X,1552937114,631578,1191
X,1552937114,631508,849
X,1552937115,632725,7958
X,1552937116,631261,6898
X,1552937116,631554,1745
P,1552937116,5132
X,1552937117,631518,1253
X,1552937117,631507,1005
X,1552937118,631543,739
X,1552937118,631544,1383
X,1552937119,631667,1375
X,1552937120,631704,3409
X,1552937120,631686,1724
X,1552937121,631832,689
X,1552937121,631875,1020
X,1552937122,631807,939
X,1552937122,631905,1265
X,1552937123,631793,1256
X,1552937124,631877,1034
X,1552937124,631999,964
X,1552937125,631887,1128
X,1552937125,631912,1294
X,1552937126,631709,2188
X,1552937126,631982,4284
X,1552937127,631851,2290
X,1552937128,631937,3833
X,1552937128,631901,805
X,1552937129,631766,1405
X,1552937129,631728,1441
X,1552937130,631594,1363
X,1552937130,631774,990
A,1552937131,631765,491
T,1552937131,2759
U,1552937131,0
