H,1554178018,281190
T,1554178018,2803
U,1554178018,52801
X,1554178020,696874,1405
X,1554178020,696847,7426
X,1554178021,696805,21862
X,1554178022,697339,23819
P,1554178022,5105
X,1554178022,697155,18030
X,1554178023,697593,35281
X,1554178023,696404,46304
X,1554178024,698911,37128
X,1554178024,696633,31760
X,1554178025,696062,20939
X,1554178026,697867,26219
X,1554178026,695146,31769
X,1554178027,695877,23480
X,1554178027,697703,22950
X,1554178028,697187,16017
X,1554178028,696998,21385
X,1554178029,696893,23167
X,1554178029,698818,27605
X,1554178030,696847,18068
X,1554178031,695740,16928
X,1554178031,697070,23630
X,1554178032,696358,35452
X,1554178032,695614,18851
X,1554178033,696843,20169
X,1554178033,697090,30779
X,1554178034,697380,16284
X,1554178035,697425,6131
X,1554178035,696767,1869
X,1554178036,696889,13111
X,1554178036,697002,3003
X,1554178037,697025,7530
X,1554178037,696456,16926
X,1554178038,696495,19957
X,1554178039,697796,12547
X,1554178039,697256,18894
X,1554178040,697988,9528
X,1554178040,696862,5869
X,1554178041,696726,3099
X,1554178041,696647,14172
X,1554178042,697067,3159
X,1554178042,696497,12741
X,1554178042,696980,13741
X,1554178043,696872,11861
X,1554178043,697602,12663
X,1554178044,696977,2451
X,1554178044,696826,1387
X,1554178045,696653,18767
X,1554178045,697147,15112
X,1554178046,697269,16624
X,1554178047,696977,41687
X,1554178047,698940,42323
X,1554178048,697999,27816
X,1554178048,696225,14509
X,1554178049,696004,16501
X,1554178049,697406,29536
X,1554178050,697420,9798
X,1554178051,697230,5494
P,1554178051,5106
X,1554178051,697749,16616
X,1554178052,696590,6935
X,1554178052,696600,865
X,1554178053,697013,1227
X,1554178053,696976,1094
X,1554178054,697056,850
X,1554178055,697253,1038
X,1554178055,696936,2108
X,1554178056,696961,1629
X,1554178056,697616,17110
X,1554178057,696169,7264
X,1554178057,696917,2460
X,1554178058,696518,1875
X,1554178059,696864,1207
X,1554178059,697195,8864
X,1554178060,696767,1005
X,1554178060,697049,1845
X,1554178061,697225,1311
X,1554178061,696885,763
X,1554178062,696781,15917
X,1554178062,696766,3648
X,1554178063,696875,1365
X,1554178064,696389,1225
X,1554178064,696671,1442
X,1554178065,696667,1512
X,1554178065,696669,2902
X,1554178066,697308,4135
X,1554178066,696942,2205
X,1554178067,696841,1243
X,1554178068,697241,1643
X,1554178068,696101,18853
X,1554178069,696859,2594
X,1554178069,696139,1305
X,1554178070,695921,2035
X,1554178070,696518,952
X,1554178071,696713,1137
X,1554178072,696503,1928
X,1554178072,696735,1293
X,1554178073,696903,1570
X,1554178073,696635,413
X,1554178074,696573,1732
X,1554178074,697098,1777
X,1554178075,697198,1472
X,1554178075,696708,1154
X,1554178076,696724,15119
X,1554178077,697319,6950
X,1554178077,696967,1605
X,1554178078,696742,3215
X,1554178078,697126,1017
X,1554178079,697174,9433
X,1554178079,696989,1910
X,1554178080,696408,1197
X,1554178081,696757,1284
X,1554178081,696807,1129
P,1554178081,5105
X,1554178082,697008,1554
X,1554178082,697195,1151
X,1554178083,696978,953
X,1554178083,696958,1046
X,1554178083,697052,1267
X,1554178084,697113,1279
X,1554178084,697028,1630
X,1554178085,696985,978
X,1554178085,697135,1369
X,1554178086,697239,1818
X,1554178086,697138,1550
X,1554178087,696900,1515
X,1554178088,697348,1393
X,1554178088,696880,5186
X,1554178089,697043,2705
X,1554178089,696989,1284
X,1554178090,696928,996
X,1554178090,697128,997
X,1554178091,697080,1519
X,1554178091,696969,2001
X,1554178092,697124,1350
X,1554178093,696754,1005
X,1554178093,696363,1025
X,1554178094,696827,1222
X,1554178094,697115,4824
X,1554178095,697213,1770
X,1554178095,697084,1159
X,1554178096,696786,1565
X,1554178097,696999,1820
X,1554178097,696439,10552
X,1554178098,696902,1892
X,1554178098,696899,4563
X,1554178099,697031,1432
X,1554178099,696943,1558
X,1554178100,696765,2355
X,1554178101,696872,1216
X,1554178101,696500,1084
X,1554178102,696317,1659
X,1554178102,696884,1600
X,1554178103,696750,1332
X,1554178103,696589,1453
X,1554178104,696485,1204
X,1554178105,696859,1746
X,1554178105,696652,1107
X,1554178106,696732,13877
X,1554178106,697081,1650
X,1554178107,696967,1094
X,1554178107,697012,1272
X,1554178108,696894,917
X,1554178108,696843,766
X,1554178109,696698,1323
X,1554178110,696821,1401
X,1554178110,696730,1119
P,1554178110,5103
X,1554178111,696932,960
