H,1556415897,281190
P,1556415897,5056
P,1556415927,5055
P,1556415956,5056
P,1556415985,5055
P,1556416014,5055
P,1556416044,5055
P,1556416073,5056
P,1556416102,5055
P,1556416132,5055
P,1556416161,5054
P,1556416191,5053
P,1556416220,5054
P,1556416250,5056
P,1556416279,5056
P,1556416308,5055
P,1556416337,5056
P,1556416367,5056
P,1556416396,5056
P,1556416425,5055
P,1556416455,5057
P,1556416485,5056
P,1556416514,5056
P,1556416543,5056
P,1556416573,5054
P,1556416602,5055
P,1556416631,5056
P,1556416661,5055
D,1556416669,418048
D,1556416671,399872
R,1556416671,000000000
X,1556416673,636682,14376
X,1556416674,637817,11557
X,1556416674,637409,5884
X,1556416675,637305,27095
X,1556416675,637232,5280
X,1556416676,638027,24041
X,1556416677,636557,14911
X,1556416677,636678,7537
X,1556416678,635531,22082
X,1556416678,640562,21615
X,1556416679,637276,4983
X,1556416679,637871,4351
X,1556416680,636346,10731
X,1556416681,638431,6253
X,1556416681,638094,10151
X,1556416682,638452,2425
X,1556416682,638047,2563
X,1556416683,638147,6791
X,1556416683,638102,6551
X,1556416684,639672,41337
X,1556416685,636184,8467
X,1556416685,637149,14965
X,1556416686,638609,10196
X,1556416686,638124,1308
X,1556416687,637986,2016
X,1556416687,638172,2735
X,1556416688,638118,2022
X,1556416688,638112,1434
X,1556416689,637449,16355
X,1556416690,640384,20091
X,1556416690,637646,7313
X,1556416691,638644,3040
P,1556416691,5048
X,1556416691,638319,14272
X,1556416692,638121,10122
X,1556416692,638103,18336
X,1556416693,638364,2163
X,1556416694,638177,27422
X,1556416694,638353,8251
X,1556416695,638172,1626
X,1556416695,638405,2181
X,1556416696,638280,1972
X,1556416696,638763,1400
X,1556416697,638298,2176
X,1556416698,638820,4950
X,1556416698,638659,9783
X,1556416699,638091,8402
X,1556416699,638225,1539
X,1556416700,638116,1664
X,1556416700,637305,10680
X,1556416701,639058,4630
X,1556416701,638677,10821
X,1556416702,638094,9266
X,1556416703,638704,12364
X,1556416703,637585,30178
X,1556416704,635355,46524
X,1556416704,646849,14257
X,1556416705,292487,10628
X,1556416705,289175,5042
X,1556416706,288627,2668
X,1556416707,289286,941
X,1556416707,289354,822
X,1556416707,288481,2020
X,1556416707,288126,397
X,1556416708,288281,410
X,1556416708,288029,558
X,1556416709,288161,371
X,1556416710,288417,523
O,1556416710,288069,294
O,1556416711,288237,438
O,1556416711,288087,453
O,1556416712,288404,309
O,1556416712,288479,463
O,1556416713,288290,261
O,1556416714,288335,262
O,1556416714,288210,240
O,1556416715,288079,335
O,1556416715,288206,200
O,1556416716,288182,362
O,1556416716,288158,218
O,1556416717,288048,595
O,1556416717,288264,298
O,1556416718,288367,260
O,1556416719,288622,250
O,1556416719,288415,130
O,1556416720,288568,481
O,1556416720,288876,353
P,1556416720,5047
O,1556416721,288622,405
O,1556416721,288629,463
O,1556416722,288291,253
O,1556416723,288097,302
O,1556416723,288232,365
O,1556416724,287748,1217
O,1556416724,287704,593
O,1556416725,287984,641
O,1556416725,287965,535
O,1556416726,287885,593
O,1556416727,288071,738
O,1556416727,288377,221
O,1556416728,288207,187
O,1556416728,288103,251
O,1556416729,288148,121
O,1556416729,288028,236
O,1556416730,288155,620
O,1556416730,287860,446
O,1556416731,288099,801
O,1556416732,288395,366
O,1556416732,288272,392
O,1556416733,288254,480
O,1556416733,288143,401
O,1556416734,288134,358
O,1556416734,288151,325
O,1556416735,288162,327
O,1556416736,288251,238
O,1556416736,569483,1711
T,1556416736,2765
D,1556416738,416000
D,1556416740,419328
D,1556416742,419840
D,1556416744,421120
D,1556416746,419328
D,1556416748,420096
P,1556416749,5054
D,1556416750,415744
D,1556416752,420352
D,1556416754,406272
D,1556416756,416256
D,1556416759,420352
D,1556416761,419328
D,1556416763,421632
D,1556416765,419584
D,1556416767,420352
D,1556416770,419584
D,1556416772,420352
D,1556416774,412416
D,1556416776,415488
D,1556416778,409344
P,1556416780,5055
D,1556416781,427008
D,1556416783,423936
D,1556416785,426496
D,1556416787,420096
D,1556416789,419584
D,1556416791,419840
D,1556416793,419328
D,1556416795,420864
D,1556416797,422144
D,1556416799,420352
D,1556416802,420864
D,1556416804,418560
D,1556416806,418816
D,1556416808,423424
P,1556416809,5053
D,1556416810,417792
D,1556416813,412416
D,1556416815,407808
D,1556416817,419328
D,1556416819,415488
D,1556416821,423168
D,1556416824,410112
D,1556416826,423168
D,1556416828,422144
D,1556416830,422912
D,1556416831,420352
D,1556416834,419584
