H,1555364341,281190
P,1555364341,5092
P,1555364371,5091
P,1555364400,5092
P,1555364429,5091
P,1555364458,5090
P,1555364489,5089
P,1555364518,5090
P,1555364547,5090
P,1555364577,5091
P,1555364606,5091
P,1555364635,5092
P,1555364664,5092
P,1555364694,5090
D,1555364704,433920
P,1555364723,5092
D,1555364746,393728
D,1555364748,394240
D,1555364751,393472
P,1555364752,5091
D,1555364753,396032
D,1555364755,396032
D,1555364757,401664
D,1555364759,394752
D,1555364762,396032
D,1555364764,395520
D,1555364766,395520
D,1555364768,387328
D,1555364770,395520
D,1555364773,395264
D,1555364775,394752
D,1555364777,395776
D,1555364779,396032
D,1555364781,395776
P,1555364783,5089
D,1555364784,395520
D,1555364786,395008
D,1555364787,394752
D,1555364789,395776
D,1555364791,395520
D,1555364794,391424
D,1555364796,395008
D,1555364798,395520
D,1555364800,395776
D,1555364802,393728
P,1555364812,5091
P,1555364841,5091
P,1555364870,5092
P,1555364900,5091
P,1555364929,5092
P,1555364958,5091
P,1555364988,5091
P,1555365017,5091
P,1555365046,5091
P,1555365076,5090
P,1555365106,5090
P,1555365135,5091
O,1555365157,283592,2552
O,1555365158,284169,137
O,1555365158,284179,148
O,1555365159,284258,158
O,1555365159,284282,153
O,1555365160,284266,82
O,1555365160,284252,134
O,1555365161,284407,72
O,1555365162,284499,239
O,1555365162,284696,226
O,1555365163,284803,153
O,1555365163,284833,196
O,1555365164,284849,150
P,1555365164,5085
O,1555365164,284814,111
O,1555365165,284683,230
O,1555365166,284806,136
O,1555365166,284824,116
O,1555365167,284870,134
O,1555365167,284807,113
O,1555365168,284686,112
O,1555365168,284736,151
O,1555365169,284721,91
O,1555365169,284725,137
O,1555365170,284789,167
O,1555365171,284762,143
O,1555365171,284734,121
O,1555365172,284700,137
O,1555365172,284833,233
O,1555365173,284927,96
O,1555365173,285043,105
O,1555365174,285180,92
O,1555365175,285188,144
O,1555365175,285273,140
O,1555365176,285279,134
O,1555365176,285262,107
O,1555365177,285288,141
O,1555365177,285438,150
O,1555365178,285448,89
O,1555365179,285507,124
O,1555365179,285601,135
O,1555365180,285602,101
O,1555365180,285623,165
O,1555365181,285673,178
O,1555365181,285762,145
O,1555365182,285820,125
O,1555365182,285705,125
O,1555365183,285705,149
O,1555365184,285703,149
O,1555365184,285746,114
O,1555365185,285697,80
O,1555365185,285688,52
O,1555365186,285697,104
O,1555365186,285664,153
O,1555365187,285670,108
O,1555365188,285719,87
O,1555365188,285801,143
O,1555365189,285828,82
O,1555365189,285891,88
O,1555365190,285963,115
O,1555365190,285981,136
O,1555365191,285945,143
O,1555365192,285947,186
O,1555365192,285930,111
O,1555365193,285899,125
O,1555365193,285916,125
O,1555365194,285909,113
P,1555365194,5082
O,1555365194,285945,110
O,1555365195,285896,118
O,1555365196,286033,169
O,1555365196,286013,82
O,1555365197,286007,97
O,1555365197,286003,138
O,1555365198,286043,190
O,1555365198,286082,122
O,1555365199,286093,87
O,1555365199,286061,146
O,1555365200,285958,112
O,1555365201,285982,77
O,1555365201,286014,99
O,1555365202,286046,78
O,1555365202,286070,141
O,1555365203,286030,146
O,1555365203,286049,194
O,1555365204,286076,66
O,1555365205,286142,123
O,1555365205,286103,162
O,1555365206,286172,95
O,1555365206,286149,111
O,1555365207,286142,98
O,1555365207,286137,115
O,1555365208,286203,175
O,1555365209,286189,144
O,1555365209,286203,97
O,1555365210,286203,138
O,1555365210,286227,111
O,1555365211,286266,86
O,1555365211,286332,84
O,1555365212,286394,180
O,1555365213,286376,141
O,1555365213,286311,152
O,1555365214,286262,190
T,1555365214,2800
P,1555365224,5091
P,1555365253,5090
P,1555365282,5091
P,1555365312,5090
P,1555365341,5091
P,1555365371,5090
P,1555365401,5090
P,1555365430,5090
P,1555365459,5091
P,1555365488,5091
P,1555365518,5090
P,1555365547,5090
P,1555365576,5091
P,1555365606,5090
P,1555365635,5090
P,1555365665,5089
P,1555365694,5091
D,1555365701,393472
D,1555365703,395008
D,1555365705,399616
D,1555365708,402432
D,1555365710,399616
D,1555365712,398080
D,1555365714,395008
D,1555365716,402944
D,1555365719,400384
D,1555365721,398848
D,1555365723,404992
P,1555365724,5090
D,1555365725,400384
D,1555365727,411392
D,1555365730,399104
D,1555365731,399872
D,1555365733,400128
D,1555365735,399616
D,1555365737,400128
D,1555365740,399872
D,1555365742,400128
D,1555365744,400128
D,1555365746,398592
D,1555365748,398592
D,1555365751,401152
D,1555365753,403200
P,1555365753,5011
D,1555365755,406272
