H,1564035059,399878
P,1564035059,5242
P,1564035088,5242
P,1564035118,5242
P,1564035147,5242
P,1564035176,5243
P,1564035206,5242
P,1564035236,5242
P,1564035265,5240
P,1564035294,5242
P,1564035324,5243
P,1564035353,5242
P,1564035382,5242
P,1564035411,5242
P,1564035441,5241
P,1564035470,5242
P,1564035500,5241
P,1564035530,5243
P,1564035559,5242
P,1564035588,5241
P,1564035617,5241
P,1564035647,5243
P,1564035676,5242
P,1564035705,5239
P,1564035735,5242
P,1564035764,5243
P,1564035794,5242
P,1564035823,5241
P,1564035853,5243
P,1564035882,5243
P,1564035911,5241
P,1564035941,5241
P,1564035970,5242
P,1564035999,5243
P,1564036028,5241
P,1564036058,5242
P,1564036088,5242
P,1564036117,5240
P,1564036147,5243
P,1564036176,5241
P,1564036205,5243
P,1564036234,5243
P,1564036264,5241
P,1564036293,5242
P,1564036322,5243
P,1564036352,5243
P,1564036382,5242
P,1564036411,5242
P,1564036440,5243
P,1564036470,5244
P,1564036499,5241
P,1564036528,5241
P,1564036558,5242
P,1564036587,5243
P,1564036616,5243
P,1564036645,5242
P,1564036676,5242
P,1564036705,5242
P,1564036734,5243
P,1564036763,5243
P,1564036793,5241
P,1564036822,5244
P,1564036851,5242
P,1564036881,5244
P,1564036910,5243
O,1564036930,394272,17557
O,1564036930,396229,311
O,1564036931,396473,168
O,1564036931,396351,257
O,1564036932,396451,170
O,1564036933,396370,276
O,1564036933,396242,414
O,1564036934,396517,231
O,1564036934,396659,271
O,1564036935,396757,184
O,1564036935,396676,297
O,1564036936,396588,532
O,1564036937,396255,418
O,1564036937,396798,439
O,1564036938,397113,334
O,1564036938,396927,265
O,1564036939,396750,210
O,1564036939,396542,480
P,1564036939,5235
O,1564036940,396455,256
O,1564036941,396465,242
O,1564036941,396610,232
O,1564036942,396453,332
O,1564036942,396686,371
O,1564036943,396884,190
O,1564036943,396738,196
O,1564036944,396830,199
O,1564036944,396615,268
O,1564036945,396507,299
O,1564036946,396272,470
O,1564036946,396262,477
O,1564036947,396622,287
O,1564036947,396541,150
O,1564036948,396418,134
O,1564036948,396331,487
O,1564036949,396032,208
O,1564036950,396053,252
O,1564036950,396241,204
O,1564036951,396154,698
O,1564036951,395715,306
O,1564036952,395875,410
O,1564036952,395952,318
O,1564036953,395920,345
O,1564036954,395929,386
O,1564036954,395814,174
O,1564036955,395861,268
O,1564036955,395968,395
O,1564036956,396238,219
O,1564036956,396147,465
O,1564036957,396501,390
O,1564036958,396310,442
O,1564036958,396081,447
O,1564036959,395854,232
O,1564036959,395822,201
O,1564036960,396029,393
O,1564036960,396160,248
O,1564036961,396034,261
O,1564036961,396206,221
O,1564036962,396099,218
O,1564036963,396035,326
O,1564036963,396215,554
O,1564036964,395699,627
O,1564036964,395808,258
O,1564036965,395840,250
O,1564036965,395790,410
O,1564036966,395834,224
O,1564036967,396016,389
O,1564036967,396011,296
O,1564036968,396072,132
O,1564036968,396092,363
O,1564036968,396374,301
O,1564036968,396337,274
P,1564036969,5235
O,1564036969,396300,299
O,1564036970,396274,138
O,1564036970,396409,215
O,1564036971,396448,203
O,1564036971,396540,173
O,1564036972,396642,196
O,1564036972,396331,258
O,1564036973,396508,182
O,1564036974,396612,161
O,1564036974,396481,421
O,1564036975,396472,211
O,1564036975,396489,230
O,1564036976,396480,158
O,1564036976,396422,293
O,1564036977,396052,355
O,1564036977,395732,433
O,1564036978,396016,194
O,1564036979,395378,427
O,1564036979,395557,473
O,1564036980,395981,528
O,1564036980,396053,294
O,1564036981,396059,241
O,1564036981,396002,311
O,1564036982,396147,364
O,1564036983,396118,391
O,1564036983,396235,368
O,1564036984,396343,472
O,1564036984,396367,335
O,1564036985,396161,296
O,1564036985,395839,398
T,1564036986,2989
P,1564036999,5243
P,1564037028,5243
P,1564037057,5239
P,1564037087,5244
P,1564037116,5243
P,1564037145,5243
P,1564037174,5242
P,1564037204,5241
P,1564037233,5243
P,1564037263,5244
P,1564037293,5242
P,1564037322,5242
P,1564037351,5244
P,1564037380,5243
P,1564037410,5244
P,1564037439,5243
P,1564037468,5240
P,1564037498,5242
P,1564037528,5244
P,1564037558,5241
P,1564037587,5241
P,1564037617,5242
P,1564037646,5243
P,1564037675,5244
P,1564037705,5242
P,1564037734,5243
P,1564037763,5240
P,1564037792,5242
P,1564037822,5242
P,1564037852,5242
P,1564037881,5242
P,1564037911,5244
P,1564037940,5243
P,1564037969,5242
P,1564037998,5243
