H,1556824790,400700
T,1556824790,2849
U,1556824790,0
X,1556824791,747931,1698
P,1556824791,5244
X,1556824792,747979,1432
X,1556824793,747907,1287
X,1556824793,747926,10744
X,1556824794,748366,6627
X,1556824794,748410,14618
X,1556824795,748663,14227
X,1556824795,748191,6473
X,1556824796,747907,4270
X,1556824797,748632,5201
X,1556824797,747425,4199
X,1556824798,748147,3294
X,1556824798,747807,2934
X,1556824799,748102,1455
X,1556824799,747812,1507
X,1556824800,747958,822
X,1556824801,747875,834
X,1556824801,747866,1250
X,1556824802,747951,1575
X,1556824802,747822,25285
X,1556824803,747721,1912
X,1556824803,747783,924
X,1556824804,747982,587
X,1556824804,747884,731
X,1556824805,747966,598
X,1556824806,747874,953
X,1556824806,747585,981
X,1556824807,747533,837
X,1556824807,747446,1227
X,1556824808,747455,1244
X,1556824808,747201,1371
X,1556824809,747259,781
X,1556824810,747196,1368
X,1556824810,747344,767
X,1556824811,747592,1516
X,1556824811,748031,552
X,1556824812,747813,1672
X,1556824812,747143,936
X,1556824813,747167,1261
X,1556824814,747120,866
X,1556824814,747393,12252
X,1556824815,747447,5060
X,1556824815,747359,720
X,1556824816,747414,2367
X,1556824816,747335,8338
X,1556824817,747760,4395
X,1556824818,747699,1093
X,1556824818,747709,452
X,1556824819,747553,1001
X,1556824819,747557,1181
X,1556824820,747621,1606
X,1556824820,747593,1029
X,1556824821,747666,1310
X,1556824821,747562,1233
P,1556824822,5242
X,1556824822,747997,5002
X,1556824823,748072,3049
X,1556824823,748058,2242
X,1556824824,748025,1434
X,1556824824,747809,3431
X,1556824825,748220,3100
X,1556824825,748268,2082
X,1556824826,748018,1695
X,1556824826,747996,1738
X,1556824826,747973,708
X,1556824827,747890,1247
X,1556824827,748023,1193
X,1556824828,748069,1630
X,1556824828,748173,863
X,1556824829,748126,634
X,1556824830,748144,839
A,1556824830,747741,1053
T,1556824830,2849
U,1556824830,0
X,1556824831,748241,831
X,1556824832,748161,1365
X,1556824833,748045,976
X,1556824833,748081,1084
X,1556824834,747984,957
X,1556824834,748226,7734
X,1556824835,747728,2156
X,1556824835,747661,7291
X,1556824836,747563,965
X,1556824837,747538,1019
X,1556824837,747344,1008
X,1556824838,747108,617
X,1556824838,747138,983
X,1556824839,747365,1543
X,1556824839,747608,713
X,1556824840,747684,614
X,1556824841,747847,1363
X,1556824841,747558,1229
X,1556824842,747840,1273
X,1556824842,747937,1249
X,1556824843,747797,894
X,1556824843,747874,1147
X,1556824844,747845,1409
X,1556824845,747682,421
X,1556824845,747766,1174
X,1556824846,747958,1504
X,1556824846,748001,634
X,1556824847,747852,1594
X,1556824847,747749,857
X,1556824848,747726,873
X,1556824848,747864,1526
X,1556824849,747736,1456
X,1556824850,747851,1412
X,1556824850,747875,751
P,1556824851,5244
X,1556824851,747865,1195
X,1556824851,747942,913
X,1556824852,747884,579
X,1556824852,747953,898
X,1556824853,747806,809
X,1556824854,747680,1380
X,1556824854,747798,895
X,1556824855,747807,1104
X,1556824855,748120,1583
X,1556824856,747844,1629
X,1556824856,747948,7221
X,1556824857,747363,10430
X,1556824858,747036,7905
X,1556824858,747444,8778
X,1556824859,747035,2097
X,1556824859,747310,1635
X,1556824860,747433,1714
X,1556824860,747611,877
A,1556824860,747759,1133
T,1556824861,2849
U,1556824861,0
X,1556824862,747514,700
X,1556824863,747645,1869
X,1556824863,747859,3709
X,1556824864,747879,1896
X,1556824865,747741,928
X,1556824865,747909,1216
X,1556824866,748077,1987
X,1556824866,747834,1199
X,1556824867,747668,1650
X,1556824867,747795,1350
X,1556824867,747948,957
X,1556824868,747818,1205
X,1556824868,747834,1427
X,1556824869,747926,1486
X,1556824869,748001,1477
X,1556824870,747947,736
X,1556824870,747805,686
X,1556824871,747764,656
X,1556824872,747799,1186
X,1556824872,747695,890
X,1556824873,747615,2560
X,1556824873,748245,2621
X,1556824874,747915,1431
X,1556824874,747951,1325
X,1556824875,747882,1296
X,1556824875,747885,476
X,1556824876,747917,1211
X,1556824877,747882,965
X,1556824877,747833,1218
X,1556824878,747663,562
X,1556824878,747645,1144
X,1556824879,747725,25755
X,1556824879,747698,12609
P,1556824880,5244
X,1556824880,747599,1492
X,1556824881,747537,746
X,1556824881,747490,1108
X,1556824882,747524,1610
X,1556824882,747589,637
