H,1563848648,399878
P,1563848648,5255
P,1563848678,5256
P,1563848708,5257
P,1563848737,5258
P,1563848767,5258
P,1563848796,5256
P,1563848825,5255
P,1563848855,5256
P,1563848884,5255
P,1563848913,5256
P,1563848942,5258
P,1563848973,5256
P,1563849002,5256
P,1563849031,5256
P,1563849061,5257
P,1563849090,5257
P,1563849119,5255
P,1563849148,5257
P,1563849178,5258
P,1563849207,5258
P,1563849236,5258
P,1563849267,5255
P,1563849296,5258
P,1563849325,5258
P,1563849354,5257
P,1563849384,5258
P,1563849413,5256
P,1563849442,5255
P,1563849472,5256
P,1563849501,5258
P,1563849530,5256
P,1563849560,5254
P,1563849590,5256
P,1563849619,5256
P,1563849648,5258
P,1563849678,5258
P,1563849707,5258
P,1563849736,5257
P,1563849765,5257
P,1563849795,5258
P,1563849824,5256
P,1563849854,5255
P,1563849884,5255
P,1563849913,5258
P,1563849942,5256
P,1563849971,5257
O,1563849998,368888,3294
O,1563849998,369829,372
O,1563849999,369888,115
O,1563850000,369843,185
O,1563850000,369881,82
O,1563850001,370004,163
P,1563850001,5251
O,1563850001,370065,178
O,1563850002,369983,188
O,1563850002,370001,238
O,1563850003,370095,91
O,1563850004,370123,89
O,1563850004,370132,157
O,1563850005,370145,102
O,1563850005,370219,182
O,1563850006,370280,182
O,1563850006,370217,114
O,1563850007,370271,99
O,1563850007,370219,158
O,1563850007,370203,93
O,1563850008,370118,144
O,1563850008,370113,116
O,1563850009,370003,174
O,1563850009,370007,183
O,1563850010,370032,132
O,1563850011,370130,142
O,1563850011,370105,99
O,1563850012,370022,123
O,1563850012,370122,152
O,1563850013,370645,1109
O,1563850013,371413,286
O,1563850014,371476,150
O,1563850014,371573,122
O,1563850015,371534,182
O,1563850016,371655,157
O,1563850016,371735,137
O,1563850017,371741,69
O,1563850017,371650,195
O,1563850018,371612,99
O,1563850018,371577,168
O,1563850019,371564,133
O,1563850020,371593,157
O,1563850020,371583,130
O,1563850021,371591,100
O,1563850021,371549,101
O,1563850022,371562,87
O,1563850022,371591,74
O,1563850023,371632,185
O,1563850024,371567,232
O,1563850024,371539,114
O,1563850025,371593,178
O,1563850025,371646,169
O,1563850026,371555,153
O,1563850026,371427,133
O,1563850027,371408,127
O,1563850028,371489,176
O,1563850028,371505,104
O,1563850029,371561,113
O,1563850029,371622,146
O,1563850030,371677,125
P,1563850030,5249
O,1563850030,371632,134
O,1563850031,371639,78
O,1563850032,371608,153
O,1563850032,371582,94
O,1563850033,371514,155
O,1563850033,371502,141
O,1563850034,371569,109
O,1563850034,371577,107
O,1563850035,371632,144
O,1563850035,371699,89
O,1563850036,371691,107
O,1563850037,371701,98
O,1563850037,371647,114
O,1563850038,371613,74
O,1563850038,371578,143
O,1563850039,371571,98
O,1563850039,371607,113
O,1563850040,371538,95
O,1563850041,371519,158
O,1563850041,371497,110
O,1563850042,371473,139
O,1563850042,371487,88
O,1563850043,371525,130
O,1563850043,371519,117
O,1563850044,371468,105
O,1563850045,371343,96
O,1563850045,371305,220
O,1563850046,371218,91
O,1563850046,371157,134
O,1563850047,371036,114
O,1563850047,371082,137
O,1563850048,371049,176
O,1563850048,371012,133
O,1563850048,371015,171
O,1563850049,370940,58
O,1563850049,370940,124
O,1563850050,370928,158
O,1563850050,370720,365
O,1563850051,370550,61
O,1563850051,370588,106
O,1563850052,370594,135
O,1563850053,370515,170
T,1563850053,2945
P,1563850059,5255
P,1563850089,5257
P,1563850118,5257
P,1563850148,5256
P,1563850177,5256
P,1563850207,5255
P,1563850236,5258
P,1563850265,5256
P,1563850294,5257
P,1563850324,5257
P,1563850353,5257
P,1563850382,5256
P,1563850412,5257
P,1563850442,5258
P,1563850471,5251
P,1563850500,5257
P,1563850530,5255
P,1563850559,5257
P,1563850588,5256
P,1563850618,5258
P,1563850647,5258
P,1563850676,5255
P,1563850705,5258
P,1563850736,5257
P,1563850765,5257
P,1563850794,5256
P,1563850824,5250
P,1563850853,5256
P,1563850882,5256
P,1563850911,5254
P,1563850941,5258
P,1563850970,5256
P,1563850999,5256
P,1563851030,5257
P,1563851059,5255
P,1563851088,5257
P,1563851117,5256
P,1563851147,5256
P,1563851176,5255
P,1563851205,5257
P,1563851235,5257
P,1563851264,5257
P,1563851293,5256
P,1563851324,5257
P,1563851354,5256
P,1563851383,5255
P,1563851412,5254
P,1563851442,5257
P,1563851471,5256
P,1563851500,5257
P,1563851529,5256
P,1563851559,5254
P,1563851588,5255
