H,1561181155,359469
P,1561181155,5226
P,1561181184,5225
P,1561181214,5226
D,1561181222,372480
D,1561181224,351232
D,1561181226,349696
D,1561181228,350464
D,1561181230,351232
D,1561181233,349184
D,1561181235,350464
D,1561181237,349184
D,1561181239,350976
D,1561181241,348928
P,1561181243,5224
D,1561181244,349696
D,1561181246,351744
D,1561181248,350720
D,1561181250,351232
D,1561181252,350464
D,1561181255,349952
D,1561181256,350720
D,1561181258,348928
D,1561181260,349696
D,1561181262,349952
D,1561181265,349952
R,1561181265,000000000
X,1561181266,614045,6348
X,1561181267,614678,1606
X,1561181267,614570,1592
X,1561181268,614676,3248
X,1561181269,614698,2802
X,1561181269,614534,2231
X,1561181270,614683,2661
X,1561181270,614667,2303
X,1561181271,614684,1969
X,1561181271,614806,1412
X,1561181272,614723,2116
P,1561181272,5218
X,1561181273,614596,2984
X,1561181273,614700,2867
X,1561181274,614738,2776
X,1561181274,614686,7331
X,1561181275,614778,4311
X,1561181275,614664,2203
X,1561181276,614727,1338
X,1561181277,614859,3504
X,1561181277,614633,2873
X,1561181278,614903,7829
X,1561181278,615155,5932
X,1561181279,615000,7620
X,1561181279,614522,3979
X,1561181280,615123,4567
X,1561181281,614919,1792
X,1561181281,614965,1906
X,1561181282,614960,3083
X,1561181282,614806,1213
X,1561181283,614778,1495
X,1561181283,614787,2289
X,1561181284,614817,1763
X,1561181285,614913,944
X,1561181285,614917,2436
X,1561181286,615031,3083
X,1561181286,614857,1331
X,1561181287,615215,2835
X,1561181287,614834,1536
X,1561181288,614959,2338
X,1561181288,614976,1358
X,1561181289,615205,5678
X,1561181290,615079,1910
X,1561181290,615034,3025
X,1561181291,615090,1436
X,1561181291,615194,2563
X,1561181292,615107,2662
X,1561181292,614994,2215
X,1561181293,615060,1739
X,1561181294,614917,2418
X,1561181294,615010,4041
X,1561181295,615004,751
X,1561181295,614999,5117
X,1561181296,615099,2894
X,1561181296,615225,1426
X,1561181296,614934,3916
X,1561181297,615087,3090
X,1561181297,614986,3243
X,1561181298,615059,3949
X,1561181298,614950,1790
X,1561181299,615157,4261
X,1561181299,615082,1890
X,1561181300,615315,5184
X,1561181301,615173,2175
X,1561181301,615136,1549
P,1561181302,5219
X,1561181302,615095,1853
X,1561181302,615118,1607
X,1561181303,615106,3926
X,1561181303,615055,2061
X,1561181304,615041,2712
X,1561181304,614855,3675
X,1561181305,614944,4145
X,1561181306,614923,2022
X,1561181306,614890,4155
X,1561181307,614843,1667
X,1561181307,614988,2187
X,1561181308,615018,2299
X,1561181308,615029,2323
X,1561181309,614951,1800
X,1561181310,615006,7061
X,1561181310,614504,12928
X,1561181311,614322,49371
X,1561181311,614677,6503
X,1561181312,615501,4774
X,1561181312,614529,2299
X,1561181313,614661,2386
X,1561181314,614732,684
X,1561181314,614874,967
X,1561181315,614819,796
X,1561181315,614937,1154
X,1561181316,614843,4430
X,1561181316,614814,1704
X,1561181317,614677,1364
X,1561181318,614675,1737
X,1561181318,614541,2788
X,1561181319,614677,1646
X,1561181319,614908,2121
X,1561181320,614918,1905
X,1561181320,614932,1554
X,1561181321,614729,7170
X,1561181321,615002,6698
X,1561181322,615044,5599
X,1561181323,614253,4330
X,1561181323,614722,1163
X,1561181324,614770,1791
X,1561181324,614739,1768
X,1561181325,614711,2629
X,1561181325,614723,968
X,1561181326,614786,1792
X,1561181327,614881,5410
X,1561181327,614844,1856
X,1561181328,615005,1698
X,1561181328,614893,1468
X,1561181329,615309,7671
X,1561181329,614981,3797
X,1561181330,615126,6003
X,1561181331,614841,2961
X,1561181331,615006,1300
P,1561181332,5218
X,1561181332,614911,1685
X,1561181332,614814,2097
X,1561181333,614728,1805
X,1561181333,614733,2167
X,1561181334,614714,2621
X,1561181335,614835,2755
X,1561181335,615008,1593
X,1561181336,614912,1667
X,1561181336,615100,3502
X,1561181337,614975,1426
X,1561181337,615005,1530
X,1561181337,614831,1101
X,1561181337,614938,1685
X,1561181338,614939,2635
X,1561181339,614911,3100
X,1561181339,614727,2117
X,1561181340,614787,2014
X,1561181340,614697,1822
X,1561181341,614753,1714
X,1561181341,614582,6104
X,1561181342,614273,3610
X,1561181343,615050,2779
X,1561181343,614696,2475
X,1561181344,615010,4062
X,1561181344,615131,5889
X,1561181345,614918,1645
X,1561181345,614957,1013
X,1561181346,614773,1434
X,1561181347,614926,1917
X,1561181347,614857,550
X,1561181348,615024,2421
X,1561181348,614887,1175
X,1561181349,615059,1703
