H,1558911534,400700
P,1558911534,5172
D,1558911555,539904
D,1558911557,347136
P,1558911563,5172
D,1558911583,500224
D,1558911585,499712
D,1558911587,500224
D,1558911589,439040
D,1558911591,500480
P,1558911592,5171
D,1558911594,500224
D,1558911596,500736
D,1558911598,500224
D,1558911600,501760
D,1558911602,498432
D,1558911605,501248
D,1558911607,500480
D,1558911609,500992
D,1558911611,500480
D,1558911613,499968
R,1558911614,000000000
X,1558911615,756675,5019
X,1558911616,757338,1975
X,1558911616,757450,1867
X,1558911617,757213,1589
X,1558911618,757182,2217
X,1558911618,757278,3479
X,1558911619,757219,1694
X,1558911619,757201,1911
X,1558911620,757233,1516
X,1558911620,757326,1961
X,1558911621,757187,1877
X,1558911622,757167,1732
P,1558911622,5164
X,1558911622,757305,1622
X,1558911623,757274,2242
X,1558911623,757195,1604
X,1558911624,757029,1600
X,1558911624,757288,1199
X,1558911624,757259,1867
X,1558911624,757234,1238
X,1558911625,757131,1614
X,1558911626,757274,1659
X,1558911626,757345,1771
X,1558911627,757308,3051
X,1558911627,757086,1892
X,1558911628,757322,1496
X,1558911628,757575,1690
X,1558911629,756739,3011
X,1558911630,757264,1752
X,1558911630,757233,2132
X,1558911631,757300,1591
X,1558911631,757242,5185
X,1558911632,757187,1896
X,1558911632,757319,2649
X,1558911633,757187,1413
X,1558911634,757116,2067
X,1558911634,757229,1523
X,1558911635,757235,2098
X,1558911635,757165,1524
X,1558911636,757037,1440
X,1558911636,757097,1837
X,1558911637,757179,2294
X,1558911638,757032,1956
X,1558911638,757039,2650
X,1558911639,757116,1527
X,1558911639,757080,1911
X,1558911640,756961,1789
X,1558911640,756784,2510
X,1558911641,757041,4901
X,1558911641,757268,2181
X,1558911642,757080,6012
X,1558911643,757144,2196
X,1558911643,757142,1842
X,1558911644,757075,1750
X,1558911644,756917,1607
X,1558911645,756952,4709
X,1558911645,757425,5528
X,1558911646,757087,2229
X,1558911647,756977,1372
X,1558911647,757079,1345
X,1558911648,757131,1517
X,1558911648,757100,1708
X,1558911649,757076,1665
X,1558911649,757110,2119
X,1558911650,757202,1989
X,1558911651,757195,1990
P,1558911651,5162
X,1558911651,757136,1663
X,1558911652,757121,1899
X,1558911652,757106,9319
X,1558911653,757205,1855
X,1558911653,757051,1940
X,1558911654,757131,2036
X,1558911655,757272,1343
X,1558911655,757184,1853
X,1558911656,757139,1882
X,1558911656,757233,1949
X,1558911657,757345,2108
X,1558911657,757218,1913
X,1558911658,757147,1989
X,1558911658,757228,1634
X,1558911659,757341,2080
X,1558911660,757182,1744
X,1558911660,757072,2090
X,1558911661,757232,2034
X,1558911661,757293,2580
X,1558911662,757183,1578
X,1558911662,757110,1462
X,1558911663,757246,1336
X,1558911664,757282,1567
X,1558911664,757193,1863
X,1558911665,757160,1561
X,1558911665,757229,2152
X,1558911665,757288,1117
X,1558911665,756805,1966
X,1558911666,757393,2615
X,1558911667,757016,3399
X,1558911667,757365,2275
X,1558911668,757226,1501
X,1558911668,757208,1431
X,1558911669,757202,1905
X,1558911669,757243,1655
X,1558911670,757238,1582
X,1558911671,757205,1048
X,1558911671,757148,2142
X,1558911672,757309,1765
X,1558911672,757346,1350
X,1558911673,757372,3246
X,1558911673,757001,4681
X,1558911674,757260,1385
X,1558911674,757236,1837
X,1558911675,757302,1770
X,1558911676,757208,1681
X,1558911676,757344,12717
X,1558911677,757310,2501
X,1558911677,757245,1689
X,1558911678,757152,1175
X,1558911678,757269,2021
X,1558911679,756795,4833
X,1558911680,757221,1267
X,1558911680,757254,1515
P,1558911680,5162
X,1558911681,757123,1295
X,1558911681,757239,1001
X,1558911682,757271,1657
X,1558911682,757203,1423
X,1558911683,757080,1679
X,1558911684,757226,1303
X,1558911684,757278,1563
X,1558911685,757253,2006
X,1558911685,757165,1511
X,1558911686,757204,1305
X,1558911686,757206,6334
X,1558911687,757153,3454
X,1558911688,757202,1338
X,1558911688,757041,1064
X,1558911689,757246,1762
X,1558911689,757257,10824
X,1558911690,756976,3522
X,1558911690,757046,1186
X,1558911691,757246,1824
X,1558911692,757299,5302
X,1558911692,757139,1609
X,1558911693,757064,2228
X,1558911693,757153,1575
X,1558911694,757163,1696
X,1558911694,757184,1710
X,1558911695,757166,2140
X,1558911695,757219,1996
X,1558911696,757273,2450
X,1558911697,757179,2070
X,1558911697,757112,1429
X,1558911698,757237,1641
X,1558911698,757290,1560
X,1558911699,757176,1529
X,1558911699,757131,1440
X,1558911700,757154,2339
