H,1558997256,400700
P,1558997256,5170
P,1558997286,5168
P,1558997316,5167
P,1558997345,5169
P,1558997374,5170
P,1558997404,5170
P,1558997433,5170
P,1558997462,5170
P,1558997492,5170
P,1558997521,5168
P,1558997550,5168
P,1558997579,5170
P,1558997610,5168
P,1558997639,5168
P,1558997668,5170
P,1558997698,5169
P,1558997727,5170
P,1558997756,5170
P,1558997785,5168
P,1558997815,5170
P,1558997844,5169
P,1558997873,5169
P,1558997904,5169
P,1558997933,5170
P,1558997962,5170
P,1558997991,5169
D,1558998008,590848
P,1558998021,5170
D,1558998030,470784
D,1558998032,462848
D,1558998035,466688
D,1558998037,465920
D,1558998039,468224
D,1558998041,466688
D,1558998043,481280
R,1558998044,000000000
X,1558998045,708098,10653
X,1558998046,707381,4280
X,1558998046,708189,3247
X,1558998047,708176,1965
X,1558998047,707734,1538
X,1558998048,708059,2503
X,1558998049,707703,3568
X,1558998049,707560,3555
X,1558998050,707674,2685
P,1558998050,5163
X,1558998050,708447,3117
X,1558998051,709059,2591
X,1558998051,708899,1082
X,1558998052,709168,1817
X,1558998053,709808,2722
X,1558998053,709687,3521
X,1558998054,709301,5374
X,1558998054,709309,3921
X,1558998055,708250,5599
X,1558998055,708452,4968
X,1558998056,709278,3548
X,1558998056,709266,1403
X,1558998057,709251,3006
X,1558998058,708893,6718
X,1558998058,709390,1442
X,1558998059,709455,2219
X,1558998059,710024,4701
X,1558998060,708666,4478
X,1558998060,710820,4080
X,1558998061,710469,3510
X,1558998062,709849,2839
X,1558998062,709916,3332
X,1558998063,710009,2128
X,1558998063,710388,20005
X,1558998064,709910,3242
X,1558998064,709552,1019
X,1558998065,709873,2153
X,1558998066,711211,2033
X,1558998066,710470,3552
X,1558998067,710356,2140
X,1558998067,710929,6010
X,1558998068,710346,7107
X,1558998068,709776,2656
X,1558998068,709561,2483
X,1558998069,710023,11022
X,1558998069,710138,1864
X,1558998070,710129,3281
X,1558998070,709994,2607
X,1558998071,709668,2649
X,1558998071,709693,2046
X,1558998072,710051,3641
X,1558998073,709567,5956
X,1558998073,709534,2289
X,1558998074,709408,2218
X,1558998074,709367,1615
X,1558998075,710619,23826
X,1558998075,707563,5694
X,1558998076,709267,3874
X,1558998076,708483,7583
X,1558998077,707541,10097
X,1558998078,706992,9898
X,1558998078,706422,6502
X,1558998079,706865,3346
P,1558998079,5164
X,1558998079,707006,3480
X,1558998080,707834,15843
X,1558998080,704582,54250
X,1558998081,711345,9497
X,1558998082,375805,50346
X,1558998082,380608,2925
X,1558998083,380427,1572
X,1558998083,380039,455
X,1558998084,380215,744
X,1558998084,380289,503
X,1558998085,379483,892
X,1558998086,379984,1671
X,1558998086,380548,1548
X,1558998087,381418,1183
X,1558998087,380657,1181
O,1558998088,379954,864
O,1558998088,379436,1276
O,1558998089,379074,1668
O,1558998090,379603,1392
O,1558998090,378722,1711
O,1558998091,379518,4180
O,1558998091,380320,2546
O,1558998092,380652,1222
O,1558998092,380948,625
O,1558998093,380554,1288
O,1558998093,380336,1809
O,1558998094,380434,3214
O,1558998095,380143,2353
O,1558998095,381151,1645
O,1558998096,380883,838
O,1558998096,380685,1087
O,1558998097,380836,833
O,1558998097,380661,432
O,1558998098,380754,626
O,1558998099,380647,1248
O,1558998099,380337,1616
O,1558998100,380536,1690
O,1558998100,380500,931
O,1558998101,380367,1381
O,1558998101,380310,1385
O,1558998102,380443,1003
O,1558998103,380593,894
O,1558998103,380318,990
O,1558998104,380268,540
O,1558998104,380108,990
O,1558998105,379742,1148
O,1558998105,379546,422
O,1558998106,379368,741
O,1558998107,379559,806
O,1558998107,379815,2092
O,1558998108,381152,1380
O,1558998108,380982,769
O,1558998109,379697,1937
P,1558998109,5162
O,1558998109,379584,1577
O,1558998109,379917,1113
O,1558998109,380275,654
O,1558998110,380022,632
O,1558998111,380102,898
O,1558998111,379713,934
O,1558998112,379973,1065
O,1558998112,380432,570
O,1558998113,380602,1341
O,1558998113,380719,877
O,1558998114,380903,376
O,1558998115,380691,1274
O,1558998115,380656,871
O,1558998116,380762,472
O,1558998116,381073,582
O,1558998117,380447,682
O,1558998117,380785,853
O,1558998118,380656,629
O,1558998119,380638,379
O,1558998119,380522,921
O,1558998120,380617,368
O,1558998120,380647,809
O,1558998121,380644,654
O,1558998121,380301,664
O,1558998122,380338,875
O,1558998123,380348,805
O,1558998123,380628,992
O,1558998124,380676,523
O,1558998124,380338,509
