H,1557710164,400700
P,1557710164,5190
P,1557710193,5190
P,1557710222,5190
P,1557710252,5190
P,1557710281,5190
P,1557710310,5190
D,1557710325,449536
D,1557710327,511744
D,1557710329,495872
D,1557710332,486912
D,1557710334,499200
D,1557710336,503040
D,1557710337,513024
R,1557710337,000000000
X,1557710339,774278,16511
P,1557710339,5183
X,1557710340,772248,17282
X,1557710340,775209,14830
X,1557710341,782180,16411
X,1557710341,833658,58882
X,1557710342,792096,29848
X,1557710342,766704,29780
X,1557710343,766462,7893
X,1557710344,763873,10371
X,1557710344,761461,3525
X,1557710345,762359,3064
X,1557710345,762695,6087
X,1557710346,758555,8064
X,1557710346,759850,4285
X,1557710347,763338,8955
X,1557710348,776888,19239
X,1557710348,779368,25582
X,1557710349,777199,20189
X,1557710349,772511,20133
X,1557710350,762144,19257
X,1557710350,757429,15858
X,1557710351,758421,18204
X,1557710351,762544,7175
X,1557710352,763720,11481
X,1557710353,761638,4432
X,1557710353,762484,4008
X,1557710354,763357,8358
X,1557710354,761896,8301
X,1557710355,761383,5676
X,1557710355,760026,3574
X,1557710356,754568,18217
X,1557710357,757440,13696
X,1557710357,760271,1580
X,1557710358,760750,2959
X,1557710358,761448,1793
X,1557710359,761599,1575
X,1557710359,762127,3002
X,1557710360,760524,1948
X,1557710361,759119,1881
X,1557710361,760310,3105
X,1557710362,760724,9171
X,1557710362,760977,5614
X,1557710363,761445,2299
X,1557710363,758636,38190
X,1557710364,754280,18855
X,1557710365,763150,54751
X,1557710365,774296,9479
X,1557710366,768106,26499
X,1557710366,763569,6228
X,1557710367,762326,18247
X,1557710367,762320,21080
X,1557710368,763443,5887
X,1557710368,762449,4761
X,1557710369,761589,4094
P,1557710369,5182
X,1557710370,760756,3119
X,1557710370,744869,47132
X,1557710371,735185,30930
X,1557710371,729696,52527
X,1557710372,631879,48903
X,1557710372,397262,4638
X,1557710373,397738,8352
X,1557710374,403571,9959
X,1557710374,403376,1421
X,1557710375,403323,733
X,1557710375,402071,1169
X,1557710376,402009,1905
X,1557710376,403464,2117
X,1557710377,404142,706
X,1557710377,402998,1175
X,1557710377,403991,1249
O,1557710378,403770,169
O,1557710378,404656,1224
O,1557710379,403218,2270
O,1557710379,404460,2450
O,1557710380,404730,2468
O,1557710381,401894,2336
O,1557710381,399742,3964
O,1557710382,399072,3503
O,1557710382,399737,4119
O,1557710383,406557,14617
O,1557710383,407482,14337
O,1557710384,404430,18430
O,1557710384,413839,11604
O,1557710385,406790,2611
O,1557710386,408099,3842
O,1557710386,405369,10032
O,1557710387,402551,1128
O,1557710387,402189,779
O,1557710388,401259,505
O,1557710388,401432,874
O,1557710389,401225,1654
O,1557710390,398986,2797
O,1557710390,399252,1249
O,1557710391,399030,1947
O,1557710391,395450,3395
O,1557710392,396749,1096
O,1557710392,398647,1643
O,1557710393,400862,1026
O,1557710394,403168,2296
O,1557710394,407120,3160
O,1557710395,407411,1522
O,1557710395,404057,3171
O,1557710396,403421,1564
O,1557710396,402669,1942
O,1557710397,405456,3595
O,1557710398,420759,20882
O,1557710398,407999,8335
P,1557710398,5183
O,1557710399,403713,1737
O,1557710399,406919,4145
O,1557710400,406142,2866
O,1557710400,405877,3251
O,1557710401,406033,4716
O,1557710401,411741,4603
O,1557710402,410782,5825
O,1557710403,410653,4745
O,1557710403,412080,12926
O,1557710404,415244,8857
O,1557710404,416230,9847
O,1557710405,417808,4395
O,1557710405,426290,13482
O,1557710406,416445,14757
O,1557710407,408521,10895
O,1557710407,403042,2290
O,1557710408,406384,10634
O,1557710408,406202,4389
O,1557710409,402216,2167
O,1557710409,402303,1224
O,1557710410,402523,1104
O,1557710411,401604,4066
O,1557710411,404018,5766
O,1557710412,411678,17447
O,1557710412,417115,28959
O,1557710413,412098,9792
O,1557710413,416016,3452
O,1557710414,410510,4840
O,1557710415,405212,8539
O,1557710415,403756,3781
O,1557710416,403542,5699
O,1557710416,404388,2136
O,1557710417,402044,2153
O,1557710417,401980,414
O,1557710418,401886,320
O,1557710418,402132,180
O,1557710418,402724,1630
O,1557710419,406301,3617
O,1557710419,406334,4427
O,1557710420,401845,1005
O,1557710420,401590,588
O,1557710421,400870,608
O,1557710421,401386,1440
O,1557710422,402893,4329
O,1557710423,403407,2165
O,1557710423,405214,493
O,1557710424,404498,2148
O,1557710424,406490,2130
O,1557710425,411375,5554
O,1557710425,408274,5564
O,1557710426,404989,7353
O,1557710427,405062,6387
