H,1557106746,400700
P,1557106746,5192
P,1557106775,5192
P,1557106804,5193
P,1557106834,5190
P,1557106863,5191
P,1557106892,5192
P,1557106922,5192
P,1557106951,5192
P,1557106980,5192
P,1557107009,5192
P,1557107040,5191
P,1557107069,5192
P,1557107098,5189
P,1557107128,5192
P,1557107157,5191
D,1557107175,510720
D,1557107177,510976
D,1557107180,509440
D,1557107182,511488
D,1557107184,510464
R,1557107184,000000000
X,1557107186,767243,5384
P,1557107186,5185
X,1557107186,767884,3222
X,1557107187,767701,2606
X,1557107188,767772,2597
X,1557107188,767821,1791
X,1557107189,767834,1112
X,1557107189,767717,912
X,1557107190,767868,1807
X,1557107190,767940,1909
X,1557107191,767834,1750
X,1557107191,767723,1723
X,1557107192,768139,1694
X,1557107193,767852,4403
X,1557107193,767995,8746
X,1557107194,767798,2978
X,1557107194,767778,3640
X,1557107195,768093,1881
X,1557107195,768063,1278
X,1557107196,768153,1698
X,1557107197,767766,7333
X,1557107197,768071,1880
X,1557107198,768024,896
X,1557107198,767926,1429
X,1557107199,767936,1508
X,1557107199,767830,22546
X,1557107200,768404,6652
X,1557107201,768047,1070
X,1557107201,768002,1079
X,1557107202,768119,1282
X,1557107202,768117,1453
X,1557107203,768127,1435
X,1557107203,768007,1467
X,1557107204,768094,1452
X,1557107205,768147,2164
X,1557107205,768124,2429
X,1557107206,767945,1183
X,1557107206,767944,1734
X,1557107207,768105,2851
X,1557107207,767938,1600
X,1557107208,768057,1486
X,1557107208,768167,1397
X,1557107209,768151,1771
X,1557107210,768106,1956
X,1557107210,768025,1555
X,1557107211,768033,2975
X,1557107211,768119,1460
X,1557107211,768078,1320
X,1557107211,767899,1291
X,1557107212,767975,6172
X,1557107213,768271,2938
X,1557107213,768021,1457
X,1557107214,768004,1609
X,1557107214,768255,7156
X,1557107215,768111,3105
P,1557107215,5184
X,1557107215,768164,1702
X,1557107216,768060,1519
X,1557107217,768107,1712
X,1557107217,768186,1959
X,1557107218,768352,14323
X,1557107218,768021,1862
X,1557107219,768219,1615
X,1557107219,768270,2001
X,1557107220,768050,1281
X,1557107221,768135,1710
X,1557107221,768131,1712
X,1557107222,767249,12656
X,1557107222,768131,2311
X,1557107223,768213,5374
X,1557107223,768150,1342
X,1557107224,768295,7612
X,1557107224,768174,1721
X,1557107225,768182,1448
X,1557107226,768245,1265
X,1557107226,768176,1566
X,1557107227,768326,1718
X,1557107227,768226,1499
X,1557107228,768294,1634
X,1557107228,768087,1533
X,1557107229,768286,1774
X,1557107230,768433,1754
X,1557107230,768305,4472
X,1557107231,768224,1100
X,1557107231,768177,2209
X,1557107232,768254,1653
X,1557107232,768170,2219
X,1557107233,767167,6535
X,1557107234,769112,10730
X,1557107234,768771,4597
X,1557107235,767287,5923
X,1557107235,768102,2174
X,1557107236,770680,29684
X,1557107236,762487,56551
X,1557107237,768907,44134
X,1557107238,769686,52887
X,1557107238,767805,51900
X,1557107239,765442,21145
X,1557107239,771882,16961
X,1557107240,768258,25028
X,1557107240,765713,41507
X,1557107241,769635,4365
X,1557107241,769483,26843
X,1557107242,767395,21218
X,1557107243,768776,22388
X,1557107243,765918,44798
X,1557107244,764597,43686
X,1557107244,770740,58589
X,1557107245,769151,20683
P,1557107245,5185
X,1557107245,767161,13124
X,1557107246,753902,34859
X,1557107247,410337,14919
X,1557107247,407959,749
X,1557107248,408640,288
X,1557107248,408215,211
X,1557107249,408139,158
X,1557107249,407951,138
X,1557107250,407892,94
X,1557107251,407826,114
X,1557107251,407782,111
X,1557107252,407716,150
X,1557107252,407698,84
O,1557107252,407665,108
O,1557107252,407609,65
O,1557107253,407595,125
O,1557107254,407570,112
O,1557107254,407570,86
O,1557107255,407542,95
O,1557107255,407538,113
O,1557107256,407505,74
O,1557107256,407491,86
O,1557107257,407481,80
O,1557107257,407470,88
O,1557107258,407478,109
O,1557107259,407462,120
O,1557107259,407408,102
O,1557107260,407443,112
O,1557107260,407400,88
O,1557107261,407384,112
O,1557107261,407393,170
O,1557107262,407384,130
O,1557107263,407375,83
O,1557107263,407352,99
O,1557107264,407343,66
O,1557107264,407337,112
O,1557107265,407321,120
O,1557107265,407320,113
O,1557107266,407323,100
O,1557107267,407332,92
O,1557107267,407308,124
O,1557107268,407290,118
O,1557107268,407294,107
O,1557107269,407303,79
O,1557107269,407298,79
O,1557107270,407277,108
