H,1557615181,400700
D,1557615181,553728
D,1557615183,553984
D,1557615185,553984
D,1557615187,556544
D,1557615190,559360
R,1557615190,000000000
X,1557615192,832793,5902
X,1557615192,833416,2079
X,1557615193,833331,2564
X,1557615193,833331,2223
X,1557615194,833185,2345
X,1557615194,833450,3669
X,1557615195,833213,2146
X,1557615195,833382,2274
X,1557615195,833523,1814
X,1557615196,831923,23334
X,1557615196,834826,8381
X,1557615197,833203,9097
X,1557615197,833684,3095
X,1557615198,833241,21845
X,1557615198,833177,29730
X,1557615199,832879,54643
X,1557615200,832408,40167
X,1557615200,832525,28504
X,1557615201,832829,29668
X,1557615201,833228,38454
X,1557615202,832407,7128
X,1557615202,833525,4008
X,1557615203,833225,1642
X,1557615204,834146,32501
X,1557615204,834636,35040
X,1557615205,836228,52333
X,1557615205,833030,33906
X,1557615206,833761,3495
X,1557615206,832123,7177
X,1557615207,834148,11442
X,1557615208,832969,8515
X,1557615208,832316,20809
X,1557615209,834002,27200
P,1557615209,5193
X,1557615209,835299,32844
X,1557615210,831284,20452
X,1557615210,833647,18787
X,1557615211,835009,11220
X,1557615211,831132,11857
X,1557615212,833165,7409
X,1557615213,832649,35804
X,1557615213,832549,40610
X,1557615214,833936,17874
X,1557615214,834096,38956
X,1557615215,832718,40307
X,1557615215,824259,48218
X,1557615216,835698,39079
X,1557615217,858120,31464
X,1557615217,408813,19025
X,1557615218,407717,1168
X,1557615218,407667,518
X,1557615219,407214,263
X,1557615219,407132,494
X,1557615220,407183,162
X,1557615221,407116,173
X,1557615221,407115,123
X,1557615222,407091,198
X,1557615222,407038,110
X,1557615223,406990,122
O,1557615223,406964,138
O,1557615224,406921,84
O,1557615225,406895,129
O,1557615225,406854,116
O,1557615226,406795,100
O,1557615226,406841,155
O,1557615227,406752,78
O,1557615227,406768,123
O,1557615228,406789,147
O,1557615228,406731,85
O,1557615229,406755,116
O,1557615230,406677,74
O,1557615230,406663,105
O,1557615231,406629,120
O,1557615231,406535,105
O,1557615232,406507,203
O,1557615232,406561,103
O,1557615233,406612,100
O,1557615234,406626,177
O,1557615234,406682,67
O,1557615235,406670,102
O,1557615235,406706,145
O,1557615236,406695,64
O,1557615236,406659,70
O,1557615236,406650,111
O,1557615237,406675,127
O,1557615237,406672,71
O,1557615238,406655,107
P,1557615238,5194
O,1557615238,406679,60
O,1557615239,406659,115
O,1557615239,406646,114
O,1557615240,406686,121
O,1557615241,406637,149
O,1557615241,406606,95
O,1557615242,406609,91
O,1557615242,406573,73
O,1557615243,406595,59
O,1557615243,406569,121
O,1557615244,406483,120
O,1557615244,406482,136
O,1557615245,406466,215
O,1557615246,406364,111
O,1557615246,406363,180
O,1557615247,406408,155
O,1557615247,406357,165
O,1557615248,406354,156
O,1557615248,406450,153
O,1557615249,406473,72
O,1557615250,406503,115
O,1557615250,558029,24064
T,1557615250,2827
D,1557615251,524544
D,1557615254,524800
D,1557615256,523776
D,1557615258,523776
P,1557615268,5200
P,1557615297,5200
P,1557615326,5200
P,1557615357,5200
O,1557615374,405950,2714
O,1557615375,406089,224
O,1557615375,406221,385
O,1557615376,406102,230
O,1557615376,406373,471
O,1557615377,406174,299
O,1557615378,406560,255
O,1557615378,406326,193
O,1557615379,406048,225
O,1557615379,406082,277
O,1557615380,406024,366
O,1557615380,406102,546
O,1557615381,406101,454
O,1557615381,406210,194
O,1557615382,405886,469
O,1557615383,406085,208
O,1557615383,405963,569
O,1557615384,405615,398
O,1557615384,406025,214
O,1557615385,405855,437
O,1557615385,406130,298
P,1557615386,5191
O,1557615386,406168,144
O,1557615387,406117,154
O,1557615387,406074,175
O,1557615388,406263,400
O,1557615388,405993,224
O,1557615389,406095,152
O,1557615389,406247,263
O,1557615390,406241,333
O,1557615391,406315,317
O,1557615391,406424,233
O,1557615392,406286,413
O,1557615392,406390,261
O,1557615393,406234,274
O,1557615393,406142,286
O,1557615394,406185,177
O,1557615395,406381,182
O,1557615395,406274,339
O,1557615396,406279,223
O,1557615396,406261,259
O,1557615397,406207,602
O,1557615397,406538,251
O,1557615398,406689,144
O,1557615398,406532,71
O,1557615399,406461,155
O,1557615400,406358,118
O,1557615400,406450,138
O,1557615400,406426,266
O,1557615400,406326,269
