H,1558563351,400700
D,1558563351,502784
D,1558563353,504320
D,1558563355,503040
D,1558563357,503040
D,1558563359,503808
D,1558563362,503040
D,1558563364,502784
D,1558563366,503552
D,1558563368,503296
D,1558563370,509952
D,1558563373,503040
D,1558563375,502784
P,1558563375,5104
D,1558563376,502272
D,1558563378,502784
D,1558563380,502016
D,1558563383,503040
D,1558563385,502272
D,1558563387,503296
D,1558563389,503808
D,1558563391,503552
D,1558563394,503040
D,1558563396,503040
D,1558563398,503296
D,1558563400,502784
D,1558563402,502784
P,1558563404,5184
D,1558563405,503552
D,1558563407,504832
D,1558563409,504064
D,1558563411,502784
D,1558563413,503040
D,1558563416,502272
D,1558563417,502528
D,1558563419,503040
R,1558563419,000000000
X,1558563421,760769,5433
X,1558563421,761140,1429
X,1558563422,761019,2467
X,1558563423,761102,1822
X,1558563423,761252,1944
X,1558563424,761172,945
X,1558563424,760999,1659
X,1558563425,761202,2047
X,1558563425,761298,1280
X,1558563426,761240,1795
X,1558563427,761118,1648
X,1558563427,761303,1129
X,1558563428,761473,1397
X,1558563428,761365,1509
X,1558563429,761203,1550
X,1558563429,761379,1263
X,1558563430,761396,1927
X,1558563430,761307,1671
X,1558563431,761282,1091
X,1558563432,761265,1525
X,1558563432,761393,1694
X,1558563433,761260,1113
P,1558563433,5177
X,1558563433,761241,1258
X,1558563434,761187,1607
X,1558563434,761336,1267
X,1558563435,761421,2042
X,1558563436,761239,1041
X,1558563436,761087,1416
X,1558563437,761259,1697
X,1558563437,761425,2465
X,1558563438,761223,1061
X,1558563438,761221,1013
X,1558563439,761187,1957
X,1558563440,761003,2590
X,1558563440,761240,2485
X,1558563441,761191,1436
X,1558563441,761158,1731
X,1558563442,761317,1722
X,1558563442,761438,1408
X,1558563443,761227,3020
X,1558563444,761561,4210
X,1558563444,761194,7514
X,1558563445,762320,11125
X,1558563445,761269,2122
X,1558563446,760905,4003
X,1558563446,761162,3224
X,1558563447,761277,2653
X,1558563447,761156,2560
X,1558563448,761008,3042
X,1558563449,761227,1295
X,1558563449,761194,1689
X,1558563450,761182,1442
X,1558563450,761031,1447
X,1558563451,761254,1439
X,1558563451,761350,1953
X,1558563452,761861,7490
X,1558563453,761133,7621
X,1558563453,761180,2878
X,1558563454,761366,1478
X,1558563454,761331,3575
X,1558563455,760582,4130
X,1558563455,745342,53892
X,1558563456,536875,22360
X,1558563457,392538,23888
X,1558563457,392604,4533
X,1558563457,392396,1593
X,1558563457,392461,963
X,1558563458,392468,527
X,1558563458,392417,279
X,1558563459,392392,212
X,1558563460,392375,179
X,1558563460,392350,173
X,1558563461,392328,185
X,1558563461,392295,160
O,1558563462,392293,61
O,1558563462,392268,106
P,1558563462,5176
O,1558563463,392241,75
O,1558563463,392242,103
O,1558563464,392227,84
O,1558563465,392209,152
O,1558563465,392192,122
O,1558563466,392162,124
O,1558563466,392140,86
O,1558563467,392189,121
O,1558563467,392169,121
O,1558563468,392138,144
O,1558563469,392157,135
O,1558563469,392141,110
O,1558563470,392140,119
O,1558563470,392125,147
O,1558563471,392141,116
O,1558563471,392124,69
O,1558563472,392124,135
O,1558563473,392099,93
O,1558563473,392107,48
O,1558563474,392061,96
O,1558563474,392059,95
O,1558563475,392085,102
O,1558563475,392058,163
O,1558563476,392081,100
O,1558563477,392095,127
O,1558563477,392115,92
O,1558563478,392094,101
O,1558563478,392106,130
O,1558563479,392091,140
O,1558563479,392100,139
O,1558563480,392074,53
O,1558563480,392087,96
O,1558563481,392078,83
O,1558563482,392089,143
O,1558563482,392063,105
O,1558563483,392078,66
O,1558563483,392071,76
O,1558563484,392060,64
O,1558563484,392070,145
O,1558563485,392074,109
O,1558563486,392115,58
O,1558563486,392088,132
O,1558563487,392076,92
O,1558563487,392072,107
O,1558563488,392038,93
O,1558563488,392069,102
O,1558563489,392061,75
O,1558563490,392055,101
O,1558563490,392038,95
O,1558563491,392037,137
O,1558563491,392050,124
O,1558563492,392049,126
O,1558563492,392040,99
P,1558563492,5178
O,1558563493,392038,119
O,1558563494,392038,67
O,1558563494,392024,83
O,1558563495,392017,82
O,1558563495,392007,83
O,1558563496,392025,109
O,1558563496,392029,69
O,1558563497,392025,94
O,1558563497,392026,79
O,1558563498,392013,92
O,1558563498,392016,91
O,1558563498,391990,94
O,1558563499,391976,61
O,1558563499,391978,104
O,1558563500,391995
