H,1559369359,400700
X,1559369359,1508347,41165
X,1559369359,1505663,35984
X,1559369360,1511390,42038
X,1559369360,1504837,22673
X,1559369361,1495468,16697
X,1559369361,1501018,57787
X,1559369362,1499036,47783
X,1559369363,1490143,47576
X,1559369363,1491400,59507
X,1559369364,1495277,23502
X,1559369364,1488884,38288
X,1559369365,1496348,37934
X,1559369365,1486786,41850
X,1559369366,1485862,27415
X,1559369367,1487835,49318
X,1559369367,1485911,60842
X,1559369368,1514843,14625
X,1559369368,1497215,34204
X,1559369369,1492231,3440
X,1559369369,1520316,19953
X,1559369370,1499837,59906
X,1559369370,1511569,39572
X,1559369370,1505736,19461
P,1559369370,5120
X,1559369371,1506739,32550
X,1559369371,1508526,41550
X,1559369372,1505966,47306
X,1559369372,1506313,43862
X,1559369373,1498725,18382
X,1559369374,1505530,2471
X,1559369374,1496569,42261
X,1559369375,1493902,48094
X,1559369375,1503701,47454
X,1559369376,1489877,45351
X,1559369376,1496179,24091
X,1559369377,1497883,26651
X,1559369378,1487412,58704
X,1559369378,1498667,56397
X,1559369379,1507432,36080
X,1559369379,1502706,2022
X,1559369380,1498080,54400
X,1559369380,1501609,54836
X,1559369381,1497955,38561
X,1559369381,1501967,59450
X,1559369382,1505695,40611
X,1559369383,1505646,28682
X,1559369383,1509449,5169
X,1559369384,1501419,47660
X,1559369384,1509125,18775
X,1559369385,1504728,1053
X,1559369385,1522808,9662
X,1559369386,1512781,39025
X,1559369387,1518920,37884
X,1559369387,1517825,18025
X,1559369388,1508315,18460
X,1559369388,1501308,28323
X,1559369389,1490458,34047
X,1559369389,1495306,10151
X,1559369390,1496189,10332
X,1559369391,1496625,13704
X,1559369391,1495267,7814
X,1559369392,1494310,24538
X,1559369392,1499179,23301
X,1559369393,1495565,15017
X,1559369393,1493483,17199
X,1559369394,1493320,13221
X,1559369395,1490456,26124
X,1559369395,1492411,53669
X,1559369396,1489956,36826
X,1559369396,1490363,32997
X,1559369397,1485510,25494
X,1559369397,1493325,25330
X,1559369398,1486877,25895
X,1559369398,1493766,20704
X,1559369399,1490016,7486
X,1559369400,1491745,49846
X,1559369400,1487337,40030
P,1559369401,5142
X,1559369401,1486173,22391
X,1559369401,1488261,7293
X,1559369402,1487508,32325
X,1559369402,1499463,22173
X,1559369403,1490541,45893
X,1559369404,1493167,22595
X,1559369404,1488272,34237
X,1559369405,1486088,32504
X,1559369405,1484910,43016
X,1559369406,1490320,37613
X,1559369406,1490299,25493
X,1559369407,1486190,39017
X,1559369408,1486994,35551
X,1559369408,1482953,16546
X,1559369409,1485552,34178
X,1559369409,1487832,14562
X,1559369410,1484217,61338
X,1559369410,1479676,32013
X,1559369411,1485360,27957
X,1559369411,1485438,8787
X,1559369411,1554497,24777
X,1559369412,411081,61024
X,1559369412,367868,56093
X,1559369413,367975,15155
X,1559369413,397622,60369
X,1559369414,385800,58969
X,1559369414,368712,54330
X,1559369415,369931,15738
X,1559369416,368016,2198
X,1559369416,367975,2060
X,1559369417,367811,2006
X,1559369417,373641,5663
O,1559369418,370572,8918
O,1559369418,368661,1381
O,1559369419,368245,605
O,1559369420,367652,747
O,1559369420,367403,675
O,1559369421,367487,449
O,1559369421,367440,423
O,1559369422,367634,568
O,1559369422,367926,186
O,1559369423,367567,322
O,1559369424,367818,266
O,1559369424,367705,588
O,1559369425,367792,331
O,1559369425,367814,251
O,1559369426,367753,329
O,1559369426,368006,239
O,1559369427,368227,171
O,1559369428,368179,232
O,1559369428,368072,236
O,1559369429,368120,344
O,1559369429,368148,395
P,1559369430,5144
O,1559369430,368196,158
O,1559369430,368523,259
O,1559369431,368516,147
O,1559369431,368405,224
O,1559369432,368311,354
O,1559369433,368309,189
O,1559369433,368185,227
O,1559369434,367653,405
O,1559369434,367932,557
O,1559369435,368155,196
O,1559369435,368093,222
O,1559369436,367959,269
O,1559369437,368028,363
O,1559369437,367954,420
O,1559369438,367930,251
O,1559369438,367941,257
O,1559369439,367933,363
O,1559369439,368093,227
O,1559369440,368104,226
O,1559369441,368010,271
O,1559369441,367989,195
O,1559369442,367898,338
O,1559369442,368058,388
O,1559369443,367873,264
O,1559369443,367778,225
O,1559369444,367681,168
O,1559369445,367861,406
O,1559369445,368088,266
O,1559369446,368228,647
O,1559369446,368190,573
O,1559369447,368246,427
O,1559369447,368279,834
O,1559369448,368400,352
O,1559369449,368545,254
O,1559369449,368405,444
O,1559369450,368516,596
O,1559369450,368524,525
O,1559369451,368267,327
