H,1558397563,400700
D,1558397563,440576
P,1558397571,5154
P,1558397600,5178
P,1558397629,5178
P,1558397658,5178
P,1558397689,5179
P,1558397718,5178
P,1558397747,5179
P,1558397777,5177
P,1558397806,5177
P,1558397835,5177
P,1558397864,5178
P,1558397894,5178
P,1558397923,5177
P,1558397952,5176
P,1558397983,5177
P,1558398012,5179
P,1558398041,5176
P,1558398070,5179
P,1558398100,5179
P,1558398129,5178
P,1558398158,5179
P,1558398188,5179
P,1558398217,5175
P,1558398246,5175
P,1558398276,5177
P,1558398306,5176
P,1558398335,5177
P,1558398364,5179
P,1558398394,5177
P,1558398423,5177
P,1558398452,5176
P,1558398481,5179
P,1558398511,5178
P,1558398540,5178
P,1558398570,5177
P,1558398600,5179
P,1558398629,5179
P,1558398658,5179
O,1558398666,346255,2102
O,1558398667,346570,159
O,1558398667,346458,269
O,1558398668,346333,143
O,1558398669,346457,316
O,1558398669,346607,148
O,1558398670,346583,174
O,1558398670,346733,198
O,1558398671,346774,84
O,1558398671,346872,131
O,1558398672,346881,124
O,1558398673,346862,132
O,1558398673,346870,178
O,1558398674,346957,120
O,1558398674,346995,223
O,1558398675,347101,95
O,1558398675,347194,106
O,1558398676,347201,134
O,1558398677,347179,100
O,1558398677,347218,162
O,1558398678,347182,156
O,1558398678,347099,136
O,1558398679,347162,172
O,1558398679,347119,145
O,1558398680,347037,149
O,1558398681,346782,123
O,1558398681,346708,342
O,1558398682,346641,177
O,1558398682,346809,193
O,1558398683,346905,332
O,1558398683,346937,127
O,1558398683,346977,146
O,1558398684,347052,127
O,1558398684,347014,140
O,1558398685,346958,127
O,1558398685,347032,135
O,1558398686,347161,144
O,1558398686,347235,127
O,1558398687,347229,82
P,1558398687,5172
O,1558398687,347254,122
O,1558398688,347216,97
O,1558398689,347199,154
O,1558398689,347207,96
O,1558398690,347212,141
O,1558398690,347224,51
O,1558398691,347200,72
O,1558398691,347185,88
O,1558398692,347168,85
O,1558398693,347185,169
O,1558398693,347187,130
O,1558398694,347171,129
O,1558398694,347190,120
O,1558398695,347243,100
O,1558398695,347246,148
O,1558398696,347294,128
O,1558398697,347272,189
O,1558398697,347312,73
O,1558398698,347255,118
O,1558398698,347245,82
O,1558398699,347273,130
O,1558398699,347282,171
O,1558398700,347287,71
O,1558398701,347267,79
O,1558398701,347218,204
O,1558398702,347240,192
O,1558398702,347229,98
O,1558398703,347096,134
O,1558398703,347090,165
O,1558398704,347089,201
O,1558398704,347139,87
O,1558398705,347201,113
O,1558398706,347163,75
O,1558398706,347206,118
O,1558398707,347082,132
O,1558398707,347119,203
O,1558398708,347072,211
O,1558398708,347120,146
O,1558398709,347096,71
O,1558398710,347078,181
O,1558398710,347054,135
O,1558398711,347085,122
O,1558398711,347140,167
O,1558398712,347187,142
O,1558398712,347233,244
O,1558398713,347119,135
O,1558398714,347148,159
O,1558398714,347186,123
O,1558398715,347179,136
O,1558398715,347204,114
O,1558398716,347170,121
O,1558398716,347170,163
O,1558398717,347156,131
P,1558398717,5173
O,1558398718,347194,193
O,1558398718,347124,201
O,1558398719,347079,97
O,1558398719,347197,162
O,1558398720,347140,171
O,1558398720,347123,152
O,1558398721,346935,203
O,1558398721,346860,137
O,1558398722,346992,207
T,1558398722,2853
P,1558398746,5178
P,1558398775,5178
P,1558398805,5179
P,1558398834,5177
P,1558398865,5177
P,1558398894,5178
P,1558398924,5178
P,1558398953,5177
P,1558398982,5179
P,1558399012,5177
P,1558399041,5178
D,1558399051,442880
D,1558399053,436480
D,1558399054,433920
D,1558399057,438272
D,1558399059,437760
D,1558399061,437504
D,1558399063,430592
D,1558399065,436736
D,1558399068,431360
D,1558399070,437760
P,1558399070,5177
D,1558399072,437504
D,1558399074,429568
D,1558399076,436992
D,1558399079,430336
D,1558399081,436992
D,1558399083,436736
D,1558399085,437248
D,1558399088,437248
D,1558399090,451072
D,1558399092,441344
D,1558399094,437248
D,1558399095,438784
D,1558399098,437504
P,1558399099,5178
D,1558399100,437504
D,1558399102,440320
P,1558399129,5177
P,1558399159,5177
P,1558399188,5178
P,1558399217,5178
P,1558399247,5179
P,1558399276,5178
P,1558399305,5177
P,1558399335,5179
P,1558399364,5177
P,1558399393,5179
P,1558399422,5179
P,1558399453,5178
P,1558399482,5178
P,1558399511,5176
P,1558399541,5178
P,1558399570,5179
P,1558399599,5177
P,1558399628,5177
P,1558399658,5178
P,1558399687,5179
P,1558399716,5179
P,1558399747,5177
P,1558399776,5178
P,1558399805,5176
