H,1558733588,400700
P,1558733588,5183
P,1558733617,5182
P,1558733646,5183
P,1558733676,5184
P,1558733705,5183
P,1558733734,5184
P,1558733764,5183
P,1558733793,5182
P,1558733823,5182
P,1558733852,5184
P,1558733882,5184
P,1558733911,5183
P,1558733940,5184
P,1558733970,5181
P,1558733999,5183
P,1558734028,5182
P,1558734057,5184
P,1558734087,5183
P,1558734117,5182
P,1558734146,5182
P,1558734176,5181
P,1558734205,5184
P,1558734234,5183
P,1558734263,5183
P,1558734293,5183
P,1558734322,5184
P,1558734351,5184
P,1558734381,5184
P,1558734411,5182
P,1558734440,5184
P,1558734470,5184
P,1558734500,5182
P,1558734529,5181
P,1558734558,5182
P,1558734588,5182
D,1558734596,489216
D,1558734598,491264
D,1558734600,492032
D,1558734602,490240
D,1558734605,490496
D,1558734607,490752
D,1558734609,489984
D,1558734611,489984
D,1558734613,492800
D,1558734616,484864
P,1558734617,5181
D,1558734618,485888
D,1558734620,490496
D,1558734622,480256
D,1558734624,490496
D,1558734627,463104
D,1558734640,498432
D,1558734642,482560
D,1558734644,483840
R,1558734644,000000000
R,1558734644,000000000
X,1558734646,734565,6152
P,1558734646,5176
X,1558734647,735453,2098
X,1558734647,735258,2472
X,1558734648,735869,1798
X,1558734648,735829,1826
X,1558734649,735633,2720
X,1558734650,736031,2240
X,1558734650,735936,1662
X,1558734651,736346,6350
X,1558734651,735421,4560
X,1558734652,736047,1427
X,1558734652,735789,1251
X,1558734653,736300,3670
X,1558734653,736381,3144
X,1558734654,735788,1734
X,1558734655,736064,2047
X,1558734655,736277,2958
X,1558734656,736172,1878
X,1558734656,736173,1622
X,1558734657,736356,2015
X,1558734657,736265,7407
X,1558734658,736026,2163
X,1558734659,736309,7516
X,1558734659,730729,46241
X,1558734660,735206,2245
X,1558734660,735102,50812
X,1558734661,736040,55882
X,1558734661,736445,1625
X,1558734662,736014,7047
X,1558734663,736274,3772
X,1558734663,735704,7970
X,1558734664,736594,5029
X,1558734664,735975,7046
X,1558734665,736378,4384
X,1558734665,736186,3361
X,1558734666,735722,18966
X,1558734667,736761,4471
X,1558734667,736457,1401
X,1558734668,736217,1424
X,1558734668,736554,14675
X,1558734669,736582,1843
X,1558734669,736365,1117
X,1558734670,736587,2880
X,1558734670,736756,1883
X,1558734671,736625,1507
X,1558734672,736490,862
X,1558734672,736778,1317
X,1558734672,736851,1693
X,1558734672,736691,963
X,1558734673,736771,2412
X,1558734673,736781,1619
X,1558734674,737205,17554
X,1558734675,736427,916
X,1558734675,736851,1231
P,1558734675,5176
X,1558734676,736903,1470
X,1558734676,736797,1355
X,1558734677,736881,1518
X,1558734677,736923,1244
X,1558734678,736905,1680
X,1558734679,736691,1461
X,1558734679,736911,1338
X,1558734680,736864,1789
X,1558734680,736743,1191
X,1558734681,736910,1124
X,1558734681,736995,8352
X,1558734682,736269,1961
X,1558734683,735967,55705
X,1558734683,743106,51208
X,1558734684,733462,34632
X,1558734684,736203,5934
X,1558734685,737003,1913
X,1558734685,736927,2580
X,1558734686,736750,1625
X,1558734686,737086,1281
X,1558734687,737044,1335
X,1558734688,736983,4502
X,1558734688,736858,1450
X,1558734689,736904,4527
X,1558734689,736935,1699
X,1558734690,736872,2189
X,1558734690,736954,2490
X,1558734691,736999,4827
X,1558734692,736849,964
X,1558734692,736854,1152
X,1558734693,737016,1346
X,1558734693,736948,1182
X,1558734694,736894,1233
X,1558734694,736770,3907
X,1558734695,737057,1443
X,1558734696,736919,1110
X,1558734696,736954,1358
X,1558734697,737122,1597
X,1558734697,737151,2145
X,1558734698,737055,1594
X,1558734698,736601,4228
X,1558734699,737441,6240
X,1558734700,737055,1254
X,1558734700,737056,1931
X,1558734701,736952,1279
X,1558734701,736970,1095
X,1558734702,737227,707
X,1558734702,737127,969
X,1558734703,737087,1719
X,1558734703,737096,7095
X,1558734704,737176,1112
X,1558734705,737187,1003
X,1558734705,737183,1012
P,1558734706,5175
X,1558734706,737066,1657
X,1558734706,737248,1713
X,1558734707,737114,1553
X,1558734707,737104,1294
X,1558734708,737095,1392
X,1558734709,737257,1216
X,1558734709,737198,1756
X,1558734710,737228,1378
X,1558734710,737137,1333
X,1558734711,737210,1715
X,1558734711,737223,1602
X,1558734712,737206,1772
X,1558734713,736999,5284
X,1558734713,737496,3516
X,1558734713,737295,3690
X,1558734713,737305,1455
X,1558734714,737121,1215
X,1558734714,737283,2996
X,1558734715,737408,1501
X,1558734716,737247,1106
X,1558734716,737235,1376
X,1558734717,737343,1343
X,1558734717,737505,2055
