H,1565333557,399878
P,1565333557,5153
P,1565333587,5152
P,1565333617,5155
P,1565333646,5155
P,1565333676,5154
P,1565333705,5155
P,1565333734,5155
P,1565333763,5155
P,1565333793,5155
P,1565333822,5154
P,1565333851,5154
P,1565333881,5151
P,1565333911,5154
P,1565333940,5153
P,1565333969,5152
P,1565333999,5153
P,1565334028,5153
P,1565334057,5155
P,1565334087,5152
P,1565334116,5155
P,1565334145,5155
P,1565334174,5155
P,1565334205,5156
P,1565334234,5155
P,1565334263,5156
P,1565334293,5155
P,1565334322,5154
P,1565334351,5155
P,1565334380,5153
P,1565334410,5153
P,1565334439,5149
P,1565334468,5155
O,1565334473,428713,10737
O,1565334474,477279,9587
T,1565334474,2954
P,1565334498,5155
P,1565334528,5153
P,1565334557,5154
P,1565334586,5155
P,1565334616,5155
P,1565334645,5154
P,1565334674,5153
P,1565334703,5152
P,1565334733,5152
P,1565334762,5153
P,1565334792,5154
P,1565334822,5155
P,1565334851,5155
P,1565334880,5155
P,1565334909,5153
P,1565334939,5155
P,1565334968,5153
P,1565334997,5155
P,1565335027,5155
P,1565335056,5156
P,1565335086,5155
P,1565335115,5155
P,1565335145,5155
P,1565335174,5152
P,1565335203,5154
P,1565335233,5153
P,1565335262,5155
P,1565335291,5154
P,1565335320,5155
P,1565335350,5154
P,1565335380,5151
P,1565335409,5153
P,1565335439,5154
P,1565335469,5154
P,1565335498,5154
P,1565335527,5154
P,1565335557,5153
P,1565335586,5155
P,1565335615,5154
P,1565335645,5156
P,1565335675,5154
P,1565335704,5154
P,1565335733,5154
P,1565335763,5155
P,1565335792,5154
P,1565335821,5153
P,1565335851,5155
P,1565335880,5156
P,1565335909,5155
P,1565335938,5156
P,1565335969,5155
P,1565335998,5155
P,1565336027,5154
P,1565336057,5155
P,1565336086,5153
P,1565336115,5154
P,1565336144,5155
P,1565336174,5154
P,1565336203,5156
P,1565336232,5156
P,1565336262,5155
P,1565336292,5153
P,1565336321,5153
P,1565336350,5156
P,1565336380,5154
P,1565336409,5154
P,1565336438,5153
P,1565336467,5154
P,1565336497,5154
P,1565336526,5155
P,1565336556,5155
P,1565336586,5156
P,1565336615,5155
P,1565336644,5155
P,1565336673,5155
P,1565336703,5156
P,1565336732,5155
P,1565336761,5156
P,1565336791,5156
P,1565336820,5156
P,1565336850,5155
P,1565336879,5154
P,1565336909,5156
P,1565336938,5156
P,1565336967,5155
P,1565336997,5153
P,1565337026,5154
P,1565337055,5153
P,1565337084,5156
P,1565337114,5153
P,1565337144,5156
P,1565337173,5155
P,1565337203,5155
P,1565337232,5155
P,1565337261,5156
P,1565337290,5155
P,1565337320,5157
P,1565337349,5155
P,1565337378,5156
P,1565337408,5155
P,1565337438,5156
P,1565337467,5156
P,1565337496,5156
P,1565337526,5156
P,1565337555,5157
P,1565337584,5155
E,1565337614,0
