93123,767517,1262
X,1557093124,767673,1301
X,1557093124,767570,1510
X,1557093125,767601,1087
X,1557093125,767618,1108
X,1557093126,767517,1243
X,1557093127,767536,771
X,1557093127,767583,1171
X,1557093128,767620,10786
X,1557093128,767794,4228
X,1557093129,767590,1125
X,1557093129,767572,1495
X,1557093130,767562,1386
X,1557093131,767643,1482
X,1557093131,767527,1063
X,1557093132,767606,1027
X,1557093132,767493,1176
X,1557093133,767681,1345
X,1557093133,767636,1258
X,1557093134,767619,1470
X,1557093134,767636,1422
X,1557093135,767527,1081
X,1557093136,767614,1042
X,1557093136,767584,1311
P,1557093136,5195
X,1557093137,767765,926
X,1557093137,767693,7180
X,1557093138,767478,4272
X,1557093138,767612,685
X,1557093139,767721,1452
X,1557093140,767674,1632
X,1557093140,767416,7678
X,1557093141,767727,1416
X,1557093141,767616,816
X,1557093142,767621,1492
X,1557093142,767680,972
X,1557093143,767701,824
X,1557093143,767672,1275
X,1557093143,767653,1058
X,1557093144,767504,740
X,1557093144,767837,6813
X,1557093145,767396,3438
X,1557093145,767565,1394
X,1557093146,767621,732
X,1557093147,767350,15985
X,1557093147,767871,4614
X,1557093148,767670,1384
X,1557093148,767616,1222
X,1557093149,767608,691
X,1557093149,767534,840
X,1557093150,767568,1527
X,1557093150,767567,1653
X,1557093151,767727,654
X,1557093152,767635,1109
X,1557093152,767623,1005
X,1557093153,767567,1051
X,1557093153,767691,907
X,1557093154,767690,1507
X,1557093154,767702,887
X,1557093155,767699,1184
X,1557093156,767791,1185
X,1557093156,767686,5938
X,1557093157,767905,1934
X,1557093157,767785,799
X,1557093158,767730,1084
X,1557093158,767801,1042
X,1557093159,767740,741
X,1557093160,767730,1163
X,1557093160,767766,1551
X,1557093161,767828,961
X,1557093161,767722,1222
X,1557093162,767713,931
X,1557093162,767714,1292
X,1557093163,767790,1350
X,1557093164,767728,1667
X,1557093164,767783,1286
X,1557093165,767775,14681
X,1557093165,767614,1378
P,1557093165,5195
X,1557093166,767713,10245
X,1557093166,767743,1218
X,1557093167,767780,1015
X,1557093167,767733,1120
X,1557093168,767705,1175
X,1557093169,767674,1496
X,1557093169,767774,951
X,1557093170,767838,1298
X,1557093170,767721,7992
X,1557093171,767718,830
A,1557093171,767672,324
T,1557093171,2783
U,1557093172,0
X,1557093173,767815,640
X,1557093174,767757,1243
X,1557093174,767751,928
X,1557093175,767666,891
X,1557093175,767745,23533
X,1557093176,767748,1358
X,1557093176,767701,931
X,1557093177,767674,1020
X,1557093178,767693,963
X,1557093178,767724,981
X,1557093179,767726,677
X,1557093179,767695,1540
X,1557093180,767697,1242
X,1557093180,767696,1189
X,1557093181,767663,1315
X,1557093182,767593,1069
X,1557093182,767694,1345
X,1557093183,767673,1374
X,1557093183,767694,1528
X,1557093184,767724,1183
X,1557093184,767695,1149
X,1557093184,767664,890
X,1557093185,767835,13852
X,1557093185,767817,3182
X,1557093186,767777,1012
X,1557093186,767461,2471
X,1557093187,767550,1153
X,1557093187,767667,1135
X,1557093188,767681,916
X,1557093188,767684,1060
X,1557093189,767667,1334
X,1557093190,767679,679
X,1557093190,767635,1051
X,1557093191,767714,1017
X,1557093191,767718,1058
X,1557093192,767683,726
X,1557093192,767700,802
X,1557093193,767637,1121
X,1557093194,767650,1023
X,1557093194,767679,1023
P,1557093194,5193
X,1557093195,767751,1601
X,1557093195,767129,8034
X,1557093196,767877,9017
X,1557093196,767613,1395
X,1557093197,767645,737
X,1557093198,767650,1295
X,1557093198,767622,1147
X,1557093199,767650,1211
X,1557093199,767633,750
X,1557093200,767529,1429
X,1557093200,767624,837
X,1557093201,767612,1112
X,1557093202,767624,1102
X,1557093202,767676,1216
X,1557093203,767630,580
X,1557093203,767311,26751
X,1557093204,767608,5301
X,1557093204,767649,1109
X,1557093205,767615,1066
X,1557093205,767657,956
X,1557093206,767225,5673
X,1557093207,767904,5179
X,1557093207,767778,1712
X,1557093208,767698,1032
X,1557093208,767689,680
X,1557093209,767616,1431
X,1557093209,767696,638
X,1557093210,767738,797
A,1557093210,767689,191
T,1557093210,2783
