H,1558750420,400700
D,1558750420,492288
D,1558750422,492288
D,1558750424,492544
D,1558750426,492544
D,1558750428,491264
D,1558750430,492544
P,1558750431,5143
D,1558750433,492032
D,1558750435,493056
D,1558750437,492032
D,1558750439,491008
D,1558750441,493824
D,1558750444,493056
D,1558750446,492032
D,1558750448,492544
D,1558750450,491776
D,1558750452,492800
D,1558750455,492032
D,1558750457,492800
D,1558750459,492288
P,1558750461,5164
D,1558750461,492288
D,1558750463,491264
D,1558750465,492544
D,1558750467,492288
D,1558750469,492288
D,1558750471,491520
D,1558750473,493056
D,1558750476,492032
D,1558750478,492032
D,1558750480,492544
D,1558750482,491264
D,1558750484,493312
D,1558750487,492288
R,1558750487,000000000
X,1558750488,748428,5660
X,1558750489,749152,1394
X,1558750490,749312,1617
X,1558750490,749721,1886
P,1558750490,5162
X,1558750491,749704,1940
X,1558750491,749731,2079
X,1558750492,750071,2157
X,1558750492,750008,2159
X,1558750493,749885,1508
X,1558750494,750101,3227
X,1558750494,750206,1791
X,1558750495,750312,1801
X,1558750495,750222,1529
X,1558750496,750563,2003
X,1558750496,750554,1414
X,1558750497,750460,2104
X,1558750498,750313,1635
X,1558750498,750816,2166
X,1558750499,750767,1898
X,1558750499,750633,1295
X,1558750500,750945,2324
X,1558750500,750959,1951
X,1558750501,750941,1451
X,1558750502,750955,1874
X,1558750502,751066,2752
X,1558750503,751169,1615
X,1558750503,750966,1672
X,1558750504,751207,1655
X,1558750504,751217,2195
X,1558750504,751092,1798
X,1558750504,751313,2265
X,1558750505,751374,2006
X,1558750506,751275,1478
X,1558750506,751277,2932
X,1558750507,751500,2164
X,1558750507,751375,2087
X,1558750508,751303,1341
X,1558750508,751575,2403
X,1558750509,751442,2131
X,1558750510,751499,1987
X,1558750510,751488,1560
X,1558750511,751534,1469
X,1558750511,751651,2569
X,1558750512,751650,1830
X,1558750512,751658,1341
X,1558750513,751760,1580
X,1558750514,751780,1385
X,1558750514,751596,1859
X,1558750515,751690,1954
X,1558750515,751793,2413
X,1558750516,751717,1474
X,1558750516,751658,1533
X,1558750517,751798,1498
X,1558750518,751733,894
X,1558750518,751608,1797
X,1558750519,751731,1996
X,1558750519,751807,1459
P,1558750519,5161
X,1558750520,751691,1389
X,1558750520,751542,1679
X,1558750521,751734,1708
X,1558750522,751734,2055
X,1558750522,751761,1301
X,1558750523,751700,1653
X,1558750523,751943,1267
X,1558750524,751786,2220
X,1558750524,751647,1769
X,1558750525,751759,2262
X,1558750525,751821,2261
X,1558750526,751729,1801
X,1558750527,751528,955
X,1558750527,751741,1254
X,1558750528,751757,1778
X,1558750528,751671,1518
X,1558750529,751525,1546
X,1558750529,751729,2152
X,1558750530,751767,2563
X,1558750531,751763,1556
X,1558750531,751712,1994
X,1558750532,751870,1880
X,1558750532,751950,1881
X,1558750533,751893,1902
X,1558750533,751873,1606
X,1558750534,752209,2358
X,1558750535,752194,1446
X,1558750535,752054,1101
X,1558750536,752182,1619
X,1558750536,752294,2055
X,1558750537,752155,1294
X,1558750537,752082,1786
X,1558750538,752266,1976
X,1558750539,752267,2037
X,1558750539,752151,1624
X,1558750540,752036,1192
X,1558750540,752293,1469
X,1558750541,752316,1242
X,1558750541,752234,2047
X,1558750542,752091,1151
X,1558750542,752261,1599
X,1558750543,752294,1506
X,1558750544,752185,945
X,1558750544,752024,2143
X,1558750545,752284,1369
X,1558750545,752226,1508
X,1558750545,752185,1481
X,1558750545,752017,1798
X,1558750546,752258,1119
X,1558750547,752272,1105
X,1558750547,752163,1136
X,1558750548,752113,1650
X,1558750548,752259,2101
P,1558750548,5161
X,1558750549,752267,1558
X,1558750549,752230,1256
X,1558750550,752349,2232
X,1558750551,752528,1734
X,1558750551,752423,1944
X,1558750552,752320,1833
X,1558750552,752426,1745
X,1558750553,752477,1313
X,1558750553,752371,1454
X,1558750554,752256,1572
X,1558750555,752486,1745
X,1558750555,752365,2369
X,1558750556,752971,4451
X,1558750556,752067,4999
X,1558750557,752223,5619
X,1558750557,752339,1809
X,1558750558,752329,9422
X,1558750558,752400,2321
X,1558750559,752239,2621
X,1558750560,752420,1076
X,1558750560,752513,1240
X,1558750561,752385,1305
X,1558750561,752247,1725
X,1558750562,752381,1443
X,1558750562,752513,1169
X,1558750563,752337,1080
X,1558750564,752206,1833
X,1558750564,752334,1662
X,1558750565,752367,1591
X,1558750565,752329,1613
X,1558750566,752206,1410
X,1558750566,752411,1939
X,1558750567,752436,1711
X,1558750568,752347,1209
X,1558750568,752134,2136
