H,1562890430,359469
P,1562890430,5147
P,1562890459,5146
P,1562890490,5147
P,1562890520,5146
P,1562890549,5148
P,1562890578,5146
P,1562890608,5145
P,1562890637,5147
P,1562890666,5146
P,1562890696,5146
P,1562890725,5147
P,1562890754,5147
P,1562890784,5146
P,1562890814,5145
P,1562890843,5146
P,1562890872,5147
P,1562890902,5147
P,1562890931,5146
P,1562890960,5143
P,1562890989,5147
P,1562891019,5145
P,1562891048,5146
P,1562891078,5145
P,1562891108,5143
P,1562891137,5143
P,1562891166,5146
P,1562891195,5145
P,1562891225,5146
P,1562891254,5146
P,1562891283,5147
P,1562891313,5145
P,1562891342,5147
P,1562891372,5146
P,1562891401,5147
P,1562891431,5147
P,1562891460,5146
P,1562891489,5145
P,1562891519,5145
P,1562891548,5147
P,1562891577,5146
P,1562891606,5147
P,1562891636,5146
P,1562891666,5147
P,1562891695,5145
P,1562891725,5146
P,1562891754,5145
P,1562891783,5146
P,1562891812,5142
P,1562891842,5147
P,1562891871,5147
P,1562891900,5144
P,1562891930,5146
P,1562891960,5145
P,1562891989,5147
P,1562892018,5146
P,1562892048,5146
O,1562892054,407346,2836
O,1562892054,407681,64
O,1562892054,407647,92
O,1562892054,407638,126
O,1562892055,407642,87
O,1562892055,407643,106
O,1562892056,407652,112
O,1562892057,407655,96
O,1562892057,407627,110
O,1562892058,407655,111
O,1562892058,407666,121
O,1562892059,407656,76
O,1562892059,407650,79
O,1562892060,407666,91
O,1562892061,407665,96
O,1562892061,407652,53
O,1562892062,407672,75
O,1562892062,407709,108
O,1562892063,407666,73
O,1562892063,407683,132
O,1562892064,407683,111
O,1562892064,407686,97
O,1562892065,407685,106
O,1562892066,407689,151
O,1562892066,407684,167
O,1562892067,407695,111
O,1562892067,407699,113
O,1562892068,407710,181
O,1562892068,407713,109
O,1562892069,407699,105
O,1562892070,407708,73
O,1562892070,407691,105
O,1562892071,407697,95
O,1562892071,407693,111
O,1562892072,407687,55
O,1562892072,407705,149
O,1562892073,407693,85
O,1562892074,407701,86
O,1562892074,407713,96
O,1562892075,407697,131
O,1562892075,407708,93
O,1562892076,407690,135
O,1562892076,407698,128
O,1562892077,407707,119
P,1562892077,5140
O,1562892078,407706,112
O,1562892078,407697,88
O,1562892079,407710,109
O,1562892079,407707,74
O,1562892080,407725,99
O,1562892080,407708,67
O,1562892081,407701,123
O,1562892081,407698,90
O,1562892082,407705,126
O,1562892083,407694,195
O,1562892083,407686,98
O,1562892084,407702,161
O,1562892084,407696,112
O,1562892085,407701,81
O,1562892085,407720,160
O,1562892086,407685,129
O,1562892087,407701,69
O,1562892087,407695,84
O,1562892088,407677,88
O,1562892088,407702,61
O,1562892089,407680,86
O,1562892089,407700,118
O,1562892090,407699,125
O,1562892091,407689,99
O,1562892091,407697,82
O,1562892092,407666,65
O,1562892092,407668,147
O,1562892093,407674,83
O,1562892093,407674,77
O,1562892094,407664,86
O,1562892095,407689,82
O,1562892095,407687,136
O,1562892095,407699,82
O,1562892095,407660,87
O,1562892096,407686,115
O,1562892096,407696,101
O,1562892097,407709,69
O,1562892097,407712,114
O,1562892098,407722,136
O,1562892099,407727,101
O,1562892099,407692,73
O,1562892100,407703,103
O,1562892100,407675,58
O,1562892101,407680,113
O,1562892101,407673,109
O,1562892102,407699,107
O,1562892103,407696,96
O,1562892103,407705,158
O,1562892104,407698,114
O,1562892104,407696,88
O,1562892105,407720,118
O,1562892105,407723,107
O,1562892106,407693,116
P,1562892106,5139
O,1562892107,407720,116
O,1562892107,407711,137
O,1562892108,407693,84
O,1562892108,407700,117
T,1562892108,2899
P,1562892136,5147
P,1562892165,5147
P,1562892194,5143
P,1562892223,5145
P,1562892254,5147
P,1562892283,5144
P,1562892312,5146
P,1562892341,5146
P,1562892371,5147
P,1562892400,5146
P,1562892429,5144
P,1562892459,5146
P,1562892488,5146
P,1562892517,5147
P,1562892547,5147
P,1562892577,5144
P,1562892606,5146
P,1562892635,5146
P,1562892665,5147
P,1562892694,5146
P,1562892723,5145
P,1562892752,5146
P,1562892782,5146
P,1562892811,5145
P,1562892841,5143
P,1562892871,5146
P,1562892900,5147
P,1562892929,5145
P,1562892958,5147
P,1562892988,5146
P,1562893017,5148
P,1562893046,5145
P,1562893076,5146
P,1562893105,5144
P,1562893136,5144
P,1562893165,5143
P,1562893195,5146
P,1562893224,5146
P,1562893253,5144
P,1562893283,5146
P,1562893312,5146
P,1562893341,5146
P,1562893370,5146
