3,787224,1428
X,1557187313,787135,713
X,1557187314,787294,1048
X,1557187314,787346,1206
X,1557187315,787299,947
X,1557187316,786946,4676
X,1557187316,787942,2537
X,1557187317,787045,5706
X,1557187317,787209,2625
X,1557187318,787255,2237
X,1557187318,787464,1534
X,1557187319,787545,1127
X,1557187320,787614,1406
X,1557187320,787816,881
X,1557187321,787646,1341
X,1557187321,787771,1197
X,1557187322,787913,1526
X,1557187322,788002,980
X,1557187323,787641,1345
X,1557187323,788049,1137
X,1557187324,787994,949
X,1557187325,787950,1034
P,1557187325,5184
X,1557187325,787986,1623
X,1557187326,788000,1131
X,1557187326,787921,1606
X,1557187327,787900,1955
X,1557187327,788079,1275
X,1557187328,788046,1057
X,1557187329,788119,1012
X,1557187329,788233,1003
X,1557187330,788344,678
X,1557187330,788292,1207
X,1557187331,788376,1220
X,1557187331,788520,1049
X,1557187332,788401,1654
X,1557187333,788132,1507
X,1557187333,788074,1297
X,1557187334,787989,1470
X,1557187334,787974,1158
X,1557187335,787868,877
X,1557187335,787442,837
X,1557187336,787409,1087
X,1557187337,787494,1823
X,1557187337,787309,1477
X,1557187338,787728,921
X,1557187338,787751,1258
X,1557187339,787663,1165
X,1557187339,787696,1299
X,1557187340,787787,1224
X,1557187340,787864,899
X,1557187341,787810,1220
X,1557187342,787717,1409
X,1557187342,787778,1271
X,1557187343,787899,1212
X,1557187343,787728,1344
X,1557187344,787574,1140
X,1557187344,787422,1267
X,1557187344,787215,1230
X,1557187345,787498,999
X,1557187345,787614,976
X,1557187346,787704,1122
X,1557187346,787570,1642
X,1557187347,787554,1188
X,1557187347,787357,1226
X,1557187348,787600,1646
X,1557187349,787758,996
X,1557187349,787598,1851
X,1557187350,788044,1775
X,1557187350,787810,1452
X,1557187351,787782,1099
X,1557187351,787723,4143
X,1557187352,788010,1811
X,1557187353,788220,1214
X,1557187353,787772,1096
X,1557187354,787847,1041
P,1557187354,5182
X,1557187354,788042,1369
X,1557187355,788227,1411
X,1557187355,788181,1097
X,1557187356,788083,1234
X,1557187356,788121,1204
X,1557187357,788092,1347
X,1557187358,788016,1008
X,1557187358,787940,1007
X,1557187359,787977,1422
X,1557187359,787925,1107
X,1557187360,787825,1303
X,1557187360,787797,851
X,1557187361,787873,810
X,1557187362,787988,1090
X,1557187362,787849,1253
X,1557187363,787774,1177
X,1557187363,787515,1189
X,1557187364,787760,1227
X,1557187364,787406,2267
X,1557187365,787467,1400
X,1557187366,787739,743
X,1557187366,787627,1086
X,1557187367,787737,1349
X,1557187367,787870,1461
X,1557187368,787876,1041
X,1557187368,787750,1103
X,1557187369,787447,1805
X,1557187370,787303,1670
X,1557187370,787550,1421
X,1557187371,787302,837
A,1557187371,787738,1209
T,1557187371,2780
U,1557187371,2
X,1557187373,787313,1135
X,1557187373,787497,1978
X,1557187374,787464,2367
X,1557187374,787320,1282
X,1557187375,786837,1494
X,1557187375,786863,1228
X,1557187376,786900,1210
X,1557187377,786947,1050
X,1557187377,787063,1443
X,1557187378,787300,1278
X,1557187378,787433,1365
X,1557187379,787256,1190
X,1557187379,787445,1205
X,1557187380,787586,1711
X,1557187381,787913,668
X,1557187381,787677,941
X,1557187382,787169,1342
X,1557187382,787260,1392
X,1557187383,787417,1310
X,1557187383,787548,1015
P,1557187384,5182
X,1557187384,787378,926
X,1557187385,787546,556
X,1557187385,787553,954
X,1557187385,787411,1180
X,1557187385,787437,993
X,1557187386,787534,720
X,1557187386,787625,694
X,1557187387,787554,1116
X,1557187387,787635,898
X,1557187388,787771,915
X,1557187389,787831,925
X,1557187389,787925,1728
X,1557187390,787894,980
X,1557187390,787927,1776
X,1557187391,787955,1392
X,1557187391,787895,883
X,1557187392,787944,724
X,1557187393,788023,992
X,1557187393,788026,1800
X,1557187394,788029,1010
X,1557187394,787647,1120
X,1557187395,787925,2980
X,1557187395,787818,1134
X,1557187396,787836,1818
X,1557187397,787679,1203
X,1557187397,787586,833
X,1557187398,787711,1095
X,1557187398,787847,1500
X,1557187399,787760,1502
X,1557187399,788015,1264
X,1557187400,787830,1348
