H,1558570350,400700
D,1558570350,422144
D,1558570352,422656
R,1558570352,000000000
X,1558570354,664113,60691
X,1558570355,667718,54978
X,1558570355,661499,1491
X,1558570356,681312,60837
X,1558570356,682638,11212
X,1558570357,683077,7152
X,1558570357,680559,45437
X,1558570358,683240,5290
X,1558570359,683654,24390
X,1558570359,693953,37498
X,1558570360,696343,19714
X,1558570360,697177,6714
X,1558570361,697525,10731
X,1558570361,698385,3619
X,1558570362,698370,1819
X,1558570363,698464,2055
X,1558570363,698713,1993
X,1558570364,698280,1843
X,1558570364,698213,1661
X,1558570365,697191,1736
X,1558570365,697713,4900
X,1558570366,696714,8834
X,1558570367,696099,1516
X,1558570367,695974,1347
X,1558570368,696100,4947
X,1558570368,695530,1732
X,1558570369,695145,1583
X,1558570369,694612,949
X,1558570370,694601,1655
X,1558570371,694363,1116
P,1558570371,5173
X,1558570371,694453,1233
X,1558570372,694750,1257
X,1558570372,694699,4142
X,1558570373,694796,2904
X,1558570373,694270,1522
X,1558570374,694175,1307
X,1558570374,693895,2102
X,1558570375,693892,1940
X,1558570376,692890,1997
X,1558570376,693251,2207
X,1558570377,693333,1595
X,1558570377,693222,1962
X,1558570378,693134,1187
X,1558570378,693681,1594
X,1558570379,693391,1083
X,1558570380,692844,1800
X,1558570380,692919,2605
X,1558570381,692622,1385
X,1558570381,692282,1425
X,1558570382,692120,2208
X,1558570382,692033,828
X,1558570383,692140,1383
X,1558570384,692076,1439
X,1558570384,691755,1654
X,1558570385,692291,961
X,1558570385,691672,2311
X,1558570386,691310,1852
X,1558570386,690500,1299
X,1558570387,690537,1399
X,1558570388,690175,1865
X,1558570388,689520,1119
X,1558570389,689228,1436
X,1558570389,689337,1582
X,1558570389,688820,5080
X,1558570389,689316,4785
X,1558570390,688953,3454
X,1558570390,689603,5286
X,1558570391,689353,7172
X,1558570392,689379,1827
X,1558570392,689514,1503
X,1558570393,689950,1268
X,1558570393,690182,1425
X,1558570394,689813,2211
X,1558570394,690071,4696
X,1558570395,690167,1827
X,1558570396,689850,2173
X,1558570396,689504,1669
X,1558570397,689576,1336
X,1558570397,689660,1908
X,1558570398,689921,2115
X,1558570398,689992,1671
X,1558570399,689808,1058
X,1558570400,689540,1321
P,1558570400,5171
X,1558570400,689545,1634
X,1558570401,689958,1501
X,1558570401,689715,1453
X,1558570402,689671,1850
X,1558570402,689632,2217
X,1558570403,689758,1310
X,1558570404,689728,1329
X,1558570404,689702,1802
X,1558570405,689542,1149
X,1558570405,689281,1603
X,1558570406,689692,1484
X,1558570406,689498,2212
X,1558570407,689568,1353
X,1558570408,689905,1620
X,1558570408,689602,1859
X,1558570409,689435,1735
X,1558570409,689932,1721
X,1558570410,689789,1131
X,1558570410,689344,2900
X,1558570411,690010,6026
X,1558570411,689304,2749
X,1558570412,689646,2072
X,1558570413,689887,1710
X,1558570413,689718,1645
X,1558570414,689578,1221
X,1558570414,689824,2758
X,1558570415,689708,2090
X,1558570415,689274,1715
X,1558570416,689481,2070
X,1558570417,689279,1573
X,1558570417,689445,1864
X,1558570418,689320,1920
X,1558570418,689120,2267
X,1558570419,688888,1529
X,1558570419,689069,1599
X,1558570420,689062,1540
X,1558570421,689096,5493
X,1558570421,688972,2094
X,1558570422,688640,2029
X,1558570422,688598,1612
X,1558570423,688338,1706
X,1558570423,688050,866
X,1558570424,688323,3574
X,1558570425,687890,11632
X,1558570425,687629,1718
X,1558570426,687980,1336
X,1558570426,688147,1609
X,1558570427,687862,1094
X,1558570427,688247,1814
X,1558570428,688382,1183
X,1558570428,687902,3883
X,1558570429,688071,3955
X,1558570430,687880,2543
P,1558570430,5171
X,1558570430,687922,1397
X,1558570430,687785,1328
X,1558570430,688491,7293
X,1558570431,688939,1498
X,1558570431,688830,1811
X,1558570432,688548,1239
X,1558570433,688276,1122
X,1558570433,688726,1270
X,1558570434,689318,1386
X,1558570434,689177,1015
X,1558570435,689325,1310
X,1558570435,689191,1689
X,1558570436,689504,1537
X,1558570437,689714,726
X,1558570437,689639,1161
X,1558570438,689640,1545
X,1558570438,689870,1152
X,1558570439,689941,1242
X,1558570439,689778,1540
X,1558570440,689948,5606
X,1558570441,689907,3870
X,1558570441,689926,2689
X,1558570442,690150,2859
X,1558570442,689863,1396
X,1558570443,690261,7736
X,1558570443,690647,2999
X,1558570444,690888,1552
X,1558570444,690582,1946
X,1558570445,690427,1920
