H,1549599733,173567
P,1549599733,5093
X,1549599733,630626,1086
X,1549599734,630747,1343
X,1549599734,630620,857
X,1549599735,630473,547
X,1549599735,630601,532
X,1549599736,630667,899
X,1549599736,630710,1039
X,1549599737,630471,700
A,1549599737,630795,731
T,1549599737,2744
R,1549599737,5C00DDFC1E
X,1549599739,630900,932
X,1549599740,630881,416
X,1549599740,630614,496
X,1549599741,630622,568
X,1549599741,630541,726
X,1549599742,630722,1183
X,1549599742,630797,958
X,1549599743,630850,617
X,1549599744,630936,611
X,1549599744,630922,745
X,1549599745,630769,731
X,1549599745,630914,569
X,1549599746,630866,3705
X,1549599746,630832,891
X,1549599747,630738,1188
X,1549599748,630761,495
X,1549599748,630830,543
X,1549599749,630849,777
X,1549599749,630880,1131
X,1549599750,630887,1388
X,1549599750,631166,1907
X,1549599751,630775,842
X,1549599751,630886,1015
X,1549599752,630751,971
X,1549599753,630880,764
X,1549599753,630894,526
X,1549599753,630871,616
A,1549599753,630809,395
T,1549599753,2744
R,1549599753,5C00DDFC1E
X,1549599755,630904,655
X,1549599755,630799,617
X,1549599756,630781,617
X,1549599756,630690,1513
X,1549599757,630686,1055
X,1549599758,630743,641
X,1549599758,630741,501
X,1549599759,630790,779
X,1549599759,630746,947
X,1549599760,630619,1092
X,1549599760,630676,1132
X,1549599761,630970,889
X,1549599762,630864,747
P,1549599762,5096
X,1549599762,630789,1305
X,1549599763,630730,926
X,1549599763,630718,637
X,1549599764,630772,574
X,1549599764,630771,565
X,1549599765,630902,592
X,1549599765,630822,1289
X,1549599766,630847,989
X,1549599767,630930,848
X,1549599767,631066,650
X,1549599768,630988,1011
X,1549599768,630903,1169
X,1549599769,630526,452
X,1549599769,630150,885
X,1549599770,630438,1219
X,1549599771,630269,1303
X,1549599771,630151,488
A,1549599771,630745,916
T,1549599771,2743
R,1549599771,5C00DDFC1E
X,1549599773,630493,941
X,1549599774,631010,2867
X,1549599774,631076,1032
X,1549599775,630727,650
X,1549599775,630737,768
X,1549599776,630808,1529
X,1549599777,630858,782
X,1549599777,630916,688
X,1549599778,630715,642
X,1549599778,630541,863
X,1549599779,630782,816
X,1549599779,630819,837
X,1549599780,630706,1768
X,1549599780,630895,1086
X,1549599781,630554,743
X,1549599782,630611,965
X,1549599782,630617,1213
X,1549599783,630929,2333
X,1549599783,630743,1272
X,1549599784,630625,2533
X,1549599784,630837,763
X,1549599785,630392,15619
X,1549599786,630797,1516
X,1549599786,631215,755
X,1549599787,630556,1261
X,1549599787,630318,734
X,1549599788,630472,591
X,1549599788,630836,811
X,1549599789,630864,1181
X,1549599790,630691,572
X,1549599790,630759,707
X,1549599791,630741,806
X,1549599791,630694,864
A,1549599791,630715,897
T,1549599791,2743
R,1549599792,5C00DDFC1E
P,1549599792,5094
X,1549599793,630777,605
X,1549599794,630824,518
X,1549599794,630635,606
X,1549599794,630182,1133
X,1549599794,630338,944
X,1549599795,630552,745
X,1549599796,630740,560
X,1549599796,630622,809
X,1549599797,630043,912
X,1549599797,630349,689
X,1549599798,630373,593
X,1549599798,630679,464
X,1549599799,630696,916
X,1549599800,630505,630
X,1549599800,630284,1298
X,1549599801,630119,856
X,1549599801,629917,579
X,1549599802,630067,1130
X,1549599802,630287,994
X,1549599803,630526,624
X,1549599804,630734,823
X,1549599804,630537,579
X,1549599805,630153,592
A,1549599805,630470,907
T,1549599805,2743
R,1549599805,5C00DDFC1E
X,1549599807,630989,576
X,1549599807,630658,976
X,1549599808,630407,724
X,1549599808,630679,1347
X,1549599809,630520,1173
X,1549599809,630544,799
X,1549599810,630661,834
X,1549599811,630586,45380
X,1549599811,630077,23545
X,1549599812,630577,2823
X,1549599812,630513,2239
X,1549599813,630939,1037
X,1549599813,630541,966
X,1549599814,630687,827
X,1549599815,630332,1103
X,1549599815,630499,911
X,1549599816,630264,910
X,1549599816,630113,876
X,1549599817,630327,878
X,1549599817,630161,855
X,1549599818,630488,934
X,1549599819,630485,622
X,1549599819,630122,1304
X,1549599820,630193,792
X,1549599820,630257,941
X,1549599821,629982,683
P,1549599821,5094
X,1549599821,630199,880
X,1549599822,630877,1080
X,1549599823,630836,1169
X,1549599823,630555,941
X,1549599824,630468,646
A,1549599824,630423,1007
T,1549599824,2743
R,1549599824,5C00DDFC1E
