H,1549488532,173567
X,1549488532,609052,1134
X,1549488532,609006,916
X,1549488533,608683,1164
X,1549488533,608851,1284
X,1549488533,608847,1039
X,1549488534,608854,1061
X,1549488534,609022,1144
X,1549488535,608809,947
X,1549488535,608749,1164
X,1549488536,608710,1599
X,1549488536,609012,1348
X,1549488537,609043,1142
X,1549488538,608824,1003
X,1549488538,608796,712
X,1549488539,608821,829
X,1549488539,608907,967
A,1549488539,609117,501
T,1549488539,2715
R,1549488540,5C00DDFC1E
X,1549488541,609043,1376
X,1549488542,608928,1041
X,1549488542,609075,757
X,1549488543,609064,1044
X,1549488544,608966,859
X,1549488544,608802,1298
X,1549488545,608395,1209
X,1549488545,608635,1360
X,1549488546,608880,1269
X,1549488546,608885,1113
X,1549488547,608729,895
X,1549488548,608816,1356
X,1549488548,608955,1556
X,1549488549,608715,1360
X,1549488549,608687,1660
X,1549488550,608692,921
X,1549488550,608908,1669
X,1549488551,608996,1514
X,1549488551,608918,1090
P,1549488552,5098
X,1549488552,608708,1165
X,1549488553,608678,867
X,1549488553,608904,1012
X,1549488554,609007,2099
X,1549488554,609143,1224
X,1549488555,608874,1147
X,1549488555,608979,996
X,1549488556,608863,1318
X,1549488557,608764,2355
X,1549488557,609084,1377
X,1549488558,608849,1238
X,1549488558,608843,630
X,1549488559,608819,1319
X,1549488559,608945,1523
X,1549488560,609066,1208
X,1549488561,608889,908
X,1549488561,609082,1046
X,1549488562,609059,1185
X,1549488562,609126,1330
X,1549488563,609110,747
X,1549488563,608866,682
X,1549488564,608974,688
X,1549488564,609196,1309
X,1549488565,609105,1488
X,1549488566,609199,1016
X,1549488566,609272,1001
X,1549488567,609342,1050
X,1549488567,609351,1309
X,1549488568,609420,1005
X,1549488568,609229,1108
X,1549488569,608613,1025
X,1549488570,608189,1136
X,1549488570,608556,1091
X,1549488571,608714,1352
X,1549488571,608892,964
X,1549488572,608843,757
X,1549488572,608703,1582
X,1549488573,609786,11838
X,1549488574,609017,3608
X,1549488574,608402,9536
X,1549488574,610459,22145
X,1549488574,608798,1220
X,1549488575,608905,1652
X,1549488575,609130,1327
X,1549488576,608808,1286
X,1549488577,609225,1386
X,1549488577,609028,1505
X,1549488578,608864,1026
X,1549488578,608940,1154
X,1549488579,608803,701
X,1549488579,609033,1507
X,1549488580,609128,756
X,1549488580,609058,1246
P,1549488581,5102
X,1549488581,609038,1229
X,1549488582,609176,1111
X,1549488582,609267,1340
X,1549488583,609239,1961
X,1549488583,609160,1006
X,1549488584,608929,927
X,1549488584,609125,1098
X,1549488585,609219,1122
X,1549488586,609300,1032
X,1549488586,609221,1003
X,1549488587,609001,870
X,1549488587,608987,944
X,1549488588,608848,1034
X,1549488588,608931,1113
X,1549488589,608975,1213
X,1549488590,608805,1135
X,1549488590,609081,1202
X,1549488591,609119,1598
X,1549488591,609025,1095
X,1549488592,608945,1047
X,1549488592,608554,1388
X,1549488593,608848,1459
X,1549488594,608949,971
X,1549488594,608948,1095
X,1549488595,608929,1081
X,1549488595,609054,1048
X,1549488596,608786,3327
X,1549488596,609114,1509
X,1549488597,609105,1492
X,1549488597,609045,1409
X,1549488598,609119,873
A,1549488598,608922,450
T,1549488598,2715
R,1549488598,5C00DDFC1E
X,1549488600,608933,1285
X,1549488601,609073,3848
X,1549488601,608251,1659
X,1549488602,608345,1069
X,1549488602,608708,1204
X,1549488603,608957,1061
X,1549488603,608664,1124
X,1549488604,608675,961
X,1549488605,609047,1295
X,1549488605,608979,836
X,1549488606,608844,1160
X,1549488606,608715,1645
X,1549488607,608747,1434
X,1549488607,609039,862
X,1549488608,608955,989
X,1549488609,609057,935
X,1549488609,609070,1375
X,1549488610,609011,1111
X,1549488610,609150,667
X,1549488611,608965,1001
P,1549488611,5099
X,1549488611,609030,1257
X,1549488612,609077,610
X,1549488612,608882,994
X,1549488613,609028,635
X,1549488614,609002,993
X,1549488614,609171,899
X,1549488615,609117,1472
X,1549488615,609063,1121
X,1549488615,609081,1012
X,1549488615,609061,803
X,1549488616,609161,1035
X,1549488617,609089,893
X,1549488617,609145,1021
X,1549488618,609132,928
X,1549488618,609105,1021
X,1549488619,609161,1330
X,1549488619,609146,1362
X,1549488620,609175,1085
X,1549488621,609064,1335
X,1549488621,609201,1781
X,1549488622,609242,1489
X,1549488622,609160,1224
X,1549488623,609215,939
X,1549488623,609232,1237
