H,1549334626,382192
D,1549334626,508928
D,1549334628,488192
D,1549334630,509696
D,1549334633,508928
D,1549334635,512256
D,1549334637,506880
R,1549334637,000000000
X,1549334639,776733,5432
X,1549334639,777258,3524
X,1549334640,777349,12430
X,1549334641,777808,6789
X,1549334641,776839,8550
X,1549334642,777663,33856
X,1549334642,777642,23589
X,1549334643,777572,9102
X,1549334643,777386,2423
X,1549334644,777170,2605
X,1549334645,777221,19812
X,1549334645,776335,3743
X,1549334646,777531,7893
X,1549334646,777168,16944
X,1549334647,776871,24587
X,1549334647,776546,26720
X,1549334648,777535,32846
X,1549334649,776352,16751
X,1549334649,776933,13385
X,1549334650,777437,9757
X,1549334650,776432,12293
X,1549334651,776963,2351
X,1549334651,777213,5125
X,1549334652,776169,17480
X,1549334653,776885,2281
X,1549334653,776853,980
X,1549334654,776743,6140
X,1549334654,776530,16831
P,1549334655,5087
X,1549334655,776708,8337
X,1549334655,777133,8054
X,1549334656,776854,10451
X,1549334656,777439,9096
X,1549334656,777299,6390
X,1549334657,777111,3085
X,1549334657,777147,10188
X,1549334658,777148,2570
X,1549334658,776749,4466
X,1549334659,776978,5752
X,1549334659,777299,5474
X,1549334660,777078,1823
X,1549334661,776619,5300
X,1549334661,776990,2669
X,1549334662,776903,1686
X,1549334662,777126,1029
X,1549334663,777128,1682
X,1549334663,777073,2419
X,1549334664,777047,1195
X,1549334665,776970,1504
X,1549334665,777202,1123
X,1549334666,776990,1622
X,1549334666,777125,1995
X,1549334667,776935,3475
X,1549334667,777012,1630
X,1549334668,777022,2697
X,1549334669,776924,2568
X,1549334669,776834,1504
X,1549334670,776969,2633
X,1549334670,776812,1492
X,1549334671,776885,2319
X,1549334671,776807,1351
X,1549334672,776873,1658
X,1549334673,776900,901
X,1549334673,776821,1341
X,1549334674,776760,7019
X,1549334674,776898,2112
X,1549334675,776664,2248
X,1549334675,776704,6440
X,1549334676,776871,5459
X,1549334677,776827,2744
X,1549334677,776953,2681
X,1549334678,776546,1546
X,1549334678,776943,3116
X,1549334679,776743,8072
X,1549334679,776837,1523
X,1549334680,776959,1469
X,1549334680,776789,992
X,1549334681,776988,2718
X,1549334682,776791,1279
X,1549334682,776980,1544
X,1549334683,776903,1645
X,1549334683,776799,3513
P,1549334684,5089
X,1549334684,776872,4294
X,1549334684,776782,2595
X,1549334685,776662,1940
X,1549334686,776813,1406
X,1549334686,776804,1384
X,1549334687,776831,888
X,1549334687,776937,758
X,1549334688,777020,1029
X,1549334688,776862,1713
X,1549334689,776929,2021
X,1549334690,776893,675
X,1549334690,776782,1136
X,1549334691,776832,775
X,1549334691,776945,1189
X,1549334692,776889,758
X,1549334692,776769,1053
X,1549334693,776838,1262
X,1549334694,776900,952
X,1549334694,776903,1418
X,1549334695,776902,1073
X,1549334695,776984,810
X,1549334696,776909,840
X,1549334696,776908,1005
X,1549334697,776788,1372
X,1549334697,776995,641
X,1549334697,776830,1291
X,1549334698,776895,1597
X,1549334698,776895,824
X,1549334699,776861,643
X,1549334699,776806,1142
X,1549334700,776874,1197
X,1549334700,776902,1049
X,1549334701,776826,1512
X,1549334702,776815,1202
X,1549334702,776849,1190
X,1549334703,776991,1273
X,1549334703,776817,1324
X,1549334704,776817,1686
X,1549334704,776904,564
X,1549334705,776970,1160
X,1549334706,776912,1597
X,1549334706,776873,881
X,1549334707,776902,1335
X,1549334707,776824,2853
X,1549334708,776835,1104
X,1549334708,776869,1540
X,1549334709,776800,2473
X,1549334710,777046,1664
X,1549334710,776733,2238
X,1549334711,776939,1570
X,1549334711,776939,1502
X,1549334712,776985,1255
X,1549334712,776999,1319
P,1549334713,5088
X,1549334713,776975,1336
X,1549334714,776957,2832
X,1549334714,776873,1298
X,1549334715,776861,2026
X,1549334715,776909,733
X,1549334716,776871,1041
X,1549334716,776823,726
X,1549334717,776807,854
X,1549334717,776733,953
A,1549334718,776875,262
T,1549334718,2705
U,1549334718,0
X,1549334720,776870,769
X,1549334720,776862,1974
X,1549334721,776715,1073
X,1549334721,776796,1001
X,1549334722,776817,774
X,1549334722,776808,1056
X,1549334723,776722,367
X,1549334724,776760,1082
X,1549334724,776881,608
X,1549334725,776751,716
X,1549334725,776772,1348
X,1549334726,776750,1482
X,1549334726,776801,1139
X,1549334727,776839,1133
X,1549334728,776796,1013
X,1549334728,776867,1033
X,1549334729,776886,1412
X,1549334729,776674,855
