H,1548204159,92071
X,1548204159,171812,125
X,1548204160,171655,236
X,1548204161,171675,236
X,1548204161,171885,253
X,1548204162,171933,137
X,1548204162,171867,102
X,1548204163,171891,132
X,1548204163,171878,165
P,1548204164,5140
X,1548204164,171822,120
X,1548204165,171638,211
X,1548204165,171563,258
X,1548204166,171718,164
X,1548204166,171619,131
A,1548204166,171725,425
T,1548204166,2719
X,1548204168,171733,221
X,1548204169,171686,102
X,1548204169,171691,125
X,1548204170,171617,49
X,1548204170,171691,733
X,1548204171,171706,308
X,1548204172,171606,386
X,1548204172,171648,503
X,1548204173,171757,217
X,1548204173,171607,831
X,1548204174,171362,284
X,1548204174,171313,545
X,1548204175,171289,239
X,1548204176,171432,223
X,1548204176,171529,246
X,1548204177,171657,134
X,1548204177,171625,260
X,1548204178,171566,184
X,1548204178,171469,267
X,1548204179,171289,350
A,1548204179,171563,468
T,1548204179,2719
X,1548204181,171468,256
X,1548204181,171432,144
X,1548204182,171421,375
X,1548204183,171569,342
X,1548204183,171590,182
X,1548204184,171817,385
X,1548204184,171844,740
X,1548204185,171345,346
X,1548204185,171212,616
X,1548204186,171277,268
X,1548204187,171451,426
X,1548204187,171413,236
X,1548204188,171463,208
X,1548204188,171400,499
X,1548204189,171262,251
X,1548204189,171447,231
X,1548204190,171558,90
X,1548204191,171578,245
X,1548204191,171575,323
X,1548204192,171572,162
A,1548204192,171484,632
T,1548204192,2719
X,1548204194,171716,216
P,1548204194,5138
X,1548204194,171673,196
X,1548204195,171733,254
X,1548204195,171657,186
X,1548204196,171681,261
X,1548204196,171785,398
X,1548204196,172041,767
X,1548204197,171670,441
X,1548204197,171485,867
X,1548204198,172001,605
X,1548204198,171095,623
X,1548204199,170880,815
X,1548204199,171330,346
X,1548204200,171305,234
X,1548204201,171415,142
X,1548204201,171238,477
X,1548204202,171406,300
X,1548204202,171471,159
X,1548204203,171628,187
X,1548204203,171755,310
A,1548204203,171548,1161
T,1548204204,2719
X,1548204205,171759,278
X,1548204206,171623,222
X,1548204207,171587,97
X,1548204207,171602,124
X,1548204208,171708,211
X,1548204208,171794,221
X,1548204209,171963,131
X,1548204209,171865,186
X,1548204210,171852,196
X,1548204211,171644,231
X,1548204211,171851,139
X,1548204212,171607,366
X,1548204212,171136,257
X,1548204213,171371,168
X,1548204213,171383,199
X,1548204214,171405,310
X,1548204214,171643,260
X,1548204215,171516,229
X,1548204216,171373,218
X,1548204216,171733,349
A,1548204216,171620,827
T,1548204216,2719
X,1548204218,171558,251
X,1548204219,171543,183
X,1548204219,171610,152
X,1548204220,171629,128
X,1548204220,171749,173
X,1548204221,171809,163
X,1548204222,171895,109
X,1548204222,171875,146
X,1548204223,171704,268
P,1548204223,5141
X,1548204223,171613,154
X,1548204224,171781,204
X,1548204224,172015,77
X,1548204225,172025,142
X,1548204226,171853,172
X,1548204226,171915,168
X,1548204227,172032,128
X,1548204227,171888,120
X,1548204228,171837,180
X,1548204228,171805,185
X,1548204229,171787,80
A,1548204229,171796,489
T,1548204229,2719
X,1548204231,171620,94
X,1548204231,171794,239
X,1548204232,171911,146
X,1548204233,171752,159
X,1548204233,171952,211
X,1548204234,171892,109
X,1548204234,171942,109
X,1548204235,171841,262
X,1548204235,171351,280
X,1548204236,171475,169
X,1548204237,171601,143
X,1548204237,171445,378
X,1548204237,171681,217
X,1548204237,172040,272
X,1548204238,172174,127
X,1548204238,172011,265
X,1548204239,171911,221
X,1548204240,172021,117
X,1548204240,171947,125
X,1548204241,172015,160
A,1548204241,171818,823
T,1548204241,2719
X,1548204243,172261,239
X,1548204243,172167,119
X,1548204244,172081,254
X,1548204244,172065,121
X,1548204245,172083,79
X,1548204245,171985,69
X,1548204246,172124,245
X,1548204247,171938,119
X,1548204247,171699,308
X,1548204248,171706,369
X,1548204248,171731,187
X,1548204249,171639,491
X,1548204249,171443,437
X,1548204250,171238,356
X,1548204251,171170,227
X,1548204251,171360,242
X,1548204252,171372,216
P,1548204252,5140
X,1548204252,171343,220
X,1548204253,171254,241
X,1548204253,171400,478
A,1548204253,171702,1091
T,1548204254,2719
