H,1560888210,289363
P,1560888210,5385
P,1560888239,5386
P,1560888269,5384
P,1560888298,5387
P,1560888328,5384
P,1560888358,5385
P,1560888387,5386
P,1560888416,5383
P,1560888445,5386
P,1560888475,5385
P,1560888504,5385
P,1560888533,5383
P,1560888563,5384
P,1560888592,5385
P,1560888622,5386
P,1560888651,5385
P,1560888681,5384
P,1560888710,5384
P,1560888739,5385
P,1560888769,5385
P,1560888798,5385
P,1560888827,5386
P,1560888856,5385
P,1560888886,5383
P,1560888916,5385
P,1560888945,5385
P,1560888975,5386
P,1560889004,5386
P,1560889033,5383
P,1560889062,5384
P,1560889092,5384
P,1560889121,5383
P,1560889150,5385
P,1560889180,5383
P,1560889210,5383
P,1560889239,5386
P,1560889268,5385
P,1560889298,5384
P,1560889327,5383
P,1560889356,5384
P,1560889385,5384
P,1560889415,5384
P,1560889444,5384
P,1560889473,5385
P,1560889504,5385
P,1560889533,5386
P,1560889562,5384
P,1560889592,5383
P,1560889622,5385
P,1560889651,5385
P,1560889680,5385
P,1560889710,5385
P,1560889739,5384
P,1560889768,5384
P,1560889798,5385
P,1560889828,5385
O,1560889837,265294,1758
O,1560889838,265514,116
O,1560889838,265478,123
O,1560889839,265483,107
O,1560889839,265486,120
O,1560889840,265454,108
O,1560889841,265476,122
O,1560889841,265487,62
O,1560889842,265472,97
O,1560889842,265473,95
O,1560889843,265470,98
O,1560889843,265477,99
O,1560889844,265449,115
O,1560889845,265462,116
O,1560889845,265478,86
O,1560889846,265500,122
O,1560889846,265495,132
O,1560889847,265523,131
O,1560889847,265521,84
O,1560889848,265512,118
O,1560889849,265516,131
O,1560889849,265498,120
O,1560889850,265464,75
O,1560889850,265495,149
O,1560889851,265503,140
O,1560889851,265495,104
O,1560889852,265502,85
O,1560889852,265491,100
O,1560889853,265477,84
O,1560889854,265498,79
O,1560889854,265468,151
O,1560889855,265470,69
O,1560889855,265456,81
O,1560889856,265451,87
O,1560889856,265490,81
P,1560889857,5377
O,1560889857,265491,118
O,1560889858,265477,215
O,1560889858,265387,143
O,1560889859,265464,109
O,1560889859,265438,102
O,1560889860,265450,75
O,1560889860,265425,84
O,1560889861,265424,129
O,1560889862,265447,121
O,1560889862,265525,108
O,1560889863,265504,119
O,1560889863,265535,102
O,1560889864,265512,117
O,1560889864,265497,99
O,1560889865,265427,213
O,1560889866,265348,128
O,1560889866,265313,171
O,1560889867,265255,193
O,1560889867,265297,100
O,1560889868,265258,148
O,1560889868,265254,65
O,1560889869,265269,230
O,1560889869,265279,128
O,1560889870,265325,97
O,1560889871,265371,101
O,1560889871,265407,124
O,1560889872,265346,111
O,1560889872,265294,110
O,1560889873,265209,220
O,1560889873,265012,133
O,1560889874,265101,181
O,1560889875,265203,168
O,1560889875,265170,157
O,1560889876,265155,110
O,1560889876,265249,191
O,1560889877,265342,111
O,1560889877,265414,77
O,1560889878,265443,97
O,1560889878,265437,134
O,1560889878,265374,90
O,1560889879,265287,132
O,1560889879,265321,170
O,1560889880,265379,103
O,1560889880,265401,121
O,1560889881,265426,231
O,1560889882,265267,135
O,1560889882,265456,226
O,1560889883,265368,192
O,1560889883,265392,229
O,1560889884,265404,302
O,1560889884,265273,272
O,1560889885,265383,192
O,1560889885,265403,71
P,1560889886,5376
O,1560889886,265428,122
O,1560889887,265442,81
O,1560889887,265433,96
O,1560889888,265448,139
O,1560889888,265435,108
O,1560889889,265504,91
O,1560889889,265511,58
O,1560889890,265511,142
O,1560889891,265450,83
O,1560889891,265482,131
O,1560889892,265393,162
O,1560889892,265335,273
O,1560889893,265410,192
T,1560889893,2966
P,1560889916,5384
P,1560889945,5384
P,1560889974,5384
P,1560890003,5383
P,1560890033,5384
P,1560890062,5385
P,1560890092,5385
P,1560890122,5385
P,1560890151,5382
P,1560890180,5384
P,1560890209,5384
P,1560890239,5384
P,1560890268,5384
P,1560890297,5386
P,1560890327,5381
P,1560890356,5385
P,1560890386,5383
P,1560890415,5383
P,1560890445,5383
P,1560890474,5384
P,1560890503,5383
P,1560890533,5385
P,1560890562,5382
P,1560890591,5383
P,1560890620,5384
P,1560890650,5385
P,1560890680,5383
P,1560890709,5384
P,1560890739,5385
P,1560890768,5385
P,1560890797,5384
P,1560890826,5383
P,1560890856,5385
P,1560890885,5384
P,1560890914,5384
P,1560890944,5385
P,1560890974,5383
P,1560891003,5383
P,1560891032,5382
P,1560891062,5383
P,1560891091,5383
P,1560891120,5384
P,1560891149,5382
P,1560891179,5384
