H,1565282968,289363
P,1565282968,5116
P,1565282999,5120
P,1565283028,5116
P,1565283057,5118
P,1565283087,5119
P,1565283116,5119
P,1565283145,5117
P,1565283174,5119
P,1565283204,5118
P,1565283233,5116
P,1565283262,5117
P,1565283293,5119
P,1565283322,5119
P,1565283351,5119
P,1565283380,5118
P,1565283410,5118
P,1565283439,5118
P,1565283468,5119
P,1565283498,5119
P,1565283527,5119
P,1565283556,5115
P,1565283586,5119
P,1565283616,5117
P,1565283645,5120
P,1565283674,5120
P,1565283704,5119
P,1565283733,5119
P,1565283762,5120
P,1565283791,5119
P,1565283821,5119
P,1565283850,5118
P,1565283880,5120
P,1565283909,5120
P,1565283939,5118
P,1565283968,5119
P,1565283997,5120
P,1565284027,5119
P,1565284056,5119
P,1565284086,5118
P,1565284115,5120
P,1565284145,5117
P,1565284175,5117
P,1565284204,5118
P,1565284234,5119
O,1565284255,304180,34057
O,1565284256,321809,997
O,1565284256,321880,672
O,1565284257,322351,924
O,1565284258,322936,1225
O,1565284258,322510,1282
O,1565284259,322617,470
O,1565284259,322302,925
O,1565284260,323161,1736
O,1565284260,323518,1520
O,1565284261,324035,1229
O,1565284261,323642,947
O,1565284262,323813,978
O,1565284263,323797,847
P,1565284263,5110
O,1565284263,323501,515
O,1565284264,323760,1044
O,1565284264,323364,608
O,1565284265,323555,657
O,1565284265,323462,1095
O,1565284266,323335,538
O,1565284267,323638,790
O,1565284267,323387,709
O,1565284268,323413,852
O,1565284268,323262,768
O,1565284269,323484,1596
O,1565284269,322590,1403
O,1565284270,322691,1024
O,1565284271,322682,908
O,1565284271,322183,873
O,1565284272,322277,597
O,1565284272,322061,787
O,1565284273,322335,1058
O,1565284273,322460,521
O,1565284274,322339,1048
O,1565284275,322729,1579
O,1565284275,321960,946
O,1565284276,322093,893
O,1565284276,322092,785
O,1565284277,322004,672
O,1565284277,322344,391
O,1565284278,322582,678
O,1565284278,322488,486
O,1565284279,322433,966
O,1565284279,322369,1190
O,1565284279,322511,1854
O,1565284280,322773,1733
O,1565284280,322222,816
O,1565284281,322417,1056
O,1565284281,322368,759
O,1565284282,322627,827
O,1565284283,322974,696
O,1565284283,322817,803
O,1565284284,322807,703
O,1565284284,322740,645
O,1565284285,323720,907
O,1565284285,322679,1481
O,1565284286,322385,1091
O,1565284287,322365,645
O,1565284287,322834,1571
O,1565284288,323222,924
O,1565284288,322872,739
O,1565284289,323162,842
O,1565284289,323267,1422
O,1565284290,323467,809
O,1565284291,323894,1003
O,1565284291,323882,793
O,1565284292,323587,792
P,1565284292,5110
O,1565284292,323916,603
O,1565284293,324051,392
O,1565284293,324002,632
O,1565284294,323931,523
O,1565284294,323767,567
O,1565284295,324122,899
O,1565284296,324131,506
O,1565284296,323829,946
O,1565284297,323751,414
O,1565284297,323656,857
O,1565284298,323783,1217
O,1565284298,323749,554
O,1565284299,323806,663
O,1565284300,323587,1007
O,1565284300,323413,889
O,1565284301,323367,590
O,1565284301,323943,911
O,1565284302,323559,761
O,1565284302,323516,599
O,1565284303,323437,751
O,1565284304,323529,517
O,1565284304,323609,1130
O,1565284305,323949,788
O,1565284305,324214,874
O,1565284306,324503,772
O,1565284306,323755,1054
O,1565284307,323848,947
O,1565284308,323314,932
O,1565284308,322914,1221
O,1565284309,322396,1146
O,1565284309,322944,1173
O,1565284310,323249,1027
O,1565284310,324076,898
O,1565284311,324136,454
T,1565284311,3016
P,1565284321,5118
P,1565284351,5120
P,1565284380,5118
P,1565284409,5118
P,1565284439,5119
P,1565284469,5116
P,1565284498,5119
P,1565284527,5119
P,1565284557,5118
P,1565284586,5118
P,1565284615,5119
P,1565284645,5118
P,1565284674,5119
P,1565284703,5119
P,1565284732,5120
P,1565284763,5119
P,1565284792,5119
P,1565284821,5118
P,1565284851,5119
P,1565284880,5120
P,1565284909,5117
P,1565284938,5120
P,1565284968,5117
P,1565284997,5117
P,1565285026,5120
P,1565285057,5119
P,1565285086,5120
P,1565285115,5120
P,1565285144,5120
P,1565285174,5116
P,1565285203,5120
P,1565285232,5115
P,1565285262,5117
P,1565285291,5119
P,1565285320,5118
P,1565285350,5120
P,1565285380,5119
P,1565285409,5119
P,1565285438,5119
P,1565285468,5119
P,1565285497,5119
P,1565285526,5120
P,1565285555,5118
P,1565285585,5121
P,1565285614,5120
P,1565285644,5120
P,1565285673,5121
P,1565285703,5120
P,1565285732,5120
P,1565285761,5120
P,1565285791,5120
P,1565285820,5117
P,1565285849,5120
P,1565285878,5114
P,1565285908,5120
