H,1559335470,295663
O,1559335470,254947,707
O,1559335471,254355,860
O,1559335471,252885,2119
O,1559335472,247928,4770
O,1559335473,251279,2407
O,1559335473,248440,8506
O,1559335474,251554,3856
O,1559335474,257532,4351
O,1559335475,259705,7170
O,1559335475,257826,3375
O,1559335476,256223,2643
O,1559335477,257575,3533
O,1559335477,257628,2585
O,1559335478,257773,2076
O,1559335478,255812,3617
P,1559335479,5302
O,1559335479,252933,1129
O,1559335479,253285,2815
O,1559335480,252801,1528
O,1559335480,254258,1866
O,1559335481,253252,827
O,1559335482,253504,1375
O,1559335482,253505,1131
O,1559335483,253142,1229
O,1559335483,252233,844
O,1559335484,252158,1023
O,1559335484,253033,1975
O,1559335485,252718,981
O,1559335486,252996,398
O,1559335486,252989,534
O,1559335487,253159,1597
O,1559335487,250698,6264
O,1559335488,249875,2392
O,1559335488,247330,8064
O,1559335489,250448,2097
O,1559335490,250751,985
O,1559335490,248986,4605
O,1559335491,249873,1432
O,1559335491,250748,836
O,1559335492,250196,2969
O,1559335492,252649,854
O,1559335493,250232,6645
O,1559335494,250030,5034
O,1559335494,252683,1233
O,1559335495,252768,947
O,1559335495,252642,542
O,1559335496,252696,2164
O,1559335496,253153,2153
O,1559335496,253255,1916
O,1559335496,253479,2880
O,1559335497,252024,1304
O,1559335498,253280,1036
O,1559335498,253598,843
O,1559335499,253443,2028
O,1559335499,254085,1087
O,1559335500,253900,3651
O,1559335500,254933,1656
O,1559335501,256160,1770
O,1559335502,256090,786
O,1559335502,256052,2812
O,1559335503,258875,3270
O,1559335503,259739,3490
O,1559335504,257437,4137
O,1559335504,256129,2908
O,1559335505,256241,1681
O,1559335506,255629,1420
O,1559335506,255729,1312
O,1559335507,259944,2667
O,1559335507,256055,3406
P,1559335508,5300
O,1559335508,254868,683
O,1559335508,254741,2019
O,1559335509,254589,2092
O,1559335510,254080,1681
O,1559335510,253606,996
O,1559335511,317338,8683
O,1559335511,504478,9549
T,1559335511,2917
P,1559335537,5307
O,1559335545,254889,1782
O,1559335546,254217,1455
O,1559335546,253238,934
O,1559335547,253225,1019
O,1559335548,253316,992
O,1559335548,252913,1651
O,1559335549,252568,884
O,1559335549,253248,1565
O,1559335550,253200,1399
O,1559335550,253096,1765
O,1559335551,251909,1510
O,1559335551,252767,1644
O,1559335552,251900,1895
O,1559335553,253419,976
O,1559335553,253616,1330
O,1559335554,252388,949
O,1559335554,252146,1065
O,1559335555,253124,3442
O,1559335555,252511,1229
O,1559335556,252873,713
O,1559335557,253979,835
O,1559335557,252028,2609
O,1559335558,252218,1098
O,1559335558,252050,2161
O,1559335559,252915,984
O,1559335559,253054,2145
O,1559335560,253221,1276
O,1559335561,252710,1303
O,1559335561,249957,9389
O,1559335562,248712,10799
O,1559335562,253142,1696
O,1559335563,252372,1642
O,1559335563,250369,1404
O,1559335564,250744,1705
O,1559335565,251123,1316
O,1559335565,246823,8199
O,1559335566,248871,4789
O,1559335566,251349,2896
O,1559335567,253477,1295
P,1559335567,5303
O,1559335567,253895,426
O,1559335568,253459,600
O,1559335568,253458,140
O,1559335569,253533,89
O,1559335570,253647,330
O,1559335570,253426,1556
O,1559335571,253161,1635
O,1559335571,253733,922
O,1559335572,254254,1583
O,1559335572,254158,450
O,1559335573,254399,624
O,1559335574,254799,339
O,1559335574,253978,763
O,1559335575,254349,604
O,1559335575,254977,1172
O,1559335576,254652,1846
O,1559335576,254885,853
O,1559335577,255079,1513
O,1559335578,254326,664
O,1559335578,254142,746
O,1559335578,253322,1844
O,1559335578,253736,1646
O,1559335579,253978,748
O,1559335579,254139,643
O,1559335580,254012,325
O,1559335581,253853,260
O,1559335581,253742,317
O,1559335582,253244,566
O,1559335582,252617,492
O,1559335583,252815,421
O,1559335583,253220,267
O,1559335584,253338,182
O,1559335584,253150,383
O,1559335585,252714,622
O,1559335586,251179,1653
O,1559335586,251521,2869
O,1559335587,249760,3147
O,1559335587,249575,1853
O,1559335588,251015,4812
O,1559335588,253726,790
O,1559335589,253987,397
O,1559335590,254049,765
O,1559335590,254361,487
O,1559335591,254795,741
O,1559335591,254781,443
O,1559335592,255269,896
O,1559335592,255459,1234
O,1559335593,257216,1829
O,1559335594,257438,564
O,1559335594,256961,822
O,1559335595,256241,723
O,1559335595,256405,854
