H,1560110962,295663
P,1560110962,5226
P,1560110991,5224
P,1560111020,5225
P,1560111050,5224
P,1560111080,5226
D,1560111091,305408
D,1560111093,370176
D,1560111095,372224
D,1560111097,368128
D,1560111099,368384
D,1560111101,372480
D,1560111103,360960
D,1560111106,412160
P,1560111109,5226
P,1560111138,5225
P,1560111168,5226
P,1560111197,5225
P,1560111226,5226
P,1560111256,5225
P,1560111285,5227
P,1560111314,5226
P,1560111343,5226
P,1560111374,5227
P,1560111403,5225
P,1560111432,5224
P,1560111462,5225
P,1560111491,5225
P,1560111520,5227
P,1560111549,5226
D,1560111554,369664
D,1560111556,368896
D,1560111558,371968
D,1560111560,371200
D,1560111563,371200
D,1560111565,377088
D,1560111567,372224
D,1560111569,371968
D,1560111571,371712
D,1560111574,374272
D,1560111576,372736
D,1560111578,375552
P,1560111579,5225
D,1560111580,375808
R,1560111580,700D9DFBA
R,1560111580,700D9DFBA
R,1560111580,700D9DFBA
X,1560111582,582100,14607
X,1560111583,270642,914
X,1560111583,271486,949
X,1560111584,272626,627
X,1560111584,273121,380
X,1560111585,272334,1085
X,1560111585,271669,1024
X,1560111586,271897,437
X,1560111587,271991,259
X,1560111587,271964,246
X,1560111587,271991,365
X,1560111587,271935,308
O,1560111588,271915,283
O,1560111588,271769,601
O,1560111589,271788,169
O,1560111590,271890,323
O,1560111590,272066,137
O,1560111591,271975,219
O,1560111591,271996,149
O,1560111592,271979,86
O,1560111592,271721,351
O,1560111593,271854,333
O,1560111593,271963,315
O,1560111594,272569,1257
O,1560111595,272594,820
O,1560111595,271860,346
O,1560111596,271843,272
O,1560111596,272244,179
O,1560111597,272363,733
O,1560111597,272236,631
O,1560111598,272323,186
O,1560111599,272037,227
O,1560111599,271776,415
O,1560111600,272049,357
O,1560111600,272206,498
O,1560111601,272307,226
O,1560111601,272248,133
O,1560111602,272330,99
O,1560111603,272106,219
O,1560111603,272029,359
O,1560111604,271848,895
O,1560111604,271903,388
O,1560111605,271946,595
O,1560111605,272011,328
O,1560111606,272229,436
O,1560111607,272116,272
O,1560111607,271805,267
O,1560111608,271922,287
O,1560111608,272298,211
P,1560111608,5216
O,1560111609,271696,1303
O,1560111609,272023,718
O,1560111610,272430,444
O,1560111610,271741,575
O,1560111611,271852,1465
O,1560111612,271898,1128
O,1560111612,271129,1664
O,1560111613,272346,1175
O,1560111613,271744,528
O,1560111614,272103,567
O,1560111614,271843,795
O,1560111615,271489,672
O,1560111616,271937,1148
O,1560111616,271783,974
O,1560111617,272019,561
O,1560111617,271496,1528
O,1560111618,272131,263
O,1560111618,272353,447
O,1560111619,272509,930
O,1560111620,272362,879
O,1560111620,272146,1129
O,1560111621,272159,806
O,1560111621,271856,383
O,1560111622,271912,725
O,1560111622,272216,653
O,1560111623,272623,1122
O,1560111624,273108,1619
O,1560111624,272472,609
O,1560111625,272172,460
O,1560111625,272464,426
O,1560111626,272192,332
O,1560111626,272299,370
O,1560111627,272414,563
O,1560111627,272284,618
O,1560111628,271977,803
O,1560111628,272782,355
O,1560111628,272555,260
O,1560111629,272519,102
O,1560111629,272452,454
O,1560111630,272888,836
O,1560111630,272589,398
O,1560111631,272272,1464
O,1560111632,271683,1172
O,1560111632,272108,776
O,1560111633,272040,615
O,1560111633,272013,971
O,1560111634,272047,1037
O,1560111634,272272,581
O,1560111635,272062,249
O,1560111636,272003,370
O,1560111636,271864,585
O,1560111637,271874,404
O,1560111637,271789,205
T,1560111637,2862
P,1560111637,5215
P,1560111668,5225
P,1560111697,5225
P,1560111726,5227
P,1560111755,5224
P,1560111785,5225
P,1560111814,5226
D,1560111833,389888
R,1560111833,700D9DFBA
R,1560111833,700D9DFBA
R,1560111833,700D9DFBA
X,1560111834,568142,15363
X,1560111834,568676,1786
X,1560111835,570252,20483
X,1560111835,564550,22269
X,1560111836,565154,2428
X,1560111837,271135,7261
X,1560111837,270917,1254
X,1560111838,271586,453
X,1560111838,272170,412
X,1560111839,272589,251
X,1560111839,272623,185
X,1560111840,272366,210
X,1560111841,272146,183
X,1560111841,272094,162
X,1560111842,272241,109
X,1560111842,272267,122
O,1560111843,272190,77
P,1560111843,5218
O,1560111843,272163,73
O,1560111844,272179,126
O,1560111845,272174,101
O,1560111845,272195,137
O,1560111846,272187,125
O,1560111846,272219,72
O,1560111847,272196,137
O,1560111847,272153,92
