H,1558901047,295663
R,1558901047,700D9DFBA
X,1558901048,581425,6133
X,1558901049,582051,18482
X,1558901050,582493,2210
X,1558901050,581907,14565
X,1558901051,581235,8965
X,1558901051,581664,3667
X,1558901052,581151,12590
X,1558901052,581626,3451
X,1558901053,581540,3193
X,1558901053,581488,3156
X,1558901054,581462,12584
X,1558901055,581745,4994
X,1558901055,581611,4512
X,1558901056,580391,10164
X,1558901056,581655,15328
X,1558901057,581756,3963
X,1558901057,580653,26211
X,1558901058,583375,25680
X,1558901059,581223,32763
X,1558901059,584499,27361
X,1558901060,579185,18254
X,1558901060,583124,15018
X,1558901061,581262,26143
X,1558901061,580886,8285
X,1558901062,582994,14262
X,1558901063,581507,12149
X,1558901063,581904,2204
X,1558901064,581993,12308
X,1558901064,582486,6466
X,1558901065,581891,21474
X,1558901065,581965,8891
X,1558901066,583559,20435
X,1558901067,579495,41114
X,1558901067,584795,41219
X,1558901068,583792,34995
P,1558901068,5355
X,1558901068,572350,50498
X,1558901069,516211,9365
X,1558901069,270385,2080
X,1558901070,270067,399
X,1558901070,269610,259
X,1558901071,269330,206
X,1558901072,269348,204
X,1558901072,269530,345
X,1558901073,269651,286
X,1558901073,269590,191
X,1558901074,269464,229
X,1558901074,269583,189
X,1558901075,269411,187
O,1558901076,269365,182
O,1558901076,269240,163
O,1558901077,269240,170
O,1558901077,269263,164
O,1558901078,269414,153
O,1558901078,269403,235
O,1558901079,269385,419
O,1558901080,269356,161
O,1558901080,269209,356
O,1558901081,269239,345
O,1558901081,269183,237
O,1558901082,269231,324
O,1558901082,269009,224
O,1558901083,268984,145
O,1558901084,268877,244
O,1558901084,268846,221
O,1558901085,268919,226
O,1558901085,268944,194
O,1558901086,269044,226
O,1558901086,269134,254
O,1558901087,269189,196
O,1558901087,269308,305
O,1558901088,269281,164
O,1558901089,269206,126
O,1558901089,269310,175
O,1558901090,269384,188
O,1558901090,269438,132
O,1558901091,269260,327
O,1558901091,269199,486
O,1558901092,269185,387
O,1558901093,269175,241
O,1558901093,269094,176
O,1558901094,269239,251
O,1558901094,269207,269
O,1558901095,269278,290
O,1558901095,269026,349
O,1558901096,268957,405
O,1558901097,268736,413
O,1558901097,268577,188
O,1558901098,268730,608
P,1558901098,5353
O,1558901098,268988,194
O,1558901099,268938,405
O,1558901099,268933,230
O,1558901100,268785,139
O,1558901101,268979,737
O,1558901101,269250,238
O,1558901102,269371,77
O,1558901102,269375,344
O,1558901103,269284,587
O,1558901103,269028,434
O,1558901104,268892,320
O,1558901104,268901,252
O,1558901105,268904,329
O,1558901106,268956,244
O,1558901106,268780,163
O,1558901107,269164,216
O,1558901107,269124,235
O,1558901108,269092,295
O,1558901108,269058,359
O,1558901109,269163,273
O,1558901110,269155,232
O,1558901110,269194,109
O,1558901111,269234,266
O,1558901111,269261,182
O,1558901112,425454,10646
T,1558901112,2908
D,1558901113,331008
R,1558901113,700D9DFBA
R,1558901113,700D9DFBA
R,1558901113,700D9DFBA
X,1558901115,559297,18915
X,1558901116,456986,55299
X,1558901116,269398,1303
X,1558901117,269573,396
X,1558901117,269868,245
X,1558901118,269827,206
X,1558901118,269894,171
X,1558901119,269745,170
X,1558901120,269735,194
X,1558901120,269715,201
X,1558901121,269577,189
X,1558901121,269568,185
X,1558901122,269827,244
O,1558901122,269737,300
O,1558901123,269671,225
O,1558901124,269672,106
O,1558901124,269526,300
O,1558901124,269604,164
O,1558901124,269859,242
O,1558901125,269673,239
O,1558901125,269551,146
O,1558901126,269507,121
O,1558901126,269441,218
O,1558901127,269159,304
P,1558901127,5352
O,1558901128,269219,260
O,1558901128,269472,252
O,1558901129,269489,289
O,1558901129,269454,97
O,1558901130,269573,227
O,1558901130,269624,156
O,1558901131,269644,131
O,1558901132,269679,110
O,1558901132,269678,83
O,1558901133,269755,142
O,1558901133,269659,178
O,1558901134,269699,124
O,1558901134,269692,156
O,1558901135,269560,108
O,1558901136,269433,319
O,1558901136,269357,298
O,1558901137,269272,185
O,1558901137,269164,292
O,1558901138,269186,205
O,1558901138,269528,186
O,1558901139,269495,227
O,1558901139,269349,354
O,1558901140,269404,263
O,1558901141,269459,157
O,1558901141,269330,329
