H,1560472037,289363
X,1560472037,596066,1391
X,1560472038,595970,1474
X,1560472038,595869,954
X,1560472039,595640,1482
X,1560472040,595807,968
X,1560472040,595796,2321
X,1560472041,595785,1864
X,1560472041,595820,1905
X,1560472042,595850,1143
X,1560472042,595830,995
X,1560472043,595860,1059
X,1560472044,595783,958
X,1560472044,595818,1632
X,1560472045,595697,1488
X,1560472045,595452,6727
X,1560472046,595748,2480
X,1560472046,595817,2036
X,1560472047,595664,1561
X,1560472047,595768,1571
X,1560472048,595744,1740
X,1560472049,595649,7303
X,1560472049,596109,6804
X,1560472050,596123,2050
X,1560472050,595967,1754
X,1560472051,596099,1481
X,1560472051,595928,1214
P,1560472052,5531
X,1560472052,595915,1391
X,1560472053,595960,1724
X,1560472053,595947,1582
X,1560472054,595818,1467
X,1560472054,595778,1607
X,1560472055,595733,1029
X,1560472055,595677,907
X,1560472056,595787,1047
X,1560472057,595681,355
X,1560472057,595619,1745
X,1560472058,595479,900
X,1560472058,595421,1181
X,1560472059,595244,1661
X,1560472059,595101,1176
X,1560472060,594802,1215
X,1560472061,594192,1507
X,1560472061,594016,1635
X,1560472062,593526,1843
X,1560472062,594297,1383
X,1560472063,594179,2052
X,1560472063,594602,1355
X,1560472064,594349,1677
X,1560472064,594698,1680
X,1560472065,595020,2681
X,1560472066,594907,1855
X,1560472066,594963,1976
X,1560472067,594919,909
X,1560472067,594975,2237
X,1560472068,594841,1907
X,1560472068,594723,1904
X,1560472069,594947,2072
X,1560472070,595016,1041
X,1560472070,595099,1570
X,1560472071,594850,1522
X,1560472071,594933,2551
X,1560472072,594915,1420
X,1560472072,594997,1437
X,1560472073,594940,2081
X,1560472074,594923,1070
X,1560472074,594825,1039
X,1560472075,594985,1622
X,1560472075,594915,2035
X,1560472076,594840,2424
X,1560472076,595517,7979
X,1560472077,595531,9607
X,1560472077,596880,10747
X,1560472077,594307,28922
X,1560472078,593994,40852
X,1560472078,594944,44156
X,1560472079,594843,38889
X,1560472079,595038,37742
X,1560472080,594807,29061
X,1560472080,595064,27812
P,1560472081,5532
X,1560472081,594994,21606
X,1560472082,595420,38531
X,1560472082,595391,35786
X,1560472083,595795,32904
X,1560472083,595977,23400
X,1560472084,593506,33623
X,1560472084,595156,37379
X,1560472085,595228,39403
X,1560472086,596072,26855
X,1560472086,595315,8787
X,1560472087,595000,8425
X,1560472087,595003,27859
X,1560472088,595160,4347
X,1560472088,594957,3309
X,1560472089,595009,5548
X,1560472090,595005,1903
X,1560472090,595075,2316
X,1560472091,595161,1968
X,1560472091,594979,3855
X,1560472092,596170,11979
X,1560472092,594229,11353
X,1560472093,595054,30666
X,1560472094,593815,17742
X,1560472094,594591,18473
X,1560472095,595969,27430
X,1560472095,592958,39747
X,1560472096,596162,17082
X,1560472096,595301,8969
X,1560472097,597131,14950
X,1560472097,595176,5920
X,1560472098,594824,2627
X,1560472099,594799,1218
X,1560472099,594693,2393
X,1560472100,593852,19992
X,1560472100,594121,36009
X,1560472101,594329,7863
X,1560472101,593608,6262
X,1560472102,596392,37595
X,1560472103,594462,32574
X,1560472103,593861,12482
X,1560472104,594283,1449
X,1560472104,594470,2555
X,1560472105,594443,2357
X,1560472105,594654,1755
X,1560472106,595903,6433
X,1560472107,594435,15428
X,1560472107,595152,20372
X,1560472108,598098,31568
X,1560472108,594925,7751
X,1560472109,585937,55193
X,1560472109,596008,21681
X,1560472110,594527,4764
X,1560472110,594857,7918
P,1560472111,5529
X,1560472111,595501,2324
X,1560472112,595437,7544
X,1560472112,592932,14173
X,1560472113,594147,17189
X,1560472113,594304,31485
X,1560472114,592212,34813
X,1560472114,595410,15408
X,1560472115,591650,11850
X,1560472116,593712,8373
X,1560472116,594938,15909
X,1560472117,594427,23270
X,1560472117,595291,18631
X,1560472118,594395,33415
X,1560472118,594628,11628
X,1560472118,593266,9608
X,1560472119,593581,27768
X,1560472119,593880,8027
X,1560472120,594722,16051
X,1560472120,594398,6876
X,1560472121,591843,10146
X,1560472121,594535,27499
X,1560472122,593720,55396
X,1560472123,592791,12928
X,1560472123,593559,18554
X,1560472124,594007,5645
X,1560472124,596111,20268
X,1560472125,592419,19455
X,1560472125,593112,14998
X,1560472126,593864,4259
X,1560472126,593848,2056
X,1560472127,593529,8584
X,1560472128,594762,26205
X,1560472128,593543,25242
X,1560472129,594558,10136
X,1560472129,594348,26397
X,1560472130,593262,8261
