H,1548987878,528944
P,1548987878,5091
P,1548987907,5089
P,1548987937,5091
P,1548987966,5091
P,1548987996,5091
P,1548988025,5090
P,1548988055,5092
P,1548988084,5091
P,1548988113,5090
P,1548988143,5091
P,1548988172,5089
P,1548988201,5091
P,1548988230,5090
P,1548988260,5090
P,1548988290,5091
P,1548988319,5092
P,1548988349,5091
P,1548988378,5090
P,1548988407,5089
P,1548988436,5090
P,1548988466,5090
P,1548988495,5090
P,1548988524,5092
P,1548988554,5092
P,1548988584,5091
P,1548988613,5091
P,1548988642,5091
P,1548988672,5089
P,1548988701,5089
P,1548988730,5093
P,1548988760,5091
P,1548988789,5091
P,1548988818,5089
P,1548988847,5090
P,1548988878,5091
P,1548988907,5091
P,1548988936,5091
P,1548988965,5090
P,1548988995,5092
P,1548989024,5090
P,1548989053,5091
P,1548989083,5091
P,1548989112,5089
P,1548989141,5092
P,1548989171,5090
P,1548989201,5092
P,1548989230,5091
P,1548989259,5089
P,1548989289,5092
P,1548989318,5092
O,1548989339,474863,2946
O,1548989340,475215,161
O,1548989340,475264,261
O,1548989341,475061,473
O,1548989342,475231,499
O,1548989342,474957,660
O,1548989343,475107,260
O,1548989343,474608,478
O,1548989344,474904,170
O,1548989344,474994,132
O,1548989345,475108,156
O,1548989345,474826,313
O,1548989346,474957,207
O,1548989347,475012,671
P,1548989347,5085
O,1548989347,475308,316
O,1548989348,475264,168
O,1548989348,475196,196
O,1548989349,475115,177
O,1548989349,474893,213
O,1548989350,474988,170
O,1548989351,475110,174
O,1548989351,475216,179
O,1548989352,475298,224
O,1548989352,475396,188
O,1548989353,475407,193
O,1548989353,475444,260
O,1548989354,475593,322
O,1548989355,475590,143
O,1548989355,475693,424
O,1548989356,475558,221
O,1548989356,475300,214
O,1548989357,475188,134
O,1548989357,475093,127
O,1548989358,475037,271
O,1548989359,475170,229
O,1548989359,475188,254
O,1548989360,475202,225
O,1548989360,475247,200
O,1548989361,475245,78
O,1548989361,475249,102
O,1548989362,475263,133
O,1548989363,475233,100
O,1548989363,475139,109
O,1548989364,475108,148
O,1548989364,475083,92
O,1548989365,475007,135
O,1548989365,474951,154
O,1548989366,475099,143
O,1548989366,475090,225
O,1548989367,475274,283
O,1548989368,475124,364
O,1548989368,474917,316
O,1548989369,474919,377
O,1548989369,475282,364
O,1548989370,475351,227
O,1548989370,475333,388
O,1548989371,475682,300
O,1548989372,475561,326
O,1548989372,475210,243
O,1548989373,475348,251
O,1548989373,474974,684
O,1548989374,475214,413
O,1548989374,475097,200
O,1548989375,474965,294
O,1548989375,474876,170
O,1548989375,475065,345
O,1548989376,475375,156
P,1548989376,5084
O,1548989376,475397,82
O,1548989377,475281,154
O,1548989377,475246,232
O,1548989378,475258,225
O,1548989379,475131,473
O,1548989379,475244,557
O,1548989380,474429,774
O,1548989380,474190,553
O,1548989381,473897,266
O,1548989381,474399,650
O,1548989382,474723,279
O,1548989383,475043,276
O,1548989383,475098,221
O,1548989384,475207,181
O,1548989384,475203,150
O,1548989385,475198,230
O,1548989385,475188,336
O,1548989386,475258,242
O,1548989386,475293,210
O,1548989387,475237,148
O,1548989388,475284,265
O,1548989388,475193,250
O,1548989389,475146,262
O,1548989389,475072,131
O,1548989390,475086,191
O,1548989390,475165,225
O,1548989391,475233,149
O,1548989392,475143,273
O,1548989392,475102,267
O,1548989393,474860,676
O,1548989393,474365,513
O,1548989394,474884,720
O,1548989394,474848,739
O,1548989395,474851,429
T,1548989395,2754
P,1548989406,5091
P,1548989435,5090
P,1548989465,5091
P,1548989495,5091
P,1548989524,5091
P,1548989553,5091
P,1548989582,5092
P,1548989612,5089
P,1548989641,5090
P,1548989670,5091
P,1548989700,5090
P,1548989729,5092
P,1548989759,5089
P,1548989788,5091
P,1548989818,5090
P,1548989847,5092
P,1548989876,5091
P,1548989906,5091
P,1548989935,5090
P,1548989964,5091
P,1548989993,5091
P,1548990023,5091
P,1548990053,5091
P,1548990082,5089
P,1548990112,5092
P,1548990142,5091
P,1548990171,5091
P,1548990200,5092
P,1548990230,5091
P,1548990259,5092
P,1548990288,5091
P,1548990318,5090
P,1548990348,5091
P,1548990377,5091
P,1548990406,5092
P,1548990436,5092
P,1548990465,5091
P,1548990494,5092
P,1548990524,5090
P,1548990553,5091
P,1548990582,5092
P,1548990611,5090
P,1548990642,5092
P,1548990671,5091
P,1548990700,5092
P,1548990729,5091
P,1548990759,5091
P,1548990788,5090
P,1548990817,5091
