9,769302,1486
X,1556421330,769332,1878
X,1556421331,769198,1419
X,1556421331,769269,1388
X,1556421332,769323,1959
X,1556421332,769442,1505
X,1556421333,769547,1703
X,1556421333,769498,9209
X,1556421334,769667,10027
X,1556421335,769638,1758
X,1556421335,769587,1797
X,1556421336,769625,1651
X,1556421336,769720,1425
P,1556421336,5347
X,1556421337,770349,6611
X,1556421337,769862,19073
X,1556421338,769881,1738
X,1556421339,769869,1626
X,1556421339,769780,1364
X,1556421340,769726,1298
X,1556421340,769712,1561
X,1556421341,769822,1528
X,1556421341,769698,1701
X,1556421342,769772,1512
X,1556421342,769607,1160
X,1556421343,769749,1575
X,1556421344,769934,1452
X,1556421344,769765,1709
X,1556421345,769729,1508
X,1556421345,769716,1044
X,1556421346,769632,1377
X,1556421346,769578,1508
X,1556421347,769693,1781
X,1556421348,769594,1100
X,1556421348,769519,1071
X,1556421349,769344,919
X,1556421349,769373,1105
X,1556421350,769495,1115
X,1556421350,769462,939
X,1556421351,769416,1391
X,1556421352,769256,1326
X,1556421352,769294,1035
X,1556421353,769406,1620
X,1556421353,769676,1522
X,1556421354,769635,1197
X,1556421354,769609,1217
X,1556421355,769641,1257
X,1556421355,769838,1521
X,1556421355,769905,1979
X,1556421356,769725,1776
X,1556421356,769815,1373
X,1556421357,769729,1011
X,1556421357,769756,1906
X,1556421358,769750,1349
X,1556421358,769894,1573
X,1556421359,769807,1484
X,1556421360,769783,965
X,1556421360,769655,1311
X,1556421361,769758,1602
X,1556421361,769808,2404
X,1556421362,769659,1320
X,1556421362,768994,7856
X,1556421363,770246,3639
X,1556421364,769791,2262
X,1556421364,769731,1521
X,1556421365,769761,1534
X,1556421365,769704,1662
P,1556421365,5328
X,1556421366,769648,2167
X,1556421366,769347,19665
X,1556421367,769572,7078
X,1556421368,769421,1392
X,1556421368,769524,1736
X,1556421369,769676,1185
X,1556421369,769648,1688
X,1556421370,769712,982
X,1556421370,769792,8915
X,1556421371,769686,1806
X,1556421372,769735,901
X,1556421372,769753,1404
X,1556421373,769615,1052
X,1556421373,769355,1161
X,1556421374,769443,1161
X,1556421374,769455,1729
X,1556421375,769551,1732
X,1556421375,769418,1413
X,1556421376,769290,1225
X,1556421377,769191,1171
X,1556421377,769354,1374
X,1556421378,769234,1013
X,1556421378,769007,1241
X,1556421379,769229,1119
X,1556421379,769277,1082
X,1556421380,769195,705
X,1556421381,769400,1194
X,1556421381,769674,1063
X,1556421382,769546,761
X,1556421382,769605,1230
X,1556421383,769577,1342
X,1556421383,769692,964
X,1556421384,769491,1797
X,1556421385,769325,1501
X,1556421385,769492,766
X,1556421386,769631,765
X,1556421386,769092,1469
X,1556421387,769075,1132
X,1556421387,769016,1561
X,1556421388,769297,1689
X,1556421389,769213,1196
X,1556421389,768894,8194
X,1556421390,769023,3458
X,1556421390,769532,2011
X,1556421391,769807,10399
X,1556421391,769405,1857
X,1556421392,769428,1414
X,1556421392,769622,1136
X,1556421393,769656,2249
X,1556421394,769568,1413
X,1556421394,769608,1641
X,1556421395,769497,1738
X,1556421395,769511,1521
P,1556421396,5348
X,1556421396,769357,1060
X,1556421396,769266,1790
X,1556421396,769193,1506
X,1556421397,768910,21239
X,1556421397,769422,3869
X,1556421398,769240,1494
X,1556421398,769322,1857
X,1556421399,769666,1434
X,1556421399,769927,1298
X,1556421400,769802,1674
X,1556421401,769724,1392
X,1556421401,769759,2135
X,1556421402,769740,1468
X,1556421402,769821,1115
X,1556421403,769869,1930
X,1556421403,769867,1484
X,1556421404,769901,1390
X,1556421405,769775,1145
X,1556421405,769794,1235
X,1556421406,769754,1555
X,1556421406,769972,1829
X,1556421407,769858,1406
X,1556421407,769795,1349
X,1556421408,769760,1343
X,1556421408,769744,1323
X,1556421409,769852,1409
X,1556421410,769813,1657
X,1556421410,769692,1187
X,1556421411,769697,1500
X,1556421411,769561,1430
X,1556421412,769681,1263
X,1556421412,769727,1231
X,1556421413,769281,1407
X,1556421414,769384,1702
X,1556421414,769468,1502
X,1556421415,769240,1250
X,1556421415,769441,1821
X,1556421416,769616,1684
X,1556421416,769413,1405
X,1556421417,769118,1392
