6,805426,2428
X,1556590516,805656,2987
X,1556590517,805612,2442
X,1556590517,805420,2361
X,1556590518,805652,2628
X,1556590518,805646,2541
X,1556590518,805578,2446
P,1556590518,5269
X,1556590519,805467,2491
X,1556590519,805602,2234
X,1556590520,805674,1670
X,1556590520,805519,2177
X,1556590521,805520,2502
X,1556590521,805599,1698
X,1556590522,805598,2062
X,1556590523,805415,2031
X,1556590523,805677,1499
X,1556590524,805749,1928
X,1556590524,805660,1327
X,1556590525,805591,1974
X,1556590525,805661,2714
X,1556590526,805559,1877
X,1556590527,805306,1868
X,1556590527,805567,2003
X,1556590528,805614,1677
X,1556590528,805550,1845
X,1556590529,805472,1721
X,1556590529,805590,2003
X,1556590530,805561,2147
X,1556590531,805485,1341
X,1556590531,805573,1983
X,1556590532,805603,2458
X,1556590532,805557,1614
X,1556590533,805498,1677
X,1556590533,805567,1771
X,1556590534,805575,2061
X,1556590535,805464,1207
X,1556590535,805471,1907
X,1556590536,805598,1514
X,1556590536,805518,2008
X,1556590537,805382,1487
X,1556590537,805532,1550
X,1556590538,805562,1963
X,1556590539,805482,1529
X,1556590539,805426,2145
X,1556590540,805531,1812
X,1556590540,805518,1669
X,1556590541,805289,1458
X,1556590541,805539,1912
X,1556590542,805553,2359
X,1556590542,805508,1681
X,1556590543,805401,1206
X,1556590544,805516,1772
X,1556590544,805553,1622
X,1556590545,805484,1555
X,1556590545,805582,2126
X,1556590546,805760,1655
X,1556590546,805796,2700
X,1556590547,805412,2946
X,1556590548,805558,1572
X,1556590548,805617,2036
P,1556590548,5279
X,1556590549,805518,2020
X,1556590549,805565,1710
X,1556590550,805661,1758
X,1556590550,805557,2425
X,1556590551,805413,1759
X,1556590552,805594,1976
X,1556590552,805648,2572
X,1556590553,805470,1647
X,1556590553,805517,2671
X,1556590554,805759,2577
X,1556590554,805696,1263
X,1556590555,805496,1331
X,1556590556,805704,1563
X,1556590556,805763,1265
X,1556590557,805675,1219
X,1556590557,805546,2277
X,1556590558,805635,2008
X,1556590558,805547,2138
X,1556590559,805420,1692
X,1556590559,805502,2129
X,1556590559,805564,2063
X,1556590560,805521,1713
X,1556590560,805310,3698
X,1556590561,805547,1978
X,1556590561,805572,1985
X,1556590562,805459,1870
X,1556590562,805481,1927
X,1556590563,805593,1706
X,1556590564,805643,1899
X,1556590564,805415,1652
X,1556590565,805673,1602
X,1556590565,805668,1758
X,1556590566,805560,5818
X,1556590566,805609,1601
X,1556590567,805659,2210
X,1556590568,805494,1408
X,1556590568,805549,1357
X,1556590569,805611,2471
X,1556590569,805547,1880
X,1556590570,805436,1608
X,1556590570,805559,1640
X,1556590571,805602,1825
X,1556590572,805535,1232
X,1556590572,805608,1952
X,1556590573,805408,2574
X,1556590573,805743,1675
X,1556590574,805513,1571
X,1556590574,805540,1468
X,1556590575,805609,1625
X,1556590575,805502,1225
X,1556590576,805525,1581
X,1556590577,805673,1114
X,1556590577,805436,3895
P,1556590578,5278
X,1556590578,805471,6395
X,1556590578,805606,1769
X,1556590579,805762,1628
X,1556590579,805650,2127
X,1556590580,805400,1972
X,1556590581,805571,2469
X,1556590581,805630,3090
X,1556590582,805547,2001
X,1556590582,805501,1994
X,1556590583,805598,2329
X,1556590583,805673,1903
X,1556590584,805532,1461
X,1556590585,805647,1224
X,1556590585,805724,1992
X,1556590586,805620,1824
X,1556590586,805605,2460
X,1556590587,805443,3055
X,1556590587,805587,2036
X,1556590588,805454,1884
X,1556590589,805488,2741
X,1556590589,805623,2777
X,1556590590,805591,1757
X,1556590590,805454,2931
X,1556590591,805622,2428
X,1556590591,805625,2464
X,1556590592,805538,2088
X,1556590592,805489,1945
X,1556590593,805591,2231
X,1556590594,805519,2081
X,1556590594,805309,1583
X,1556590595,805572,1798
X,1556590595,805663,2144
X,1556590596,805686,1554
X,1556590596,805542,2934
X,1556590597,805737,2634
X,1556590598,805691,1700
X,1556590598,805558,1584
X,1556590599,805693,1658
X,1556590599,805726,1932
X,1556590600,805669,1454
X,1556590600,805545,2033
X,1556590600,805744,1655
X,1556590601,805722,2333
X,1556590601,805641,1532
X,1556590602,805574,1524
X,1556590602,805715,1813
