H,1556751254,404376
X,1556751254,784400,1220
X,1556751255,784430,1256
X,1556751256,784296,1771
X,1556751256,784388,1585
X,1556751257,784280,904
X,1556751257,784190,985
X,1556751258,784157,1308
X,1556751258,784124,1568
X,1556751259,784053,1411
X,1556751260,783907,1647
X,1556751260,783792,1438
X,1556751261,783675,1159
X,1556751261,783770,1496
X,1556751262,783853,1383
X,1556751262,783737,1261
X,1556751263,784065,1467
X,1556751264,783774,1566
X,1556751264,783952,1211
X,1556751265,783876,1064
X,1556751265,783963,1308
X,1556751266,784000,820
X,1556751266,783902,1311
X,1556751267,783741,1020
X,1556751267,783819,1222
X,1556751268,783966,1434
P,1556751268,5248
X,1556751269,783934,1432
X,1556751269,783878,1236
X,1556751270,783754,1316
X,1556751270,783932,1923
X,1556751271,784005,1881
X,1556751271,783942,1288
X,1556751271,783855,1090
X,1556751272,783750,1674
X,1556751272,783834,1665
X,1556751273,783892,1793
X,1556751273,783908,1420
X,1556751274,783823,1319
X,1556751274,784072,1238
X,1556751275,784097,1458
X,1556751276,783987,1052
X,1556751276,783981,1699
X,1556751277,783799,874
X,1556751277,783823,1160
X,1556751278,784055,1313
X,1556751278,783946,1284
X,1556751279,783629,1077
X,1556751280,783761,1107
X,1556751280,783911,1498
X,1556751281,783843,1203
X,1556751281,783764,1130
X,1556751282,783864,1384
X,1556751282,784013,1323
X,1556751283,783792,1895
X,1556751283,783866,1360
X,1556751284,783799,1072
X,1556751285,783831,1061
X,1556751285,783825,1573
X,1556751286,783877,842
X,1556751286,783739,982
X,1556751287,783748,1127
X,1556751287,783813,1178
X,1556751288,783809,2152
X,1556751289,783814,1195
X,1556751289,783741,966
X,1556751290,783489,1357
X,1556751290,783689,1077
X,1556751291,783754,2416
X,1556751291,783746,1451
X,1556751292,783706,1792
X,1556751293,783619,1462
X,1556751293,783756,1345
X,1556751294,783856,1706
X,1556751294,783715,1085
X,1556751295,783532,1302
X,1556751295,783726,1377
X,1556751296,783815,1033
X,1556751297,783619,1466
X,1556751297,783684,1557
P,1556751297,5260
X,1556751298,783759,1668
X,1556751298,783604,1733
X,1556751299,783774,1121
X,1556751299,783749,1327
X,1556751300,783671,1334
X,1556751300,783669,954
X,1556751301,783713,1826
X,1556751302,783767,1377
X,1556751302,783678,1591
X,1556751303,783760,921
X,1556751303,783787,1211
X,1556751304,783830,878
X,1556751304,783771,1394
X,1556751305,783763,986
A,1556751305,783975,611
T,1556751305,2849
U,1556751306,0
X,1556751307,783823,1268
X,1556751308,783745,983
X,1556751308,783764,1169
X,1556751309,783815,1727
X,1556751309,783808,900
X,1556751310,783771,1098
X,1556751311,783717,926
X,1556751311,783707,1587
X,1556751312,783965,1965
X,1556751312,783827,1645
X,1556751312,783818,1536
X,1556751312,783886,1171
X,1556751313,783878,1614
X,1556751314,783909,1572
X,1556751314,783901,868
X,1556751315,783873,1167
X,1556751315,783943,1398
X,1556751316,784036,1423
X,1556751316,783929,1847
X,1556751317,783870,1540
X,1556751318,783843,1382
X,1556751318,783769,1582
X,1556751319,783810,1649
X,1556751319,783685,1760
X,1556751320,783621,1322
X,1556751320,783601,1797
X,1556751321,783809,1483
X,1556751321,783892,1243
X,1556751322,783975,1090
X,1556751323,783900,1177
X,1556751323,783938,1461
X,1556751324,783902,1596
X,1556751324,783809,1604
X,1556751325,783660,1190
X,1556751325,783744,1536
X,1556751326,783873,1363
P,1556751326,5260
X,1556751327,783762,1499
X,1556751327,783764,1342
X,1556751328,783664,998
X,1556751328,783788,1783
X,1556751329,783757,1906
X,1556751329,783998,2997
X,1556751330,783920,3862
X,1556751331,783659,1526
X,1556751331,783750,1867
X,1556751332,783855,1589
X,1556751332,783967,1602
X,1556751333,783768,1110
X,1556751333,783934,1311
X,1556751334,783964,1981
X,1556751335,783822,1209
X,1556751335,783815,1144
X,1556751336,783923,1093
X,1556751336,783984,1569
X,1556751337,784005,1397
X,1556751337,783473,1217
X,1556751338,783462,1366
X,1556751338,783697,1338
X,1556751339,783913,2027
X,1556751340,783709,1164
X,1556751340,783626,1379
X,1556751341,783711,1150
X,1556751341,783797,1730
X,1556751342,783852,1401
X,1556751342,783754,1246
X,1556751343,783713,1153
X,1556751344,783948,1519
X,1556751344,783895,1414
X,1556751345,783794,1335
X,1556751345,783736,1458
X,1556751346,783717,1511
X,1556751346,783856,1306
X,1556751347,783711,2175
X,1556751348,783791,1483
