H,1556762849,404376
P,1556762849,5243
P,1556762878,5244
P,1556762908,5244
P,1556762937,5244
P,1556762966,5243
P,1556762996,5242
P,1556763025,5243
P,1556763054,5243
P,1556763083,5243
P,1556763114,5243
P,1556763143,5240
P,1556763172,5244
P,1556763202,5243
P,1556763231,5243
P,1556763260,5241
P,1556763289,5244
P,1556763319,5244
P,1556763348,5243
P,1556763377,5243
P,1556763408,5243
D,1556763433,517632
D,1556763436,517120
P,1556763437,5244
D,1556763438,516608
D,1556763440,536576
D,1556763442,517376
D,1556763444,522240
D,1556763447,519168
D,1556763449,517888
D,1556763451,516864
D,1556763452,518656
D,1556763454,511232
D,1556763457,513536
D,1556763459,517632
D,1556763461,515328
D,1556763463,518144
D,1556763465,516864
P,1556763466,5169
D,1556763468,518656
D,1556763470,517120
D,1556763472,516352
D,1556763474,518144
R,1556763474,000000000
R,1556763474,000000000
X,1556763476,780155,5396
X,1556763477,780930,1793
X,1556763477,781034,1052
X,1556763478,780794,1122
X,1556763478,780815,1864
X,1556763479,780881,2179
X,1556763479,780918,1828
X,1556763480,780749,1517
X,1556763481,780832,1523
X,1556763481,780939,2292
X,1556763482,780891,1689
X,1556763482,780759,1554
X,1556763483,780812,1928
X,1556763483,780939,1805
X,1556763484,780823,1003
X,1556763485,780829,1583
X,1556763485,780908,1627
X,1556763486,780968,1475
X,1556763486,780873,1391
X,1556763487,780890,1542
X,1556763487,780990,1517
X,1556763488,780926,1500
X,1556763489,780777,1428
X,1556763489,780896,1580
X,1556763490,780945,2480
X,1556763490,780864,1767
X,1556763491,780879,1627
X,1556763491,780914,1547
X,1556763492,780923,1749
X,1556763492,780949,1243
X,1556763493,780816,1394
X,1556763493,780887,1226
X,1556763493,781032,2130
X,1556763494,781011,1772
X,1556763494,780876,4611
P,1556763495,5236
X,1556763495,780915,3053
X,1556763495,781387,3892
X,1556763496,780776,1832
X,1556763497,780171,9571
X,1556763497,780988,7539
X,1556763498,780574,10770
X,1556763498,780778,2751
X,1556763499,780852,15551
X,1556763499,781085,1345
X,1556763500,780885,1506
X,1556763501,780754,1783
X,1556763501,780880,1769
X,1556763502,780893,4543
X,1556763502,780908,1471
X,1556763503,780901,1703
X,1556763503,780862,1999
X,1556763504,780805,8406
X,1556763505,780876,2186
X,1556763505,780849,1404
X,1556763506,780779,1976
X,1556763506,780837,1288
X,1556763507,780929,1773
X,1556763507,780811,2512
X,1556763508,780748,1432
X,1556763508,780863,2227
X,1556763509,780812,1898
X,1556763510,780692,1536
X,1556763510,780295,4244
X,1556763511,781546,3781
X,1556763511,780395,2593
X,1556763512,780785,1599
X,1556763512,780725,1825
X,1556763513,780876,1786
X,1556763514,780799,1480
X,1556763514,780780,1941
X,1556763515,780700,2304
X,1556763515,780818,1634
X,1556763516,780772,1776
X,1556763516,780790,1672
X,1556763517,780792,2295
X,1556763518,780838,1508
X,1556763518,780822,1416
X,1556763519,780652,10679
X,1556763519,780775,1390
X,1556763520,780919,1452
X,1556763520,780864,1819
X,1556763521,780683,1099
X,1556763522,780842,1296
X,1556763522,780902,1182
X,1556763523,780815,1530
X,1556763523,780644,1415
X,1556763524,780957,1568
X,1556763524,780810,1842
P,1556763525,5237
X,1556763525,780805,13340
X,1556763525,780915,8100
X,1556763526,781148,5485
X,1556763527,780661,6385
X,1556763527,780695,2581
X,1556763528,780781,2557
X,1556763528,780267,3074
X,1556763529,781613,6205
X,1556763529,780746,5021
X,1556763530,780773,2017
X,1556763531,781101,7707
X,1556763531,780862,2462
X,1556763532,780856,1566
X,1556763532,780754,1927
X,1556763533,780894,1846
X,1556763533,781062,1628
X,1556763534,780942,1824
X,1556763534,780808,1514
X,1556763534,780912,1735
X,1556763535,780911,1953
X,1556763535,780883,1936
X,1556763536,780753,1576
X,1556763536,780965,1796
X,1556763537,781111,6115
X,1556763538,781237,2499
X,1556763538,780686,1598
X,1556763539,781046,1948
X,1556763539,780960,1224
X,1556763540,780934,1197
X,1556763540,780927,1988
X,1556763541,780907,1732
X,1556763541,780933,1397
X,1556763542,780873,1268
X,1556763543,780796,1486
X,1556763543,780857,1635
X,1556763544,780992,1202
X,1556763544,780903,911
X,1556763545,780744,1115
X,1556763545,780929,1310
X,1556763546,781067,1089
X,1556763547,781007,792
X,1556763547,780850,1513
X,1556763548,780894,1796
X,1556763548,781003,2871
X,1556763549,780923,1212
X,1556763549,780942,1217
X,1556763550,780926,1128
X,1556763551,780966,1614
X,1556763551,781026,9410
X,1556763552,780798,1366
