1,770098,1637
X,1556417821,769992,1426
X,1556417822,770082,2574
X,1556417823,770211,1665
X,1556417823,770214,1911
X,1556417824,770074,1361
X,1556417824,769968,1497
X,1556417825,770014,1672
X,1556417825,770201,1753
X,1556417826,770102,2024
X,1556417827,770065,1700
X,1556417827,769984,1441
X,1556417828,770055,1017
X,1556417828,770273,1988
X,1556417828,770246,1659
X,1556417828,770264,1556
X,1556417829,770378,1180
X,1556417829,770278,1381
X,1556417830,770953,767
X,1556417831,771034,2255
X,1556417831,770748,1462
X,1556417832,770812,1279
X,1556417832,770443,1796
X,1556417833,770439,1276
X,1556417833,770480,1346
X,1556417834,770569,1397
X,1556417835,770424,1247
X,1556417835,770139,910
X,1556417836,770276,6214
X,1556417836,770394,1834
X,1556417837,770274,1744
X,1556417837,769733,3204
X,1556417838,770432,3994
P,1556417838,5356
X,1556417839,769932,1870
X,1556417839,770109,1585
X,1556417840,770066,1220
X,1556417840,770082,1685
X,1556417841,770069,1625
X,1556417841,770368,1931
X,1556417842,770546,1464
X,1556417843,770437,1444
X,1556417843,770804,1435
X,1556417844,771011,1076
X,1556417844,771153,1138
X,1556417845,770888,1816
X,1556417845,770699,1740
X,1556417846,770676,1441
X,1556417846,770599,1620
X,1556417847,770824,1891
X,1556417848,770847,1464
X,1556417848,770594,1427
X,1556417849,770404,1472
X,1556417849,770305,1244
X,1556417850,770357,1434
X,1556417850,770426,827
X,1556417851,770300,995
X,1556417852,770143,1188
X,1556417852,770017,1468
X,1556417853,770099,1093
X,1556417853,770280,846
X,1556417854,770228,1180
X,1556417854,770039,1373
X,1556417855,770065,1665
X,1556417856,770247,2136
X,1556417856,770316,6829
X,1556417857,770052,2987
X,1556417857,770047,1505
X,1556417858,770058,1147
X,1556417858,770310,1429
X,1556417859,770381,2187
X,1556417860,770205,1658
X,1556417860,770044,1198
X,1556417861,770130,1074
X,1556417861,770294,1884
X,1556417862,770170,1730
X,1556417862,770286,1511
X,1556417863,770205,1319
X,1556417863,770367,1429
X,1556417864,770392,1758
X,1556417865,770330,1312
X,1556417865,770401,912
X,1556417866,770282,1058
X,1556417866,770362,1364
X,1556417867,770425,2521
X,1556417867,770531,2219
X,1556417868,770318,917
X,1556417869,770418,2683
P,1556417869,5355
X,1556417869,770411,858
X,1556417869,770428,1378
X,1556417869,770258,2610
X,1556417870,770263,1454
X,1556417870,770257,1033
X,1556417871,770132,1198
X,1556417872,770411,2054
X,1556417872,770438,9126
X,1556417873,770400,1341
X,1556417873,770333,4108
X,1556417874,770212,4072
X,1556417874,770218,1646
X,1556417875,770049,1658
X,1556417876,770194,1314
X,1556417876,770331,1718
X,1556417877,770360,2447
X,1556417877,770271,1840
X,1556417878,770136,1292
X,1556417878,770115,1406
X,1556417879,770148,1506
X,1556417879,770431,1674
X,1556417880,770288,1222
X,1556417881,770086,994
X,1556417881,769643,1693
X,1556417882,770265,1470
X,1556417882,770097,1600
X,1556417883,770191,1632
X,1556417883,770321,1199
X,1556417884,770255,1481
X,1556417885,769642,1492
X,1556417885,769723,1215
X,1556417886,770164,1306
X,1556417886,770270,1497
X,1556417887,769892,1768
X,1556417887,770031,1145
X,1556417888,770290,1765
X,1556417889,770350,1631
X,1556417889,770285,1065
X,1556417890,770493,1405
X,1556417890,770212,1343
X,1556417891,770307,921
X,1556417891,769837,1546
X,1556417892,770253,1573
X,1556417893,770115,1709
X,1556417893,770259,1337
X,1556417894,770223,1372
X,1556417894,770290,1378
X,1556417895,770564,1375
X,1556417895,770424,1606
X,1556417896,770269,1215
X,1556417896,770161,1278
X,1556417897,770135,1221
X,1556417898,770743,1796
P,1556417898,5356
X,1556417898,770983,1794
X,1556417899,770751,1213
X,1556417899,769562,2338
X,1556417900,769811,1419
X,1556417900,769802,1550
X,1556417901,770238,1780
X,1556417902,770049,1021
X,1556417902,770309,1057
X,1556417903,769922,1123
X,1556417903,770340,1555
X,1556417904,770384,1522
X,1556417904,770259,1842
X,1556417905,770005,1846
X,1556417906,769964,1264
X,1556417906,770028,1707
X,1556417907,770105,1873
X,1556417907,769877,1586
X,1556417908,770099,1076
X,1556417908,770125,937
