8,815191,3051
X,1556508058,815416,1715
X,1556508059,815281,2443
P,1556508059,5299
X,1556508060,815178,2251
X,1556508060,815414,3828
X,1556508061,815460,2653
X,1556508061,815195,2402
X,1556508062,815308,3428
X,1556508062,815265,2433
X,1556508063,815046,3480
X,1556508064,815521,3117
X,1556508064,815249,2344
X,1556508065,815187,2653
X,1556508065,815348,2507
X,1556508066,815351,2563
X,1556508066,815201,2828
X,1556508067,815511,3100
X,1556508067,815152,3682
X,1556508068,815322,4656
X,1556508069,815080,2446
X,1556508069,815381,2191
X,1556508070,815243,2253
X,1556508070,815137,2558
X,1556508071,815375,2344
X,1556508071,815322,2277
X,1556508072,815346,4455
X,1556508073,815204,3808
X,1556508073,815415,2551
X,1556508074,815107,2374
X,1556508074,815269,2024
X,1556508075,815320,2160
X,1556508075,815157,2770
X,1556508076,815191,2344
X,1556508077,815321,2114
X,1556508077,815112,2096
X,1556508078,815222,8169
X,1556508078,815472,1983
X,1556508079,815165,2590
X,1556508079,804213,12680
X,1556508080,586934,11446
X,1556508081,406209,1655
X,1556508081,405441,131
X,1556508082,405746,873
X,1556508082,406040,184
X,1556508083,405800,274
X,1556508083,405588,144
X,1556508084,405482,163
X,1556508084,405428,99
X,1556508085,405395,102
X,1556508086,405362,120
X,1556508086,405294,126
O,1556508087,405284,113
O,1556508087,405263,74
O,1556508088,405243,79
O,1556508088,405205,95
O,1556508089,405173,130
P,1556508089,5300
O,1556508090,405162,102
O,1556508090,405137,93
O,1556508090,405128,119
O,1556508090,405100,124
O,1556508091,405089,104
O,1556508091,405072,108
O,1556508092,405072,110
O,1556508093,405074,142
O,1556508093,405062,40
O,1556508094,405060,110
O,1556508094,405029,90
O,1556508095,405041,57
O,1556508095,405003,173
O,1556508096,405023,164
O,1556508097,404991,100
O,1556508097,404967,63
O,1556508098,404987,90
O,1556508098,404963,129
O,1556508099,404957,42
O,1556508099,404942,98
O,1556508100,404935,131
O,1556508100,404939,81
O,1556508101,404924,79
O,1556508102,404926,109
O,1556508102,404889,107
O,1556508103,404906,167
O,1556508103,404892,113
O,1556508104,404876,89
O,1556508104,404859,162
O,1556508105,404872,87
O,1556508106,404873,97
O,1556508106,404861,109
O,1556508107,404860,97
O,1556508107,404859,124
O,1556508108,404849,115
O,1556508108,404862,130
O,1556508109,404842,86
O,1556508110,404838,133
O,1556508110,404841,103
O,1556508111,404826,83
O,1556508111,404836,97
O,1556508112,404820,75
O,1556508112,404814,75
O,1556508113,404824,114
O,1556508114,404827,156
O,1556508114,404807,64
O,1556508115,404813,79
O,1556508115,404807,108
O,1556508116,404796,142
O,1556508116,404785,100
O,1556508117,404778,95
O,1556508117,404793,106
O,1556508118,404794,74
P,1556508118,5298
O,1556508119,404767,93
O,1556508119,404744,120
O,1556508120,404769,101
O,1556508120,404771,86
O,1556508121,404763,122
O,1556508121,404750,67
O,1556508122,404753,143
O,1556508123,404761,83
O,1556508123,404754,69
O,1556508124,404749,60
O,1556508124,404755,58
O,1556508125,404760,41
O,1556508125,404725,148
O,1556508126,404739,114
O,1556508127,404733,63
O,1556508127,404722,118
O,1556508128,404723,168
O,1556508128,404718,129
O,1556508129,404716,69
O,1556508129,404714,115
O,1556508130,404726,152
O,1556508131,404727,102
O,1556508131,404726,118
O,1556508131,404720,61
O,1556508131,404719,120
O,1556508132,404703,73
O,1556508132,404720,96
O,1556508133,404673,87
O,1556508133,404673,85
O,1556508134,404695,105
O,1556508135,404670,96
O,1556508135,404693,117
T,1556508135,2787
P,1556508147,5304
P,1556508177,5307
P,1556508207,5305
P,1556508236,5307
P,1556508265,5305
P,1556508295,5308
P,1556508324,5309
P,1556508353,5306
P,1556508382,5307
P,1556508412,5309
P,1556508441,5307
P,1556508471,5308
P,1556508500,5306
P,1556508530,5308
P,1556508559,5308
P,1556508588,5307
P,1556508618,5307
P,1556508647,5307
P,1556508676,5308
P,1556508705,5309
P,1556508735,5309
P,1556508765,5308
P,1556508794,5307
P,1556508824,5307
P,1556508853,5305
P,1556508882,5308
