H,1556404964,404376
P,1556404964,5384
P,1556404993,5383
P,1556405023,5383
P,1556405052,5382
P,1556405081,5384
P,1556405111,5384
P,1556405140,5384
P,1556405169,5384
P,1556405198,5385
P,1556405229,5384
P,1556405258,5383
P,1556405287,5384
P,1556405317,5385
P,1556405346,5384
P,1556405375,5383
P,1556405404,5384
P,1556405434,5383
P,1556405463,5383
D,1556405464,515584
D,1556405466,515328
D,1556405468,508928
D,1556405471,508928
D,1556405473,508928
D,1556405475,508928
D,1556405477,508160
D,1556405479,508672
D,1556405482,509440
D,1556405483,508928
R,1556405483,000000000
X,1556405485,767606,8760
X,1556405485,767436,8566
X,1556405486,768964,11686
X,1556405486,767829,1695
X,1556405487,768058,2650
X,1556405487,768135,4107
X,1556405488,768003,1727
X,1556405489,768030,2627
X,1556405489,767975,3232
X,1556405490,768203,3352
X,1556405490,768377,2162
X,1556405491,768384,2255
X,1556405491,768267,2072
X,1556405492,768260,1907
X,1556405492,768295,1730
P,1556405492,5378
X,1556405493,768372,1166
X,1556405494,768295,1617
X,1556405494,768210,1644
X,1556405495,768552,32319
X,1556405495,768459,4731
X,1556405496,768332,3833
X,1556405496,768018,8177
X,1556405497,767717,13289
X,1556405498,768963,11034
X,1556405498,768003,17714
X,1556405499,769614,9479
X,1556405499,767297,7405
X,1556405500,768365,1653
X,1556405500,768252,1382
X,1556405501,768394,1240
X,1556405502,768117,11571
X,1556405502,769627,35335
X,1556405503,768846,26051
X,1556405503,767902,22048
X,1556405504,766648,38339
X,1556405504,766896,29494
X,1556405505,769003,18003
X,1556405506,768238,17208
X,1556405506,768139,19040
X,1556405507,768322,17854
X,1556405507,769012,26655
X,1556405508,767856,14137
X,1556405508,767812,19321
X,1556405509,768089,4039
X,1556405509,768103,14387
X,1556405510,768065,9581
X,1556405511,769583,36515
X,1556405511,767148,54558
X,1556405512,767501,18009
X,1556405512,768201,27847
X,1556405513,767536,20376
X,1556405513,768159,7733
X,1556405514,768762,6459
X,1556405515,767739,11931
X,1556405515,768279,5404
X,1556405516,768289,14737
X,1556405516,767688,18353
X,1556405517,768103,8107
X,1556405517,768372,4824
X,1556405518,768087,1766
X,1556405519,768207,2703
X,1556405519,767561,5949
X,1556405520,769109,6426
X,1556405520,767434,15444
X,1556405521,768983,29940
X,1556405521,767237,14626
X,1556405522,767986,8102
X,1556405523,768552,4898
P,1556405523,5376
X,1556405523,768381,2301
X,1556405523,768738,11878
X,1556405523,768012,13747
X,1556405524,768471,3441
X,1556405524,768374,11447
X,1556405525,768341,6344
X,1556405525,768863,7294
X,1556405526,768137,7062
X,1556405527,768595,4252
X,1556405527,768026,17914
X,1556405528,768441,4925
X,1556405528,768476,5184
X,1556405529,768383,15591
X,1556405529,768273,9802
X,1556405530,768705,5067
X,1556405531,768559,10089
X,1556405531,768637,12845
X,1556405532,769745,24709
X,1556405532,768077,3353
X,1556405533,769075,21740
X,1556405533,768637,25319
X,1556405534,768447,14503
X,1556405535,767053,37351
X,1556405535,768581,55160
X,1556405536,770183,49376
X,1556405536,768848,11364
X,1556405537,768207,9952
X,1556405537,767094,36815
X,1556405538,769871,8923
X,1556405539,769056,26247
X,1556405539,768138,19680
X,1556405540,768241,5285
X,1556405540,767693,18611
X,1556405541,767579,22862
X,1556405541,768029,30211
X,1556405542,767994,6390
X,1556405542,768796,21973
X,1556405543,767396,15951
X,1556405544,768982,27595
X,1556405544,769680,39568
X,1556405545,769331,24912
X,1556405545,769109,7387
X,1556405546,768771,28364
X,1556405546,767871,19430
X,1556405547,769637,15193
X,1556405548,768532,2381
X,1556405548,768486,2836
X,1556405549,767995,21130
X,1556405549,768247,31603
X,1556405550,767580,38495
X,1556405550,767816,52737
X,1556405551,769269,9012
X,1556405552,769092,23277
P,1556405552,5375
X,1556405552,768704,8015
X,1556405553,768519,9238
X,1556405553,767975,5862
X,1556405554,768153,13161
X,1556405554,767546,9771
X,1556405555,768864,14505
X,1556405556,767497,22744
X,1556405556,767210,19278
X,1556405557,766739,34132
X,1556405557,767495,34147
X,1556405558,767670,27429
X,1556405558,768897,20366
X,1556405559,768477,15978
X,1556405559,767207,13424
X,1556405560,769211,15496
X,1556405561,768318,30737
X,1556405561,767688,23084
X,1556405562,766223,22699
X,1556405562,768512,22523
X,1556405563,766415,9720
X,1556405563,768815,28704
X,1556405564,766249,28479
X,1556405564,768600,1246
X,1556405564,768335,45221
X,1556405565,767545,47282
X,1556405565,767877,13433
X,1556405566,768970,21464
