6
D,1556505387,522240
D,1556505389,521984
D,1556505391,521984
D,1556505393,521728
D,1556505395,522240
D,1556505398,521728
D,1556505400,521984
D,1556505402,521984
D,1556505404,522752
R,1556505404,000000000
X,1556505406,786704,5828
X,1556505407,787036,2354
X,1556505407,787116,1513
X,1556505408,787105,2384
X,1556505408,787069,1219
X,1556505409,786992,1567
X,1556505409,786991,2438
X,1556505410,787251,1693
X,1556505411,787135,1637
X,1556505411,787088,3214
X,1556505412,786966,1229
X,1556505412,787200,1374
X,1556505413,787116,1480
X,1556505413,786979,1238
X,1556505414,786989,1315
P,1556505414,5303
X,1556505415,786967,1244
X,1556505415,787081,804
X,1556505416,787104,1486
X,1556505416,786956,7092
X,1556505417,787103,1521
X,1556505417,786930,1941
X,1556505418,787170,3386
X,1556505418,786932,2253
X,1556505419,787151,1243
X,1556505420,787091,1368
X,1556505420,786929,1180
X,1556505421,787056,1730
X,1556505421,787169,629
X,1556505422,787037,1580
X,1556505422,786901,1818
X,1556505423,786885,1132
X,1556505424,786952,1642
X,1556505424,786870,1570
X,1556505424,786942,1347
X,1556505424,786921,1892
X,1556505425,787150,2101
X,1556505425,787169,3366
X,1556505426,787253,1507
X,1556505427,786990,2697
X,1556505427,786950,1967
X,1556505428,787164,1708
X,1556505428,787096,1612
X,1556505429,787025,1386
X,1556505429,786966,1488
X,1556505430,787158,1739
X,1556505431,787115,1598
X,1556505431,787125,1724
X,1556505432,787110,1441
X,1556505432,787007,4151
X,1556505433,787037,2536
X,1556505433,787183,2073
X,1556505434,787177,1497
X,1556505434,787103,1391
X,1556505435,787011,2042
X,1556505436,787039,1864
X,1556505436,787091,1938
X,1556505437,787047,1579
X,1556505437,787029,1732
X,1556505438,787120,1368
X,1556505438,787107,1880
X,1556505439,787072,1609
X,1556505440,787090,1570
X,1556505440,786886,1963
X,1556505441,787242,1639
X,1556505441,787289,798
X,1556505442,787031,2327
X,1556505442,787151,1616
X,1556505443,787048,1877
P,1556505443,5301
X,1556505444,787136,1432
X,1556505444,787009,1672
X,1556505445,786989,2721
X,1556505445,787074,1866
X,1556505446,787179,1872
X,1556505446,787154,1583
X,1556505447,786890,2324
X,1556505448,786851,3931
X,1556505448,786823,2325
X,1556505449,787417,1692
X,1556505449,787016,17813
X,1556505450,787154,4771
X,1556505450,787060,3130
X,1556505451,788324,19221
X,1556505451,786987,3421
X,1556505452,787091,2216
X,1556505453,786874,1424
X,1556505453,787385,1379
X,1556505454,787473,1671
X,1556505454,787304,1811
X,1556505455,787167,4684
X,1556505455,786978,3691
X,1556505456,787148,2224
X,1556505457,786967,1870
X,1556505457,787026,2121
X,1556505458,786859,2121
X,1556505458,786992,2009
X,1556505459,787031,3280
X,1556505459,786840,2528
X,1556505460,787112,4278
X,1556505461,787042,2364
X,1556505461,787180,2165
X,1556505462,787105,8977
X,1556505462,786719,2448
X,1556505463,786974,2318
X,1556505463,787127,2057
X,1556505464,786941,2688
X,1556505465,786894,2004
X,1556505465,786848,1622
X,1556505465,786841,6002
X,1556505465,787102,2781
X,1556505466,786815,8957
X,1556505466,787366,6705
X,1556505467,787031,1730
X,1556505467,786918,1416
X,1556505468,786932,1153
X,1556505469,786873,1693
X,1556505469,787146,1632
X,1556505470,787268,1908
X,1556505470,786694,9429
X,1556505471,787531,3813
X,1556505471,787011,1176
X,1556505472,787168,8919
P,1556505472,5300
X,1556505473,787023,1983
X,1556505473,787253,1335
X,1556505474,787098,2833
X,1556505474,786845,15325
X,1556505475,787326,5040
X,1556505475,787124,1331
X,1556505476,787144,1085
X,1556505477,787106,1379
X,1556505477,786839,4724
X,1556505478,787178,1908
X,1556505478,787162,1320
X,1556505479,787096,1458
X,1556505479,787143,7664
X,1556505480,787507,4927
X,1556505481,787179,21416
X,1556505481,787210,5602
X,1556505482,786898,2510
X,1556505482,787459,3686
X,1556505483,787446,15505
X,1556505483,787244,6652
X,1556505484,787134,1928
X,1556505484,787167,1949
X,1556505485,787190,1414
X,1556505486,787064,2109
X,1556505486,787040,6835
X,1556505487,786706,10314
X,1556505487,787769,8779
X,1556505488,787161,6351
X,1556505488,787034,2441
X,1556505489,787101,1816
X,1556505490,787129,2297
X,1556505490,787152,2040
