H,1556565826,404376
R,1556565826,000000000
R,1556565826,000000000
X,1556565827,749450,5602
P,1556565827,5314
X,1556565828,750225,1194
X,1556565828,750121,1286
X,1556565829,750045,1812
X,1556565829,750084,831
X,1556565830,749923,1243
X,1556565831,749745,5437
X,1556565831,750377,6575
X,1556565832,750033,22128
X,1556565832,750552,4356
X,1556565833,750904,10193
X,1556565833,751140,3074
X,1556565834,750998,1449
X,1556565834,751073,1625
X,1556565835,750684,733
X,1556565836,750708,8565
X,1556565836,750629,9825
X,1556565837,750716,1535
X,1556565837,750770,1579
X,1556565838,751044,1440
X,1556565838,751501,1311
X,1556565839,751481,2317
X,1556565840,751540,1999
X,1556565840,751967,2923
X,1556565841,752020,2546
X,1556565841,751461,1402
X,1556565842,752075,1945
X,1556565842,750849,6434
X,1556565843,751983,3788
X,1556565844,749949,2847
X,1556565844,749244,18053
X,1556565845,749154,2418
X,1556565845,750373,18248
X,1556565846,751290,4992
X,1556565846,750099,4304
X,1556565847,750659,1819
X,1556565848,750714,1216
X,1556565848,750865,1411
X,1556565849,750752,1792
X,1556565849,751273,4971
X,1556565850,753252,3728
X,1556565850,750312,15182
X,1556565851,757736,10338
X,1556565851,758694,3674
X,1556565852,755498,2970
X,1556565853,753659,8163
X,1556565853,752072,2899
X,1556565854,750524,13073
X,1556565854,751077,2438
X,1556565855,750958,2111
X,1556565855,750671,1068
X,1556565856,749536,1619
X,1556565857,749628,1849
X,1556565857,750317,1463
P,1556565857,5312
X,1556565858,750962,3440
X,1556565858,752142,2310
X,1556565859,750868,1499
X,1556565859,751296,1632
X,1556565860,752138,1727
X,1556565861,752717,2084
X,1556565861,752017,9416
X,1556565862,751427,2070
X,1556565862,750479,1585
X,1556565863,750643,1812
X,1556565863,750612,1149
X,1556565864,750360,5227
X,1556565865,750407,1720
X,1556565865,750597,1267
X,1556565866,751074,12398
X,1556565866,750988,2131
X,1556565867,750562,1333
X,1556565867,750803,1241
X,1556565868,750466,3664
X,1556565868,750393,1409
X,1556565868,750537,1007
X,1556565869,750562,756
X,1556565869,750013,1408
X,1556565870,750483,1950
X,1556565870,750418,1161
X,1556565871,750091,812
X,1556565871,750042,1453
X,1556565872,750184,427
X,1556565873,750453,1213
X,1556565873,750478,1578
X,1556565874,750786,5066
X,1556565874,750107,3822
X,1556565875,750459,932
X,1556565875,750380,2123
X,1556565876,750558,1003
X,1556565877,750622,1317
X,1556565877,750216,2681
X,1556565878,751110,3429
X,1556565878,750782,1290
X,1556565879,751204,968
X,1556565879,751678,1174
X,1556565880,750747,932
X,1556565881,750529,1297
X,1556565881,750361,946
X,1556565882,750312,1400
X,1556565882,750566,3211
X,1556565883,750374,3298
X,1556565883,750340,1430
X,1556565884,750199,1176
X,1556565885,750053,878
X,1556565885,750573,944
X,1556565886,750693,2061
X,1556565886,751909,2857
P,1556565887,5312
X,1556565887,751703,1011
X,1556565887,751888,1329
X,1556565888,752020,1368
X,1556565888,751830,2263
X,1556565889,753308,3807
X,1556565890,751187,2543
X,1556565890,750141,969
X,1556565891,750623,1309
X,1556565891,751806,4394
X,1556565892,753326,2333
X,1556565892,753003,21693
X,1556565893,751372,2638
X,1556565894,750918,511
X,1556565894,751177,1328
X,1556565895,751256,1052
X,1556565895,751102,1470
X,1556565896,751073,1021
X,1556565896,750511,1679
X,1556565897,749713,1254
X,1556565898,749351,501
X,1556565898,749238,906
X,1556565899,748359,1910
X,1556565899,748033,756
X,1556565900,747874,1701
X,1556565900,748499,2150
X,1556565901,746399,2903
X,1556565902,747847,4046
X,1556565902,750829,1471
X,1556565903,750443,1194
X,1556565903,749284,3517
X,1556565904,749140,2098
X,1556565904,749425,1855
X,1556565905,748051,1916
X,1556565905,748114,1770
X,1556565906,749139,2240
X,1556565907,750120,1494
X,1556565907,749589,2241
X,1556565908,749878,3875
X,1556565908,749710,775
X,1556565909,750306,1629
X,1556565909,750342,1087
X,1556565909,750756,877
X,1556565910,750756,863
X,1556565910,751482,1484
X,1556565911,751018,1705
X,1556565911,749927,2142
X,1556565912,749407,1009
X,1556565912,750093,1518
X,1556565913,749836,4082
X,1556565914,749853,4294
X,1556565914,749219,1345
X,1556565915,749221,1677
X,1556565915,749798,1371
P,1556565916,5310
X,1556565916,749773,1441
X,1556565916,749682,1159
X,1556565917,749524,1708
X,1556565918,749174,2227
X,1556565918,748923,8492
