H,1556502299,404376
P,1556502299,5309
X,1556502299,788564,21642
X,1556502299,788534,18642
X,1556502300,787585,17461
X,1556502300,787841,25356
X,1556502301,788665,21690
X,1556502301,789101,21567
X,1556502302,787679,17081
X,1556502303,788151,13336
X,1556502303,788204,13706
X,1556502304,788243,14093
X,1556502304,789210,12818
X,1556502305,789000,12890
X,1556502305,788778,10371
X,1556502306,788651,3268
X,1556502307,786955,26354
X,1556502307,790188,17982
X,1556502307,787453,19708
X,1556502307,788177,8469
X,1556502308,787868,3495
X,1556502308,788688,4324
X,1556502309,788317,1846
X,1556502309,787930,6330
X,1556502310,787807,3865
X,1556502311,788075,42374
X,1556502311,788259,2419
X,1556502312,788313,1189
X,1556502312,788017,1386
X,1556502313,788255,1919
X,1556502313,787949,2346
X,1556502314,788275,2042
X,1556502315,788107,1368
X,1556502315,788103,1739
X,1556502316,788296,1131
X,1556502316,788256,8109
X,1556502317,788589,8554
X,1556502317,788227,2182
X,1556502318,788200,1523
X,1556502319,788289,1498
X,1556502319,788653,1447
X,1556502320,788252,1700
X,1556502320,787849,1963
X,1556502321,788190,8498
X,1556502321,788359,5066
X,1556502322,787812,6484
X,1556502323,788489,2305
X,1556502323,788400,2876
X,1556502324,788182,2015
X,1556502324,788180,2052
X,1556502325,788102,1492
X,1556502325,788200,1881
X,1556502326,788516,2070
X,1556502326,788352,1469
X,1556502327,788111,2033
X,1556502328,788356,2530
P,1556502328,5307
X,1556502328,788433,1895
X,1556502329,788388,1892
X,1556502329,787934,1461
X,1556502330,787951,1816
X,1556502330,787632,1860
X,1556502331,787609,2215
X,1556502332,788082,2052
X,1556502332,787977,1991
X,1556502333,788069,2052
X,1556502333,787977,1439
X,1556502334,788444,2148
X,1556502334,788247,1848
X,1556502335,788024,1381
X,1556502336,788162,1994
X,1556502336,788272,2165
X,1556502337,788332,4330
X,1556502337,787896,2228
X,1556502338,787970,1098
X,1556502338,787962,2398
X,1556502339,788443,1694
X,1556502340,788379,1755
X,1556502340,787832,13032
X,1556502341,788011,1846
X,1556502341,788032,1475
X,1556502342,788338,2293
X,1556502342,788402,1285
X,1556502343,788308,1464
X,1556502343,788220,1394
X,1556502344,787993,2697
X,1556502345,787776,1986
X,1556502345,787944,2075
X,1556502346,788253,1699
X,1556502346,787938,1992
X,1556502347,788019,1754
X,1556502347,787903,1689
X,1556502348,787696,1895
X,1556502348,788107,1875
X,1556502348,788412,1388
X,1556502349,788073,1803
X,1556502349,787940,1140
X,1556502350,788381,2128
X,1556502350,788298,1372
X,1556502351,788353,1798
X,1556502352,788270,2831
X,1556502352,788162,11677
X,1556502353,788470,2672
X,1556502353,788238,2041
X,1556502354,788169,1655
X,1556502354,788121,1355
X,1556502355,788041,2002
X,1556502356,788197,2147
X,1556502356,788082,1365
X,1556502357,787993,1322
P,1556502357,5307
X,1556502357,788048,5341
X,1556502358,788500,2479
X,1556502358,788391,1922
X,1556502359,788097,1228
X,1556502359,787872,1779
X,1556502360,788111,1716
X,1556502361,788436,1676
X,1556502361,788051,1443
X,1556502362,788383,1088
X,1556502362,788402,1615
X,1556502363,788612,1145
X,1556502363,788518,1598
X,1556502364,788328,939
X,1556502365,788271,987
X,1556502365,788515,10147
X,1556502366,788246,3672
X,1556502366,788346,1254
X,1556502367,787537,8589
X,1556502367,787700,1467
X,1556502368,788079,3073
X,1556502369,788885,2276
X,1556502369,788622,1412
X,1556502370,788710,1667
X,1556502370,788694,1441
X,1556502371,788907,1179
X,1556502371,788919,3867
X,1556502372,788917,1507
X,1556502373,788710,1320
X,1556502373,788679,2450
X,1556502374,788558,2256
X,1556502374,788391,5587
X,1556502375,788379,2062
X,1556502375,788271,1607
X,1556502376,787977,4301
X,1556502376,788322,2049
X,1556502377,788297,1789
X,1556502378,788180,1544
X,1556502378,787958,1506
X,1556502379,788024,2104
X,1556502379,788244,1710
X,1556502380,788312,1681
X,1556502380,788436,1454
X,1556502381,788472,2108
X,1556502382,788405,1983
X,1556502382,788573,1801
X,1556502383,788241,1179
X,1556502383,788074,1421
X,1556502384,788209,1736
X,1556502384,788180,1923
X,1556502385,787881,1764
X,1556502386,787490,1107
X,1556502386,787709,991
X,1556502387,787914,1912
P,1556502387,5307
X,1556502387,787978,2267
X,1556502388,788216,1647
X,1556502388,788232,1696
X,1556502389,788142,1807
X,1556502389,787853,1044
X,1556502389,787764,1285
X,1556502390,787585,1764
X,1556502390,787791,1854
