H,1548623226,428173
X,1548623226,678190,953
X,1548623226,678691,911
X,1548623226,678832,280
X,1548623227,678857,362
X,1548623227,678994,646
X,1548623228,678692,926
X,1548623229,678839,1130
X,1548623229,678733,686
P,1548623229,5113
X,1548623230,678749,577
X,1548623230,678776,507
X,1548623231,678806,769
A,1548623231,678377,1449
T,1548623231,2745
R,1548623231,700D9B761
X,1548623233,678542,349
X,1548623233,678512,590
X,1548623234,678721,724
X,1548623235,678571,525
X,1548623235,678233,1127
X,1548623236,678472,405
X,1548623236,678435,310
X,1548623237,678519,464
X,1548623237,678559,462
X,1548623238,678260,486
X,1548623239,678457,1094
X,1548623239,678414,777
X,1548623240,678382,506
X,1548623240,678558,506
X,1548623241,678356,349
X,1548623241,678255,1118
X,1548623242,678279,804
X,1548623243,678234,489
X,1548623243,678330,454
X,1548623244,678433,714
X,1548623244,678109,924
X,1548623245,678255,722
X,1548623245,678216,541
A,1548623245,678407,612
T,1548623246,2745
R,1548623246,700D9B761
X,1548623247,678157,757
X,1548623248,678015,1153
X,1548623248,678064,887
X,1548623249,678088,740
X,1548623250,678223,696
X,1548623250,678176,493
X,1548623251,677924,1055
X,1548623251,678018,1076
X,1548623252,678174,1397
X,1548623252,678686,1057
X,1548623253,678284,698
X,1548623254,677867,1426
X,1548623254,678046,806
X,1548623255,678273,4148
X,1548623255,677807,1260
X,1548623256,677610,1180
X,1548623256,677623,365
X,1548623257,677690,502
X,1548623258,677764,859
X,1548623258,677496,618
X,1548623259,677303,929
X,1548623259,677177,655
P,1548623259,5122
X,1548623260,677220,527
X,1548623260,677391,563
X,1548623261,677473,607
X,1548623262,677398,643
X,1548623262,676807,2664
X,1548623263,677707,1500
X,1548623263,677580,1230
X,1548623264,677754,467
X,1548623264,677700,794
X,1548623265,677575,643
A,1548623265,677730,1107
T,1548623265,2745
R,1548623265,700D9B761
X,1548623267,677554,354
X,1548623267,677635,1181
X,1548623267,677636,471
X,1548623268,677303,678
X,1548623268,677406,641
X,1548623269,677434,405
X,1548623269,677408,389
X,1548623270,677390,475
X,1548623270,677722,870
X,1548623271,677442,774
X,1548623272,677382,768
X,1548623272,677705,331
X,1548623273,677599,552
X,1548623273,677856,571
X,1548623274,678256,739
X,1548623274,678276,682
X,1548623275,678585,617
X,1548623276,678490,602
X,1548623276,678551,501
X,1548623277,678496,852
X,1548623277,678477,763
A,1548623277,677848,1282
T,1548623277,2745
R,1548623278,700D9B761
X,1548623279,678220,412
X,1548623280,678201,530
X,1548623280,678211,446
X,1548623281,677977,431
X,1548623282,678151,521
X,1548623282,678125,358
X,1548623283,678231,416
X,1548623283,678314,604
X,1548623284,678210,810
X,1548623284,678054,405
X,1548623285,677047,1122
X,1548623285,677077,1127
X,1548623286,676146,1147
X,1548623287,676820,633
X,1548623287,677008,753
X,1548623288,676726,1100
X,1548623288,677018,1163
P,1548623289,5121
X,1548623289,677330,1179
X,1548623289,677484,1403
X,1548623290,678089,1004
X,1548623291,678252,1065
X,1548623291,678248,612
X,1548623292,678214,1266
X,1548623292,678491,1358
X,1548623293,678488,1240
X,1548623293,678631,873
X,1548623294,678820,1412
X,1548623295,678215,706
X,1548623295,678429,490
X,1548623296,678261,746
X,1548623296,678343,599
X,1548623297,677985,643
X,1548623297,677997,420
A,1548623297,678081,1811
T,1548623298,2745
R,1548623298,700D9B761
X,1548623299,678122,329
X,1548623300,678036,738
X,1548623301,678273,503
X,1548623301,678046,465
X,1548623302,677877,629
X,1548623302,677677,681
X,1548623303,677697,1037
X,1548623303,677704,601
X,1548623304,677867,946
X,1548623304,677826,497
X,1548623305,677639,847
X,1548623306,677412,775
X,1548623306,677039,934
X,1548623307,676721,1246
X,1548623307,675753,1288
X,1548623308,675921,1677
X,1548623308,676627,1099
X,1548623308,677013,658
X,1548623309,676994,1715
X,1548623309,677902,800
X,1548623310,678157,789
X,1548623310,678064,4672
X,1548623311,678214,7108
X,1548623311,678400,908
X,1548623312,678121,1203
X,1548623313,678141,1544
X,1548623313,678410,742
X,1548623314,678307,2031
X,1548623314,677597,2212
X,1548623315,677422,997
X,1548623315,677233,486
X,1548623316,677607,780
A,1548623316,677783,1397
T,1548623316,2745
R,1548623316,700D9B761
