H,1548454221,428173
X,1548454221,719504,769
X,1548454221,719735,430
P,1548454222,5133
X,1548454222,720321,983
A,1548454222,720180,1479
T,1548454222,2710
R,1548454222,700D9B761
X,1548454224,720208,681
X,1548454224,720802,956
X,1548454225,721385,710
X,1548454225,721011,908
X,1548454226,720752,1116
X,1548454227,721216,833
X,1548454227,721342,839
X,1548454228,721715,777
X,1548454228,721279,840
X,1548454229,721409,1259
X,1548454229,721398,597
X,1548454230,721562,667
X,1548454231,721369,1012
X,1548454231,720487,1732
X,1548454231,720722,989
X,1548454231,720757,439
X,1548454232,720996,516
X,1548454232,720784,978
X,1548454233,719997,1004
X,1548454234,720343,506
X,1548454234,720437,696
X,1548454235,720543,958
X,1548454235,720485,1092
X,1548454236,720261,1208
X,1548454236,720635,1288
X,1548454237,720898,662
X,1548454238,721242,1337
X,1548454238,721302,866
X,1548454239,720494,848
A,1548454239,720959,1507
T,1548454239,2710
R,1548454239,700D9B761
X,1548454241,721125,561
X,1548454241,720657,937
X,1548454242,720894,1381
X,1548454242,720993,617
X,1548454243,721213,679
X,1548454243,721381,897
X,1548454244,720750,1078
X,1548454245,720603,866
X,1548454245,720802,668
X,1548454246,720775,521
X,1548454246,720954,903
X,1548454247,720341,991
X,1548454247,720388,986
X,1548454248,720626,351
X,1548454249,720544,559
X,1548454249,720772,833
X,1548454250,720294,1438
X,1548454250,719345,1708
P,1548454251,5135
X,1548454251,720925,1530
X,1548454251,720898,1123
X,1548454252,721933,861
X,1548454253,721517,1222
X,1548454253,720878,1179
X,1548454254,721776,563
X,1548454254,722178,1091
X,1548454255,722685,1147
X,1548454255,721841,883
X,1548454256,722294,794
X,1548454257,722370,1469
X,1548454257,722615,1212
X,1548454258,722158,1457
X,1548454258,722170,940
X,1548454259,722439,1170
X,1548454259,722351,1166
X,1548454260,721807,1167
X,1548454260,722130,893
A,1548454260,721165,1953
T,1548454261,2710
R,1548454261,700D9B761
X,1548454262,721328,869
X,1548454263,721645,667
X,1548454264,721826,752
X,1548454264,722212,1076
X,1548454265,721664,1659
X,1548454265,721434,1153
X,1548454266,721619,1462
X,1548454266,722383,1317
X,1548454267,722564,975
X,1548454268,722321,962
X,1548454268,722828,537
X,1548454269,722619,682
X,1548454269,723865,2240
X,1548454270,722314,817
X,1548454270,721628,995
X,1548454271,722436,586
X,1548454272,723484,1994
X,1548454272,722225,1081
X,1548454272,721011,1501
X,1548454272,721364,1163
X,1548454273,721392,1473
X,1548454273,722159,1173
X,1548454274,721070,1215
X,1548454275,721087,1105
X,1548454275,721257,979
X,1548454276,721720,681
X,1548454276,721329,443
X,1548454277,720657,1182
X,1548454277,721298,887
X,1548454278,721310,1003
X,1548454278,721707,435
X,1548454279,721170,1075
X,1548454280,721164,1009
P,1548454280,5137
X,1548454280,721464,885
X,1548454281,721626,974
X,1548454281,722034,661
X,1548454282,721205,1012
X,1548454282,721604,1318
X,1548454283,721732,600
X,1548454284,722090,468
A,1548454284,721888,1571
T,1548454284,2710
R,1548454284,700D9B761
X,1548454286,721762,387
X,1548454286,722275,1100
X,1548454287,721517,1521
X,1548454287,721526,1237
X,1548454288,721649,820
X,1548454288,721877,1179
X,1548454289,721658,1008
X,1548454290,721004,1068
X,1548454290,721377,691
X,1548454291,721249,625
X,1548454291,721567,1301
X,1548454292,721127,1241
X,1548454292,720599,974
X,1548454293,721077,550
X,1548454294,721216,805
X,1548454294,721235,972
X,1548454295,720526,1398
X,1548454295,720583,974
X,1548454296,720859,674
X,1548454296,721175,353
X,1548454297,721089,944
X,1548454297,721093,1252
X,1548454298,721385,581
X,1548454299,721362,1126
X,1548454299,721762,560
X,1548454300,721113,1077
X,1548454300,721221,1570
X,1548454301,721442,629
X,1548454301,721752,707
X,1548454302,721364,770
X,1548454303,720826,1307
X,1548454303,721418,916
X,1548454304,721511,1192
X,1548454304,721561,789
X,1548454305,720840,1086
X,1548454305,720831,1083
X,1548454306,720973,646
A,1548454306,721276,1179
T,1548454306,2710
R,1548454306,700D9B761
X,1548454308,719901,540
X,1548454309,720258,446
X,1548454309,720818,1002
X,1548454310,720591,1113
P,1548454310,5135
X,1548454310,719982,1242
X,1548454311,720423,1300
X,1548454311,720034,1419
X,1548454312,721571,765
X,1548454313,720974,681
