H,1548524337,428173
P,1548524337,5144
P,1548524366,5145
P,1548524395,5143
P,1548524426,5144
P,1548524455,5144
P,1548524484,5144
P,1548524514,5143
P,1548524543,5144
P,1548524572,5144
P,1548524601,5144
P,1548524631,5144
P,1548524660,5144
P,1548524689,5144
P,1548524720,5144
P,1548524749,5144
P,1548524778,5144
P,1548524807,5144
P,1548524837,5145
P,1548524866,5144
P,1548524895,5145
P,1548524925,5144
P,1548524954,5143
P,1548524983,5145
P,1548525013,5145
P,1548525043,5144
P,1548525072,5144
P,1548525101,5144
P,1548525131,5143
P,1548525160,5144
P,1548525189,5144
P,1548525218,5144
P,1548525248,5146
P,1548525277,5145
P,1548525307,5145
P,1548525337,5143
P,1548525366,5143
P,1548525395,5145
P,1548525424,5144
P,1548525454,5145
P,1548525483,5144
P,1548525512,5145
P,1548525542,5145
P,1548525571,5143
P,1548525601,5145
P,1548525630,5145
P,1548525660,5144
P,1548525690,5145
P,1548525719,5144
P,1548525748,5144
P,1548525778,5144
P,1548525807,5144
P,1548525836,5145
P,1548525866,5144
P,1548525896,5144
P,1548525925,5144
P,1548525954,5144
P,1548525984,5144
P,1548526013,5145
P,1548526042,5144
P,1548526072,5144
P,1548526101,5145
P,1548526130,5144
P,1548526159,5146
P,1548526190,5145
P,1548526219,5146
P,1548526248,5145
O,1548526271,309485,2443
O,1548526271,309754,180
O,1548526272,309698,158
O,1548526272,309647,82
O,1548526273,309644,142
O,1548526274,309639,104
O,1548526274,309592,110
O,1548526275,309755,135
O,1548526275,309713,157
O,1548526276,309644,130
O,1548526276,309648,66
O,1548526277,309583,127
O,1548526278,309610,121
P,1548526278,5138
O,1548526278,309651,159
O,1548526279,309677,111
O,1548526279,309701,213
O,1548526280,309736,105
O,1548526280,309783,80
O,1548526281,309733,72
O,1548526281,309753,103
O,1548526281,309776,129
O,1548526282,309741,130
O,1548526282,309679,193
O,1548526283,309623,184
O,1548526283,309543,121
O,1548526284,309536,153
O,1548526284,309564,95
O,1548526285,309557,135
O,1548526286,309531,157
O,1548526286,309613,162
O,1548526287,309593,236
O,1548526287,309520,218
O,1548526288,309452,225
O,1548526288,309441,204
O,1548526289,309590,260
O,1548526290,309653,117
O,1548526290,309688,81
O,1548526291,309635,132
O,1548526291,309657,146
O,1548526292,309685,190
O,1548526292,309691,168
O,1548526293,309690,146
O,1548526294,309728,236
O,1548526294,309725,216
O,1548526295,309748,171
O,1548526295,309740,137
O,1548526296,309665,160
O,1548526296,309650,152
O,1548526297,309673,215
O,1548526298,309687,185
O,1548526298,309599,217
O,1548526299,309649,278
O,1548526299,309603,152
O,1548526300,309632,217
O,1548526300,309657,141
O,1548526301,309603,97
O,1548526302,309551,192
O,1548526302,309585,105
O,1548526303,309625,170
O,1548526303,309636,81
O,1548526304,309668,125
O,1548526304,309673,104
O,1548526305,309699,168
O,1548526305,309732,218
O,1548526306,309700,124
O,1548526307,309683,142
P,1548526307,5136
O,1548526307,309598,169
O,1548526308,309487,258
O,1548526308,309470,128
O,1548526309,309509,146
O,1548526309,309639,194
O,1548526310,309583,110
O,1548526311,309587,191
O,1548526311,309604,153
O,1548526312,309596,109
O,1548526312,309513,133
O,1548526313,309430,233
O,1548526313,309522,196
O,1548526314,309590,185
O,1548526315,309594,297
O,1548526315,309373,159
O,1548526316,309327,264
O,1548526316,309147,376
O,1548526317,309472,366
O,1548526317,309715,142
O,1548526318,309642,161
O,1548526319,309652,224
O,1548526319,309658,272
O,1548526320,309718,263
O,1548526320,309822,166
O,1548526321,309898,83
O,1548526321,309832,197
O,1548526322,309728,168
O,1548526322,309761,146
O,1548526322,309726,189
O,1548526323,309584,316
O,1548526323,309737,205
O,1548526324,309692,168
O,1548526324,309576,267
O,1548526325,309601,267
O,1548526326,309705,176
T,1548526326,2755
P,1548526336,5144
P,1548526365,5145
P,1548526395,5145
P,1548526424,5144
P,1548526453,5144
P,1548526484,5144
P,1548526513,5142
P,1548526542,5144
P,1548526571,5145
P,1548526601,5145
P,1548526630,5144
P,1548526659,5144
P,1548526689,5145
P,1548526718,5145
P,1548526747,5144
P,1548526777,5144
P,1548526807,5144
P,1548526836,5143
P,1548526865,5146
P,1548526895,5145
P,1548526924,5145
P,1548526953,5144
P,1548526982,5144
P,1548527012,5144
P,1548527041,5144
P,1548527071,5144
P,1548527101,5144
P,1548527130,5143
P,1548527159,5144
P,1548527188,5145
P,1548527218,5144
P,1548527247,5145
P,1548527276,5144
P,1548527306,5143
P,1548527335,5144
