H,1549578960,428173
X,1549578960,662972,11948
X,1549578961,662979,9024
X,1549578961,663864,8405
X,1549578962,663748,2909
X,1549578963,663843,4369
X,1549578963,663824,6762
X,1549578964,663594,10286
X,1549578964,664051,8090
X,1549578965,663626,3677
X,1549578965,663853,6860
X,1549578966,663305,5285
X,1549578967,662912,7329
X,1549578967,663107,18382
X,1549578968,662564,21103
X,1549578968,663567,25304
X,1549578969,663396,16242
X,1549578969,664290,7141
X,1549578970,663974,6166
X,1549578971,663462,5727
X,1549578971,664557,13020
X,1549578972,664124,5486
X,1549578972,664326,10284
X,1549578973,664953,2015
X,1549578973,663412,8467
X,1549578974,664257,8640
X,1549578975,664175,16019
X,1549578975,664023,11162
X,1549578976,663710,8727
X,1549578976,663791,7831
X,1549578977,664323,3179
X,1549578977,663773,5184
X,1549578978,663771,4826
X,1549578979,663742,12547
X,1549578979,664338,10700
X,1549578980,664750,14129
X,1549578980,664311,9556
P,1549578980,5107
X,1549578981,664513,11756
X,1549578981,663913,9784
X,1549578982,663670,4850
X,1549578983,663328,3385
X,1549578983,663523,4235
X,1549578984,663182,8918
X,1549578984,662871,8765
X,1549578985,662230,11375
X,1549578985,663067,15328
X,1549578986,662926,13475
X,1549578986,663311,8012
X,1549578987,662911,15200
X,1549578988,662040,11078
X,1549578988,662196,11006
X,1549578989,663092,7386
X,1549578989,663987,2134
X,1549578990,664300,6437
X,1549578990,663392,12344
X,1549578990,663625,9218
X,1549578991,663854,7710
X,1549578991,662712,9282
X,1549578992,663266,14720
X,1549578992,663501,1708
X,1549578993,663316,6589
X,1549578993,663660,7273
X,1549578994,663210,5288
X,1549578995,664030,7384
X,1549578995,663590,5256
X,1549578996,663657,1078
X,1549578996,663730,4914
X,1549578997,663439,8166
X,1549578997,662775,1877
X,1549578998,663762,2752
X,1549578999,663147,2715
X,1549578999,663180,5090
X,1549579000,663086,2682
X,1549579000,662927,9715
X,1549579001,663514,5594
X,1549579001,663917,6608
X,1549579002,664131,2914
X,1549579003,663844,3453
X,1549579003,663575,5919
X,1549579004,663897,7244
X,1549579004,663401,1147
X,1549579005,664209,447
X,1549579005,663490,12612
X,1549579006,663734,5033
X,1549579006,664573,3260
X,1549579007,663541,9507
X,1549579008,664026,5950
X,1549579008,664492,16878
X,1549579009,664177,15223
X,1549579009,663740,6091
P,1549579009,5105
X,1549579010,663882,7182
X,1549579010,663534,7319
X,1549579011,663170,3548
X,1549579012,663963,3839
X,1549579012,663653,20738
X,1549579013,663335,14377
X,1549579013,662747,6106
X,1549579014,662838,4811
X,1549579014,662828,5485
X,1549579015,663231,5446
X,1549579016,663007,7251
X,1549579016,663133,6528
X,1549579017,663033,9715
X,1549579017,663150,8700
X,1549579018,662711,8215
X,1549579018,663471,4990
X,1549579019,663158,1854
X,1549579020,663424,5469
X,1549579020,663296,4437
X,1549579021,663428,5415
X,1549579021,663539,6493
X,1549579022,663091,7319
X,1549579022,663820,7819
X,1549579023,662937,5557
X,1549579024,663236,4276
X,1549579024,661577,9731
X,1549579025,662740,2096
X,1549579025,661994,7746
X,1549579026,662812,12997
X,1549579026,662789,15245
X,1549579027,663510,21923
X,1549579028,662956,4276
X,1549579028,663783,3236
X,1549579029,663784,1289
X,1549579029,663388,625
X,1549579030,663724,1066
X,1549579030,663809,1461
X,1549579031,663931,610
X,1549579031,663677,866
X,1549579031,663889,888
X,1549579032,663930,1030
X,1549579032,664079,877
X,1549579033,663869,1480
X,1549579033,664179,841
X,1549579034,663755,1928
X,1549579034,664217,4440
X,1549579035,664165,1854
X,1549579036,663730,1622
X,1549579036,663958,548
X,1549579037,664153,949
X,1549579037,664031,859
X,1549579038,663886,882
X,1549579038,663849,466
P,1549579039,5103
X,1549579039,663916,683
A,1549579039,663985,1515
T,1549579039,2756
R,1549579039,700D9B761
X,1549579041,663806,551
X,1549579041,663859,1052
X,1549579042,663963,804
X,1549579043,663820,649
X,1549579043,663825,556
X,1549579044,663587,691
X,1549579044,663906,703
X,1549579045,663601,753
X,1549579045,663641,920
X,1549579046,663812,995
X,1549579047,663874,1447
X,1549579047,663956,613
X,1549579048,663697,1033
X,1549579048,663964,384
X,1549579049,663832,984
X,1549579049,664125,704
X,1549579050,664077,727
X,1549579051,663978,750
X,1549579051,663892,941
X,1549579052,664098,795
X,1549579052,664069,803
X,1549579053,663842,914
X,1549579053,663851,544
