H,1557359625,301756
P,1557359625,5415
P,1557359655,5414
P,1557359684,5416
D,1557359700,477952
P,1557359713,5414
D,1557359739,670976
D,1557359741,443392
P,1557359742,5415
D,1557359743,447488
D,1557359745,446976
D,1557359748,445440
D,1557359750,442624
D,1557359752,442880
D,1557359754,444160
D,1557359757,450560
D,1557359759,439808
R,1557359759,000000000
X,1557359761,675735,25913
X,1557359761,674938,10007
X,1557359762,675375,3196
X,1557359762,676514,8682
X,1557359763,675049,12809
X,1557359763,675373,45967
X,1557359764,675740,10872
X,1557359764,675444,2067
X,1557359765,675223,2224
X,1557359766,674993,2657
X,1557359766,675053,1448
X,1557359767,675161,17606
X,1557359767,675152,14769
X,1557359768,675972,3409
X,1557359768,676040,1657
X,1557359769,675756,15650
X,1557359770,675848,1755
X,1557359770,675665,1777
X,1557359771,675102,1271
X,1557359771,675156,1033
X,1557359772,675426,1417
P,1557359772,5404
X,1557359772,675374,1758
X,1557359773,674931,1603
X,1557359774,675445,6267
X,1557359774,674958,37289
X,1557359775,675632,5138
X,1557359775,676229,13119
X,1557359776,675078,10680
X,1557359776,675495,2125
X,1557359777,675427,2610
X,1557359778,674747,1165
X,1557359778,674401,1173
X,1557359778,674908,2855
X,1557359778,675439,2156
X,1557359779,675535,1828
X,1557359779,675382,1213
X,1557359780,675228,1597
X,1557359780,675504,1625
X,1557359781,675312,2538
X,1557359782,675493,1435
X,1557359782,675470,1533
X,1557359783,675370,1414
X,1557359783,675071,1660
X,1557359784,675120,2188
X,1557359784,675170,2320
X,1557359785,675462,1412
X,1557359786,675362,2204
X,1557359786,675392,1779
X,1557359787,675188,1357
X,1557359787,675371,1302
X,1557359788,675236,1622
X,1557359788,675391,1673
X,1557359789,675364,1258
X,1557359790,675385,6413
X,1557359790,675583,11683
X,1557359791,675837,6234
X,1557359791,675209,9018
X,1557359792,675721,8996
X,1557359792,675569,2741
X,1557359793,675527,1692
X,1557359793,675577,2123
X,1557359794,675403,2697
X,1557359795,675040,1146
X,1557359795,675089,2499
X,1557359796,675153,2539
X,1557359796,675315,1662
X,1557359797,675730,10758
X,1557359797,675023,2390
X,1557359798,675595,1386
X,1557359799,675507,1703
X,1557359799,675613,7523
X,1557359800,674710,6073
X,1557359800,675274,1810
X,1557359801,675332,1762
P,1557359801,5406
X,1557359801,675318,1479
X,1557359802,675445,1710
X,1557359803,675685,1947
X,1557359803,675476,1515
X,1557359804,675542,1949
X,1557359804,675718,1501
X,1557359805,675681,1218
X,1557359805,675589,1243
X,1557359806,675473,1539
X,1557359807,675436,1328
X,1557359807,675508,1541
X,1557359808,675445,1845
X,1557359808,675382,1500
X,1557359809,675520,3557
X,1557359809,675530,2743
X,1557359810,675777,1799
X,1557359810,675719,1345
X,1557359811,675753,1747
X,1557359812,675939,2001
X,1557359812,675816,1714
X,1557359813,675925,1009
X,1557359813,676079,1721
X,1557359814,675808,1978
X,1557359814,674545,1171
X,1557359815,674443,1160
X,1557359816,674620,1949
X,1557359816,675333,1898
X,1557359817,675681,2011
X,1557359817,675726,1571
X,1557359818,675671,2277
X,1557359818,675563,2366
X,1557359819,675667,1657
X,1557359819,675719,1772
X,1557359819,675761,1886
X,1557359820,675446,2938
X,1557359820,675512,1531
X,1557359821,675431,2217
X,1557359821,675603,1920
X,1557359822,675130,2095
X,1557359823,675387,2241
X,1557359823,675583,1403
X,1557359824,675749,1596
X,1557359824,675589,1851
X,1557359825,675663,1698
X,1557359825,675231,2048
X,1557359826,675025,1504
X,1557359826,675209,13432
X,1557359827,674688,11517
X,1557359828,675941,31916
X,1557359828,676408,5661
X,1557359829,673703,20178
X,1557359829,679569,35241
X,1557359830,674959,16228
P,1557359830,5407
X,1557359830,675487,8576
X,1557359831,676615,11551
X,1557359832,674660,8201
X,1557359832,675260,18209
X,1557359833,675862,21515
X,1557359833,675340,16146
X,1557359834,675415,3234
X,1557359834,675367,1650
X,1557359835,675381,2610
X,1557359836,675291,9948
X,1557359836,674741,25509
X,1557359837,675156,14889
X,1557359837,675215,2620
X,1557359838,675306,12059
X,1557359838,675983,6467
X,1557359839,675858,2478
X,1557359839,675657,2460
X,1557359840,675774,1991
X,1557359841,675703,1937
X,1557359841,675831,11485
X,1557359842,675544,4690
X,1557359842,675596,2951
X,1557359843,675525,2686
X,1557359843,675615,2465
X,1557359844,675636,1918
X,1557359845,675188,2460
X,1557359845,675612,18210
X,1557359846,674615,22203
X,1557359846,675053,4362
