H,1558055087,301756
P,1558055087,5297
P,1558055116,5297
P,1558055145,5296
P,1558055174,5298
P,1558055204,5298
P,1558055233,5298
P,1558055263,5297
P,1558055293,5297
P,1558055323,5298
P,1558055352,5299
P,1558055381,5297
P,1558055411,5296
P,1558055440,5296
P,1558055469,5297
P,1558055499,5298
P,1558055528,5298
P,1558055558,5297
P,1558055587,5298
P,1558055617,5297
P,1558055646,5297
P,1558055675,5296
D,1558055685,329216
D,1558055687,450816
R,1558055687,000000000
R,1558055687,000000000
X,1558055689,670411,15749
X,1558055689,672001,2761
X,1558055690,672060,4788
X,1558055691,671840,3329
X,1558055691,672119,3291
X,1558055692,671977,2470
X,1558055692,672471,11389
X,1558055693,672199,13028
X,1558055693,672281,5404
X,1558055694,672300,3242
X,1558055695,672189,2852
X,1558055695,672272,2772
X,1558055696,672235,2726
X,1558055696,672465,20193
X,1558055697,672443,4685
X,1558055697,672483,4549
X,1558055698,672190,2480
X,1558055699,672311,1606
X,1558055699,672319,1247
X,1558055700,672434,2217
X,1558055700,672320,2417
X,1558055701,672272,6994
X,1558055701,672442,1571
X,1558055702,672663,1751
X,1558055702,672441,1750
X,1558055703,672383,1831
X,1558055704,672525,1949
X,1558055704,672441,3325
X,1558055705,672487,2397
P,1558055705,5289
X,1558055705,672464,2234
X,1558055705,672525,2216
X,1558055705,672435,1489
X,1558055706,672643,1809
X,1558055707,672569,1983
X,1558055707,672560,1969
X,1558055708,672661,1403
X,1558055708,672566,1312
X,1558055709,672583,1697
X,1558055709,672632,2103
X,1558055710,672560,1606
X,1558055711,672618,1692
X,1558055711,672548,1940
X,1558055712,672672,1741
X,1558055712,672675,1949
X,1558055713,672688,1471
X,1558055713,672667,1898
X,1558055714,672633,1809
X,1558055715,672782,1620
X,1558055715,672766,2282
X,1558055716,672819,1201
X,1558055716,672841,2076
X,1558055717,672730,1914
X,1558055717,672763,1868
X,1558055718,672820,1940
X,1558055718,672715,2448
X,1558055719,672772,1414
X,1558055720,672773,2105
X,1558055720,672850,1723
X,1558055721,672800,1657
X,1558055721,672847,2035
X,1558055722,672908,1924
X,1558055722,672869,2129
X,1558055723,672869,2105
X,1558055724,672828,1678
X,1558055724,672874,1750
X,1558055725,672929,1905
X,1558055725,672860,1929
X,1558055726,672854,1580
X,1558055726,672852,1509
X,1558055727,672922,2031
X,1558055728,672802,1799
X,1558055728,672823,1425
X,1558055729,672793,2038
X,1558055729,672900,2130
X,1558055730,672918,1558
X,1558055730,672916,1619
X,1558055731,672869,1580
X,1558055731,672841,2369
X,1558055732,672812,1570
X,1558055733,672775,2137
X,1558055733,672761,1658
X,1558055734,672707,1646
P,1558055734,5291
X,1558055734,672829,1931
X,1558055735,672077,24831
X,1558055735,672950,11277
X,1558055736,672873,2211
X,1558055737,672804,2285
X,1558055737,672867,1939
X,1558055738,672894,1553
X,1558055738,672878,1922
X,1558055739,672920,1908
X,1558055739,672879,3809
X,1558055740,672938,4660
X,1558055741,672918,2675
X,1558055741,673380,3327
X,1558055742,672665,5348
X,1558055742,673079,4228
X,1558055743,672829,5759
X,1558055743,672693,1716
X,1558055744,672854,2284
X,1558055745,672905,1811
X,1558055745,672907,1331
X,1558055746,672906,2878
X,1558055746,672902,1718
X,1558055746,672956,2405
X,1558055746,672886,1613
X,1558055747,672871,2104
X,1558055747,672926,2328
X,1558055748,672973,1971
X,1558055749,672925,1827
X,1558055749,672840,1668
X,1558055750,672864,2049
X,1558055750,672749,11580
X,1558055751,673083,3258
X,1558055751,673118,2295
X,1558055752,673049,1572
X,1558055753,673010,1448
X,1558055753,672969,2038
X,1558055754,672954,4249
X,1558055754,672861,2727
X,1558055755,673002,1602
X,1558055755,672959,1667
X,1558055756,673044,1588
X,1558055757,673030,1856
X,1558055757,673065,2247
X,1558055758,673089,1182
X,1558055758,673019,1656
X,1558055759,673025,2206
X,1558055759,673024,2366
X,1558055760,673023,1848
X,1558055761,673029,1210
X,1558055761,673068,5821
X,1558055762,674029,10308
X,1558055762,672578,4636
X,1558055763,673156,5939
P,1558055763,5290
X,1558055763,673283,1655
X,1558055764,672192,10948
X,1558055764,673016,3060
X,1558055765,673351,1978
X,1558055766,673029,5159
X,1558055766,673131,2683
X,1558055767,673368,2100
X,1558055767,673274,2269
X,1558055768,673284,1952
X,1558055768,673313,1805
X,1558055769,673343,1739
X,1558055770,673227,1546
X,1558055770,673265,1331
X,1558055771,673255,1270
X,1558055771,673232,1788
