H,1557449952,301756
X,1557449952,640741,4351
X,1557449953,640710,13934
X,1557449953,641201,9410
X,1557449954,641056,2908
X,1557449955,640865,2093
X,1557449955,640790,1805
X,1557449956,640886,1206
X,1557449956,640841,1915
X,1557449957,640937,1574
X,1557449957,640930,1727
X,1557449958,641071,1229
X,1557449958,640991,1585
X,1557449958,640596,1655
X,1557449959,640580,3822
X,1557449959,640853,2902
X,1557449960,640921,989
X,1557449960,640747,2865
X,1557449961,640722,1178
X,1557449961,641099,1789
X,1557449962,640608,2245
X,1557449963,640336,1410
X,1557449963,640603,1603
X,1557449964,640640,1889
X,1557449964,640884,1470
P,1557449965,5381
X,1557449965,641032,1710
X,1557449965,641003,1580
X,1557449966,640918,1590
X,1557449967,640991,1488
X,1557449967,641002,1390
X,1557449968,640796,1375
X,1557449968,640110,1657
X,1557449969,640554,1793
X,1557449969,640531,1805
X,1557449970,640619,1466
X,1557449971,640718,1471
X,1557449971,640738,1471
X,1557449972,640675,1399
X,1557449972,640705,1662
X,1557449973,640882,7971
X,1557449973,641003,2842
X,1557449974,640897,4028
X,1557449974,640729,2591
X,1557449975,639850,8680
X,1557449976,640605,3224
X,1557449976,641097,1812
X,1557449977,641427,1744
X,1557449977,641545,1834
X,1557449978,641453,1499
X,1557449978,641290,1538
X,1557449979,641056,1679
X,1557449980,641005,1625
X,1557449980,640780,1311
X,1557449981,640860,1882
X,1557449981,641074,1915
X,1557449982,641100,1649
X,1557449982,641185,1570
X,1557449983,641090,1541
X,1557449984,641180,1648
X,1557449984,640978,1875
X,1557449985,641099,1434
X,1557449985,641117,1539
X,1557449986,640853,11430
X,1557449986,641021,3001
X,1557449987,641185,2364
X,1557449988,641110,1966
X,1557449988,641235,1723
X,1557449989,641150,2384
X,1557449989,641105,1396
X,1557449990,641009,1622
X,1557449990,640999,1625
X,1557449991,641016,1956
X,1557449991,641021,2105
X,1557449992,641111,1893
X,1557449993,641101,2064
X,1557449993,641111,7978
X,1557449994,641822,15054
X,1557449994,641477,8422
P,1557449995,5382
X,1557449995,641217,24973
X,1557449995,640119,17844
X,1557449996,642395,35434
X,1557449997,639369,32170
X,1557449997,642289,20732
X,1557449998,639473,22374
X,1557449998,641166,8633
X,1557449999,641070,7680
X,1557449999,640628,1734
X,1557449999,640815,956
X,1557450000,640667,1755
X,1557450000,640527,1424
X,1557450001,640589,1728
X,1557450001,641006,1457
X,1557450002,640896,2129
X,1557450002,640869,2010
X,1557450003,640761,1067
X,1557450004,640890,1455
X,1557450004,640883,2150
X,1557450005,640860,1962
X,1557450005,640779,1285
X,1557450006,640875,1432
X,1557450006,640369,3811
X,1557450007,641086,3779
X,1557450007,640961,1262
X,1557450008,640988,1631
X,1557450009,640995,1320
X,1557450009,640544,7978
X,1557450010,642320,35153
X,1557450010,639838,34512
X,1557450011,640550,26312
X,1557450011,641826,7421
X,1557450012,641508,2036
X,1557450013,641510,1362
X,1557450013,641494,1936
X,1557450014,641783,7827
X,1557450014,642017,26214
X,1557450015,642377,61908
X,1557450015,638170,41786
X,1557450016,643913,25701
X,1557450017,639899,24438
X,1557450017,640253,29013
X,1557450018,642054,50618
X,1557450018,641515,17768
X,1557450019,641411,3300
X,1557450019,641479,2225
X,1557450020,641432,1047
X,1557450020,641539,2569
X,1557450021,641363,2216
X,1557450022,641257,2449
X,1557450022,641205,1425
X,1557450023,641263,1862
X,1557450023,641113,2944
P,1557450024,5379
X,1557450024,641198,2194
X,1557450024,641217,1649
X,1557450025,640932,1636
X,1557450026,641367,1557
X,1557450026,641311,1858
X,1557450027,641206,2095
X,1557450027,640654,7449
X,1557450028,641530,5653
X,1557450028,641446,1936
X,1557450029,641354,1759
X,1557450030,641387,1554
X,1557450030,641356,1424
X,1557450031,641449,1501
X,1557450031,641560,1732
X,1557450032,641534,1420
X,1557450032,641206,6755
X,1557450033,642824,16450
X,1557450034,641584,23892
X,1557450034,641528,3490
X,1557450035,641477,1750
X,1557450035,641508,1197
X,1557450036,641507,2070
X,1557450036,641542,2119
X,1557450037,641771,1621
X,1557450037,641753,1577
X,1557450038,641508,2470
X,1557450039,641438,1594
X,1557450039,641696,2264
X,1557450040,641458,1899
X,1557450040,641576,1069
X,1557450040,641721,1552
X,1557450040,641411,1489
X,1557450041,641358,9978
X,1557450042,641333,3141
X,1557450042,641317,1612
X,1557450043,641216,1425
X,1557450043,641417,2079
X,1557450044,641578,1433
