H,1557441658,301756
D,1557441658,434176
D,1557441661,433408
D,1557441663,433920
D,1557441665,434688
D,1557441667,432640
D,1557441669,434176
R,1557441670,000000000
X,1557441671,658391,8716
X,1557441672,659361,3810
X,1557441672,659153,2693
X,1557441672,660803,4674
X,1557441673,659823,5807
X,1557441673,658703,4365
X,1557441674,656611,17972
X,1557441674,653769,16231
P,1557441674,5392
X,1557441675,658161,13439
X,1557441675,654564,15841
X,1557441676,658351,6066
X,1557441677,659709,9326
X,1557441677,659327,4285
X,1557441678,659828,1810
X,1557441678,659307,1528
X,1557441679,660358,2648
X,1557441679,660826,1805
X,1557441680,660636,1094
X,1557441680,660652,1375
X,1557441681,660810,819
X,1557441682,660861,1331
X,1557441682,660534,1811
X,1557441683,661371,3216
X,1557441683,659818,3074
X,1557441684,660338,1316
X,1557441684,660772,5544
X,1557441685,661000,2322
X,1557441686,661053,1027
X,1557441686,661428,2930
X,1557441687,661634,1146
X,1557441687,661548,1191
X,1557441688,660890,2305
X,1557441688,660862,4407
X,1557441689,661316,8318
X,1557441690,660801,2615
X,1557441690,661167,19312
X,1557441691,660995,1620
X,1557441691,661110,1930
X,1557441692,661060,1275
X,1557441692,661087,1538
X,1557441693,661023,1126
X,1557441694,661166,1522
X,1557441694,661254,1576
X,1557441695,661139,1808
X,1557441695,661051,2249
X,1557441696,661046,1503
X,1557441696,660949,554
X,1557441697,661127,1141
X,1557441697,661170,1519
X,1557441698,661012,1265
X,1557441699,661163,1411
X,1557441699,661072,631
X,1557441700,660915,1258
X,1557441700,660934,943
X,1557441701,660900,1124
X,1557441701,661071,1688
X,1557441702,661124,493
X,1557441703,661406,1749
X,1557441703,661227,1300
X,1557441704,661249,727
X,1557441704,661235,2042
P,1557441704,5391
X,1557441705,661235,1442
X,1557441705,661364,1782
X,1557441706,661515,1556
X,1557441707,661493,1550
X,1557441707,660947,1303
X,1557441708,660869,549
X,1557441708,660887,1214
X,1557441709,661045,1484
X,1557441709,661089,2641
X,1557441710,661081,1964
X,1557441711,661072,1695
X,1557441711,661249,974
X,1557441712,661199,1914
X,1557441712,661143,1708
X,1557441713,661008,1952
X,1557441713,660838,1401
X,1557441714,660436,1284
X,1557441714,660329,1861
X,1557441715,661047,2209
X,1557441716,661211,1659
X,1557441716,661267,1455
X,1557441717,660914,1653
X,1557441717,661279,2013
X,1557441718,661102,1206
X,1557441718,661338,2318
X,1557441719,660744,1833
X,1557441720,661452,1229
X,1557441720,661254,2160
X,1557441721,661107,2160
X,1557441721,661192,892
X,1557441722,661171,1383
X,1557441722,661181,1457
X,1557441723,661312,1773
X,1557441724,661606,1931
X,1557441724,660822,1077
X,1557441725,660878,1104
X,1557441725,660699,1542
X,1557441726,660866,1898
X,1557441726,661093,2680
X,1557441727,660670,2782
X,1557441727,660294,2047
X,1557441728,660724,1862
X,1557441729,660868,1667
X,1557441729,661103,1923
X,1557441730,661084,1397
X,1557441730,660425,1352
X,1557441731,661026,1142
X,1557441731,661132,1125
X,1557441732,660972,917
X,1557441733,660903,1609
X,1557441733,661238,1010
X,1557441734,661139,1674
X,1557441734,661282,2037
P,1557441735,5391
X,1557441735,660771,1656
X,1557441735,660888,1633
X,1557441736,660982,1254
X,1557441737,661154,698
X,1557441737,661173,1198
X,1557441738,660959,2028
X,1557441738,661262,1366
X,1557441739,661177,1141
X,1557441739,661013,1090
X,1557441740,660834,1764
X,1557441741,661214,962
X,1557441741,661327,985
X,1557441742,661323,2039
X,1557441742,661140,1682
X,1557441743,661212,2274
X,1557441743,661149,1224
X,1557441744,661272,502
X,1557441744,661208,1341
X,1557441745,661231,1789
X,1557441746,661194,2227
X,1557441746,661374,1848
X,1557441747,660996,948
X,1557441747,661392,1665
X,1557441748,661337,1126
X,1557441748,661427,2180
X,1557441749,661766,1376
X,1557441750,661479,1162
X,1557441750,661207,972
X,1557441751,661171,3073
X,1557441751,661791,2914
X,1557441752,661025,1959
X,1557441752,661302,2512
X,1557441753,657903,10409
X,1557441754,660597,6484
X,1557441754,660747,2230
X,1557441755,659095,6191
X,1557441755,659789,2839
X,1557441755,661385,2361
X,1557441755,661421,1755
X,1557441756,661224,2928
X,1557441757,661615,1785
X,1557441757,661480,1598
X,1557441758,661502,1139
X,1557441758,661471,1471
X,1557441759,660992,1428
X,1557441759,660734,2371
X,1557441760,661057,2256
X,1557441760,663158,14820
X,1557441761,661514,3369
