H,1557960827,301756
D,1557960827,502016
D,1557960829,509952
D,1557960831,511488
D,1557960833,503808
D,1557960835,510464
D,1557960838,514816
P,1557960839,5279
D,1557960840,509696
D,1557960842,512256
D,1557960844,515072
D,1557960846,490752
D,1557960849,538368
D,1557960850,509952
D,1557960852,515840
D,1557960854,517632
D,1557960856,501504
D,1557960859,510976
D,1557960861,507136
D,1557960863,511744
D,1557960865,506112
D,1557960867,514048
P,1557960868,5305
D,1557960870,508928
D,1557960872,510208
D,1557960874,514560
D,1557960876,515072
D,1557960878,514304
D,1557960881,512768
D,1557960883,513024
D,1557960885,514304
D,1557960887,510720
D,1557960889,532480
D,1557960892,513536
D,1557960894,496128
D,1557960896,512512
P,1557960898,5306
D,1557960898,508672
D,1557960900,512512
R,1557960901,000000000
X,1557960902,771241,13781
X,1557960903,773866,9144
X,1557960903,771067,14590
X,1557960904,772205,12599
X,1557960904,774733,8927
X,1557960905,775282,6207
X,1557960906,775682,6037
X,1557960906,769401,27191
X,1557960907,772842,18014
X,1557960907,772545,4268
X,1557960908,770347,17058
X,1557960908,767362,27784
X,1557960909,764363,21795
X,1557960910,769920,22480
X,1557960910,764641,30564
X,1557960911,767209,10455
X,1557960911,768639,12891
X,1557960912,769538,16977
X,1557960912,766461,23655
X,1557960913,762481,33433
X,1557960914,763731,25911
X,1557960914,759788,27633
X,1557960915,764116,11957
X,1557960915,764366,23981
X,1557960916,756216,3090
X,1557960916,757479,52809
X,1557960917,758195,39951
X,1557960917,767594,37282
X,1557960918,767333,30968
X,1557960919,761501,33316
X,1557960919,768785,44815
X,1557960920,767095,15174
X,1557960920,773168,54628
X,1557960921,768949,55105
X,1557960921,769819,11304
X,1557960922,769019,21568
X,1557960923,764386,31561
X,1557960923,762811,20060
X,1557960924,766471,11022
X,1557960924,773064,47405
X,1557960925,724305,21079
X,1557960925,723305,23671
X,1557960926,748325,1136
X,1557960927,769087,28348
X,1557960927,757896,30945
X,1557960928,755563,25841
P,1557960928,5298
X,1557960928,754220,36691
X,1557960929,755035,37492
X,1557960929,751631,38634
X,1557960930,764833,22107
X,1557960930,759781,22478
X,1557960931,758614,41214
X,1557960932,769704,18753
X,1557960932,772968,10173
X,1557960932,771110,8545
X,1557960932,772661,7561
X,1557960933,767987,7951
X,1557960933,765672,33287
X,1557960934,764620,36671
X,1557960935,767760,13662
X,1557960935,763620,40965
X,1557960936,766661,15611
X,1557960936,762891,33926
X,1557960937,766623,25540
X,1557960937,768340,21632
X,1557960938,768583,8651
X,1557960939,772984,13048
X,1557960939,768569,21018
X,1557960940,767727,16351
X,1557960940,770302,12429
X,1557960941,771744,8609
X,1557960941,774023,10165
X,1557960942,773171,17040
X,1557960943,770768,14306
X,1557960943,765403,22079
X,1557960944,768659,11062
X,1557960944,766813,3085
X,1557960945,772318,30695
X,1557960945,771202,11367
X,1557960946,767241,24267
X,1557960946,771257,8744
X,1557960947,768890,9748
X,1557960948,768538,13925
X,1557960948,767301,20221
X,1557960949,767497,24454
X,1557960949,769257,11226
X,1557960950,770819,27304
X,1557960950,770539,5540
X,1557960951,767988,29283
X,1557960952,771992,16293
X,1557960952,773123,7494
X,1557960953,773375,5434
X,1557960953,772137,29208
X,1557960954,774448,31489
X,1557960954,772615,22846
X,1557960955,772563,17144
X,1557960956,770793,12249
X,1557960956,770691,12308
X,1557960957,768722,22714
P,1557960957,5300
X,1557960957,771034,15272
X,1557960958,771437,8959
X,1557960958,769655,20867
X,1557960959,767987,11526
X,1557960960,768140,22995
X,1557960960,768755,10242
X,1557960961,771644,7514
X,1557960961,766360,16592
X,1557960962,767084,21247
X,1557960962,766885,13344
X,1557960963,767154,17047
X,1557960963,768786,21178
X,1557960964,771805,10649
X,1557960965,772267,38988
X,1557960965,762989,28918
X,1557960966,765643,16071
X,1557960966,763432,14126
X,1557960967,763539,23321
X,1557960967,768683,18853
X,1557960968,767065,6944
X,1557960969,770492,11934
X,1557960969,770771,7675
X,1557960970,772020,8506
X,1557960970,767626,22238
X,1557960971,770843,7443
X,1557960971,772800,13033
X,1557960972,772163,9088
X,1557960973,768869,16993
X,1557960973,767710,15128
X,1557960973,770601,7708
X,1557960973,766843,13812
X,1557960974,758949,18765
X,1557960974,763571,37159
X,1557960975,762010,22346
X,1557960975,765360,16899
X,1557960976,764123,17586
X,1557960977,761576,17499
X,1557960977,767673,15689
X,1557960978,763097,15851
X,1557960978,764849,40072
X,1557960979,766534,23098
X,1557960979,765720,25207
X,1557960980,768196,15942
X,1557960981,772788,12620
